group_id,module_path,channel_index,flops_cost,magnitude,taylor,fisher,sbl_raw,sem_rank,v_c,random
conv.0:out:52,conv.0,52,31734.0,0.18168359,0.12181833112845197,0.032791701752035385,0.1124756434616927,0.03125,6.267135141674813,0.19161625902013524
conv.0:out:53,conv.0,53,31734.0,0.5166332,0.3166528645269864,0.06364554975966641,0.8771539203489169,0.65625,131.60983797517108,0.80236416113453
conv.0:out:54,conv.0,54,31734.0,0.8247857,2.2443892167357262,2.7544932114225453,0.6734270518849712,0.5625,112.80843255014663,0.19132392605720028
conv.0:out:55,conv.0,55,31734.0,0.6199979,0.2590189150723745,0.0126204788593558,0.43371698243083756,0.34375,68.93848655842294,0.08155261736351271
conv.0:out:56,conv.0,56,31734.0,0.5749627,3.6419993401286774,2.125439860319366,1.1703867157982586,0.734375,147.27767582935812,0.8552269742870702
conv.0:out:57,conv.0,57,31734.0,0.7539191,0.5017364138548146,0.368678985075924,0.19180385958964052,0.078125,15.667837854187033,0.8612834961776684
conv.0:out:58,conv.0,58,31734.0,0.70787406,0.7906020034533867,1.9063333947009387,0.2983388031755112,0.203125,40.73637842088628,0.8765370964165805
conv.0:out:59,conv.0,59,31734.0,0.6264073,2.2357489641726715,0.9785825564801491,0.34823815815883563,0.25,50.1370811333985,0.4719097193587902
conv.0:out:60,conv.0,60,31734.0,0.36814055,1.7693808192416327,0.5576975399387951,0.9861280721753474,0.6875,137.87697311684587,0.2740483886137183
conv.0:out:61,conv.0,61,31734.0,0.32570064,0.31107902458825265,0.01752453773063456,0.4913546069988399,0.390625,78.33918927093517,0.007091828603166261
conv.0:out:62,conv.0,62,31734.0,0.7131713,0.3996043482875393,0.04245560658805125,0.3895938425494023,0.265625,53.27064870423591,0.6457208955749478
conv.0:out:63,conv.0,63,31734.0,0.7593329,2.3210763958777534,11.131333089942437,0.5321510674883854,0.46875,94.00702712512219,0.719909383508693
conv.3:out:0,conv.3,0,31104.0,1.2665414,0.4049075648217695,0.09882769338417541,0.5397360155183151,0.796875,0.490321155693255,0.8355692165002742
conv.3:out:1,conv.3,1,31104.0,1.2214357,0.010638689558163605,9.677294327818621e-05,0.04270888628706615,0.0234375,0.014421210461566324,0.28187782736454214
conv.3:out:2,conv.3,2,31104.0,1.4353473,0.2680998445430305,0.00873556205698911,0.5379551141745651,0.7890625,0.48551408553939956,0.2152181671629736
conv.3:out:3,conv.3,3,31104.0,1.3115462,0.3042608587675204,0.037094888368208734,0.2158284525366696,0.328125,0.20189694646192854,0.6393313800665879
conv.3:out:4,conv.3,4,31104.0,1.350336,0.15524911576358136,0.02906154656637472,0.29339096033973533,0.53125,0.32688077046217,0.8050548331450097
conv.3:out:5,conv.3,5,31104.0,1.3188782,0.6726585958967917,0.04950398006922718,0.4502048675442438,0.734375,0.4518645944624115,0.9636708728449709
conv.3:out:6,conv.3,6,31104.0,1.4360873,1.8984410107223084,0.395076193220012,0.7415398909379292,0.9140625,0.5624272080010867,0.15052483042117748
conv.3:out:7,conv.3,7,31104.0,1.5191455,0.6230503304686863,0.11986922920448695,0.6212288060917217,0.8359375,0.5143565064625323,0.48221238819933654
conv.3:out:8,conv.3,8,31104.0,1.1878659,0.4773996869826078,0.026310404597517767,0.4103136540616106,0.703125,0.43263631384698975,0.8947158621961735
conv.3:out:9,conv.3,9,31104.0,1.3169804,0.10515481329457543,0.000386553143797725,0.05065720462573253,0.046875,0.028842420923132647,0.4227169069454373
conv.3:out:10,conv.3,10,31104.0,1.7352848,3.073574700341851,2.738230139581733,0.776770762496696,0.9375,0.576848418462653,0.5895020620840481
conv.3:out:11,conv.3,11,31104.0,1.3543049,1.50869287063324,3.7576717974151297,0.6723937232576418,0.8828125,0.5431989273856649,0.0244906774933632
conv.3:out:12,conv.3,12,31104.0,1.4456562,0.39635890680074226,0.03367515799021881,0.3432730250037821,0.640625,0.3941797526161462,0.6734598871529389
conv.3:out:13,conv.3,13,31104.0,1.4000753,0.5062085756562738,0.03570355668608172,0.344366590844686,0.6484375,0.39898682277000164,0.9190886196338225
conv.3:out:14,conv.3,14,31104.0,1.3081257,0.9859239188754145,0.03144545406515695,0.5294183925573179,0.7734375,0.4758999452316887,0.8268253295567211
conv.3:out:15,conv.3,15,31104.0,1.4546486,0.27583986873241884,0.012343710771572813,0.27109318958798667,0.46875,0.2884242092313265,0.8855202667099468
conv.3:out:16,conv.3,16,31104.0,1.2118518,0.15510216604161542,0.0010762627953508908,0.1751000465522452,0.2265625,0.1394050344618078,0.6603553805205233
conv.3:out:17,conv.3,17,31104.0,1.2159492,0.13356614682561485,0.02605975853829834,0.2641025846738785,0.4375,0.26919592861590474,0.24555226724317758
conv.3:out:18,conv.3,18,31104.0,1.3378952,1.3656076493498404,1.0969975839445834,0.5605051902884952,0.8046875,0.49512822584711047,0.7685169988962544
conv.3:out:19,conv.3,19,31104.0,1.345311,0.519997245468403,0.03227756624398026,0.4630082202460244,0.7421875,0.45667166461626696,0.2116747426075105
conv.3:out:20,conv.3,20,31104.0,1.2575681,0.13934978496627082,0.003172429731959192,0.177648356376352,0.234375,0.14421210461566325,0.8312748346644612
conv.3:out:21,conv.3,21,31104.0,1.2745425,0.13730281932657817,0.020956379771600808,0.38907494382692676,0.6875,0.42302217353927885,0.06271792257076825
conv.3:out:22,conv.3,22,31104.0,1.4034461,0.4297865675544017,0.010680875242462307,0.18539499136301174,0.265625,0.163440385231085,0.8254878133935558
conv.3:out:23,conv.3,23,31104.0,1.2709572,0.8753410307035665,0.019766793159510687,0.5101406079102162,0.765625,0.47109287507783326,0.1645072664741013
conv.3:out:24,conv.3,24,31104.0,1.3187584,0.09679304403834976,0.00040272345031355794,0.09296604322094026,0.1015625,0.06249191200012074,0.37514699649664185
conv.3:out:25,conv.3,25,31104.0,1.4312271,0.29882352930144407,0.03754045006407303,0.2468867577795888,0.40625,0.24996764800048296,0.3167381665569643
conv.3:out:26,conv.3,26,31104.0,1.3669659,3.6972849555604625,0.6561954400715879,0.8614807702883809,0.953125,0.5864625587703639,0.6913370352777413
conv.3:out:27,conv.3,27,31104.0,1.533639,1.39200186241942,0.08109954698614286,0.4823863666965309,0.7578125,0.4662858049239778,0.17857187817437192
conv.3:out:28,conv.3,28,31104.0,1.2888876,0.4449329521667096,0.05415747197852738,0.33434481113801695,0.625,0.38456561230843533,0.39625616221698645
conv.3:out:29,conv.3,29,31104.0,1.4121879,0.5579815836590569,0.011198049075088479,0.22585526565603686,0.3515625,0.21631815692349488,0.0058245951079809455
conv.3:out:30,conv.3,30,31104.0,1.4946508,3.114196624228498,8.92516504743103,1.1801694322720095,0.9921875,0.6104979095396411,0.2624947127501015
conv.3:out:31,conv.3,31,31104.0,1.4077471,0.17719596844472107,0.009372811396143543,0.32248375265248796,0.59375,0.3653373316930136,0.42118881422895527
conv.3:out:32,conv.3,32,31104.0,1.3172519,0.18388104856785503,0.0010064711063906273,0.25754835270089416,0.4296875,0.2643888584620493,0.10592123670732445
conv.3:out:33,conv.3,33,31104.0,1.2125986,0.6679314259490639,0.009421785197891663,0.14511783454491933,0.1796875,0.11056261353867515,0.6331599460365578
conv.3:out:34,conv.3,34,31104.0,1.2282772,0.2827390164384269,0.002697591705713265,0.6187331921275927,0.828125,0.5095494363086768,0.38042426988653233
conv.3:out:35,conv.3,35,31104.0,1.5328083,1.1237442525234655,0.04140386642397598,0.289461409107048,0.515625,0.31726663015445916,0.7252939380762389
conv.3:out:36,conv.3,36,31104.0,1.3597939,3.7239668871770846,2.511035734575433,0.8511501295851076,0.9453125,0.5816554886165084,0.6538660110683944
conv.3:out:37,conv.3,37,31104.0,1.3037266,0.37586709050810896,0.006777526375796095,0.29627419748885586,0.546875,0.3364949107698809,0.4312267487774062
conv.3:out:38,conv.3,38,31104.0,1.3329515,0.08421991621344205,0.0015647290304098282,0.0841788369035612,0.09375,0.057684841846265295,0.8673205056421992
conv.3:out:39,conv.3,39,31104.0,1.3776518,0.2980657700136362,0.006928206607221821,0.3045223873349414,0.5625,0.34610905107759177,0.632135117500167
conv.3:out:40,conv.3,40,31104.0,1.1457167,0.10723949561725021,0.0014275626411298786,0.1451423191618595,0.1875,0.11536968369253059,0.8102743521062991
conv.3:out:41,conv.3,41,31104.0,1.4780242,1.1842123775786604,0.41411238324793387,0.3524736634364274,0.6640625,0.40860096307771254,0.341794723940113
conv.3:out:42,conv.3,42,31104.0,1.2346833,0.16546875047970389,0.004633443609207921,0.22062868997081608,0.3359375,0.206704016615784,0.5436692896684556
conv.3:out:43,conv.3,43,31104.0,1.2807543,0.5509916727314703,0.03108899277253263,0.9409348084179783,0.96875,0.5960766990780747,0.1962968851147534
conv.3:out:44,conv.3,44,31104.0,1.3854848,0.32098689637859934,0.017536235792480648,0.6367937801795307,0.8515625,0.5239706467702431,0.9961411901186279
conv.3:out:45,conv.3,45,31104.0,1.2774847,0.15074382841157785,0.002336334811138735,0.1107781173216722,0.1328125,0.0817201926155425,0.24321546430632712
conv.3:out:46,conv.3,46,31104.0,1.1403533,0.47382967834710144,0.011198636125716366,0.26572295980429317,0.4453125,0.27400299876976014,0.25686746722710274
conv.3:out:47,conv.3,47,31104.0,1.5621344,3.2436519627190137,10.675602030799359,0.9023856271517161,0.9609375,0.5912696289242193,0.07319007239096598
conv.3:out:48,conv.3,48,31104.0,1.3778639,0.3454015686584171,0.016460746892339007,0.25509370781628604,0.421875,0.25958178830819384,0.2578031189967366
conv.3:out:49,conv.3,49,31104.0,1.7035247,0.9125003743865818,0.09576700493166257,0.27274454598853026,0.4765625,0.29323127938518195,0.7631285325440532
conv.3:out:50,conv.3,50,31104.0,1.5302796,1.2297771456360351,2.3704009458519817,0.6505771799118634,0.8671875,0.533584787077954,0.6978935706830813
conv.3:out:51,conv.3,51,31104.0,1.2088215,0.04668159929315152,0.00030775077264705297,0.04473286541472987,0.03125,0.019228280615421766,0.12867321231716944
conv.3:out:52,conv.3,52,31104.0,1.1685853,0.1269365011175978,0.0016347457166537571,0.07676307617380296,0.0859375,0.052877771692409856,0.37623850142809423
conv.3:out:53,conv.3,53,31104.0,1.3028316,0.22552247255953262,0.0064866920983406295,0.26674388363181833,0.453125,0.2788100689236156,0.4209213946174629
conv.3:out:54,conv.3,54,31104.0,1.3243114,0.46484842109202873,0.005078207485294861,0.2310925174109002,0.375,0.23073936738506118,0.6649842463619607
conv.3:out:55,conv.3,55,31104.0,1.5367031,6.379339089653513,12.128721533837933,1.3565451884854838,1.0,0.6153049796934965,0.45592896304374886
conv.3:out:56,conv.3,56,31104.0,1.2415727,0.19388590632297564,0.002495291815681422,0.33432638120271463,0.6171875,0.3797585421545799,0.5865183268255314
conv.3:out:57,conv.3,57,31104.0,1.2437577,0.19999321846989915,0.03815855033462626,0.7074638278661496,0.890625,0.5480059975395203,0.8396846036089424
conv.3:out:58,conv.3,58,31104.0,1.5684578,0.14017333754600259,0.0019834424477122026,0.17884118961208628,0.2421875,0.14901917476951868,0.7264736103123705
conv.3:out:59,conv.3,59,31104.0,1.7083784,0.45676835847552866,0.032131374930539636,0.3485926857138111,0.65625,0.4037938929238571,0.36500726350855894
conv.3:out:60,conv.3,60,31104.0,1.3601885,0.16351003682939336,0.030653032856093887,0.3407381854879077,0.6328125,0.3893726824622908,0.44839630934448427
conv.3:out:61,conv.3,61,31104.0,1.3268414,1.5560730282450095,0.8601496512890479,0.771942307381714,0.9296875,0.5720413483087975,0.3676995696900066
conv.3:out:62,conv.3,62,31104.0,1.2993737,0.33435000746976584,0.008519921721590551,0.3078942863553493,0.5703125,0.3509161212314472,0.10973466400669674
conv.3:out:63,conv.3,63,31104.0,1.1691468,0.4576948267967964,0.025541700225858777,0.15989487022397952,0.1953125,0.12017675384638604,0.2032415440873966
conv.3:out:64,conv.3,64,31104.0,1.4458125,0.8742884222374414,1.1322098873461623,0.754236514150989,0.921875,0.5672342781549421,0.2838064889441311
conv.3:out:65,conv.3,65,31104.0,1.1900009,1.4428183068230283,2.825854507178711,1.050082792574642,0.984375,0.6056908393857856,0.3141338956023022
conv.3:out:66,conv.3,66,31104.0,1.2593701,0.1327503830907517,0.001262776419334699,0.19545153680103056,0.2890625,0.17786159569265134,0.3130478588199377
conv.3:out:67,conv.3,67,31104.0,1.2838385,1.9438939959400159,2.4589392952265072,0.5299383733037075,0.78125,0.48070701538554417,0.576699716252952
conv.3:out:68,conv.3,68,31104.0,1.2714628,0.25976509957399685,0.01562668636371578,0.31691508535094215,0.578125,0.3557231913853027,0.9716899756197547
conv.3:out:69,conv.3,69,31104.0,1.2249844,0.233647873668815,0.010442116967639192,0.3665429972184029,0.6796875,0.4182151033854234,0.774664134923732
conv.3:out:70,conv.3,70,31104.0,1.5119214,0.2853193319097045,0.0037621788641195586,0.21467440594217635,0.3203125,0.1970898763080731,0.7911339481728052
conv.3:out:71,conv.3,71,31104.0,1.1230568,0.05576478261627926,0.00027983537113081963,0.050270436115930295,0.0390625,0.02403535076927721,0.75926850053958
conv.3:out:72,conv.3,72,31104.0,1.3487704,0.3664910980660352,0.015623741943917802,0.2019360980668523,0.3046875,0.18747573600036221,0.5969877305237564
conv.3:out:73,conv.3,73,31104.0,1.3526052,4.253768023700104,13.958262540450132,0.9743483414099501,0.9765625,0.6008837692319302,0.9176922571709127
conv.3:out:74,conv.3,74,31104.0,1.3084146,0.15692943555950478,0.004609289360092195,0.09975525533172913,0.1171875,0.07210605230783163,0.689630155447081
conv.3:out:75,conv.3,75,31104.0,1.6291887,0.5951978001903626,0.011179820005285945,0.22655845469171254,0.359375,0.2211252270773503,0.500356430736871
conv.3:out:76,conv.3,76,31104.0,1.3867041,0.16959905069961678,0.0006114539154062348,0.19425650913387926,0.28125,0.17305452553879588,0.07708380850053875
conv.3:out:77,conv.3,77,31104.0,1.2613969,0.059080807161080884,0.005355502908397591,0.2920575910984553,0.5234375,0.32207370030831456,0.48844922708552385
conv.3:out:78,conv.3,78,31104.0,1.2053177,0.6495483419857919,0.028940654078653483,0.24211496062753213,0.3984375,0.2451605778466275,0.21283099534033434
conv.3:out:79,conv.3,79,31104.0,1.162864,0.12630841302188855,0.0019358946478265776,0.11866682571263709,0.1484375,0.0913343329232534,0.13269629754678725
conv.3:out:80,conv.3,80,31104.0,1.6195109,1.0533841228170786,0.1473248727450951,0.5925452032224712,0.8203125,0.5047423661548214,0.506064922529373
conv.3:out:81,conv.3,81,31104.0,1.2557708,0.20077984000818105,0.006843631834577701,0.16661323921010762,0.2109375,0.12979089415409692,0.785085292596959
conv.3:out:82,conv.3,82,31104.0,1.3167485,0.18587895562450285,0.011764396631862573,0.33333276799112355,0.609375,0.37495147200072443,0.29500644280551946
conv.3:out:83,conv.3,83,31104.0,1.9598398,1.2362096008073422,2.767062972648521,0.46507479450020384,0.75,0.46147873477012236,0.7687717599091665
conv.3:out:84,conv.3,84,31104.0,1.390201,0.3500136698130518,0.031146445814538293,0.2243566395763139,0.34375,0.21151108676963942,0.5256295231622541
conv.3:out:85,conv.3,85,31104.0,1.2939465,0.8275293022452388,0.09343498422983965,0.31860405484113485,0.5859375,0.3605302615391581,0.14904802337071255
conv.3:out:86,conv.3,86,31104.0,1.2417443,0.7083558826579974,0.02200158552251838,0.27476916819023245,0.4921875,0.3028454196928928,0.9649677439797357
conv.3:out:87,conv.3,87,31104.0,1.2987679,0.21100681558118595,0.008162578515378015,0.12801222283469826,0.171875,0.10575554338481971,0.4016362238885175
conv.3:out:88,conv.3,88,31104.0,1.4195226,1.4041210341383703,0.03655593249624145,0.41584002370791495,0.7109375,0.4374433840008452,0.2952342556626958
conv.3:out:89,conv.3,89,31104.0,1.444127,0.5989749202271923,0.03539579997933462,0.5862740362982777,0.8125,0.4999352960009659,0.8469983706337296
conv.3:out:90,conv.3,90,31104.0,1.327926,0.348413797953981,0.007390255297389237,0.20564799556518665,0.3125,0.19228280615421767,0.12446033251547983
conv.3:out:91,conv.3,91,31104.0,1.2176908,0.25180698558324366,0.0031012909246711517,0.12073651555249398,0.1640625,0.10094847323096427,0.7335904610737034
conv.3:out:92,conv.3,92,31104.0,1.5813148,2.0662598184735543,0.2222649823656977,0.6326592893212175,0.84375,0.5191635766163877,0.18782474256546833
conv.3:out:93,conv.3,93,31104.0,1.3345902,0.2828405222935544,0.002739839508499875,0.22948100532187254,0.3671875,0.22593229723120575,0.39249177601258245
conv.3:out:94,conv.3,94,31104.0,1.322139,0.2587662015193928,0.0076027690654549285,0.18258753534496464,0.2578125,0.15863331507722958,0.23189987846213844
conv.3:out:95,conv.3,95,31104.0,1.2885034,0.6462240543296502,0.06873137247016281,0.32808595454548595,0.6015625,0.370144401846869,0.8412279926923869
conv.3:out:96,conv.3,96,31104.0,1.3820083,1.7868351855795481,0.06333634550058065,0.36201951141083555,0.671875,0.413408033231568,0.39007455193986174
conv.3:out:97,conv.3,97,31104.0,1.1972637,0.16150308725991636,0.0020156982070176355,0.19582836186934394,0.296875,0.1826686658465068,0.9746928128822893
conv.3:out:98,conv.3,98,31104.0,1.4549146,0.4926503873539332,0.010205281605436656,0.3044302846574283,0.5546875,0.34130198092373637,0.6252614844151068
conv.3:out:99,conv.3,99,31104.0,1.2977422,0.2800734505199216,0.002804490449686947,0.1878059985115783,0.2734375,0.16824745538494046,0.6936228347029152
conv.3:out:100,conv.3,100,31104.0,1.3094381,0.2947916839220852,0.017858610904656125,0.23112678965043187,0.3828125,0.23554643753891663,0.5215251221324175
conv.3:out:101,conv.3,101,31104.0,1.4908546,0.6114989643610897,0.07164925757573037,0.2937227533300302,0.5390625,0.33168784061602546,0.30896819907559114
conv.3:out:102,conv.3,102,31104.0,1.3899704,1.2356527946831193,0.37392707767191835,0.433735305012533,0.7265625,0.44705752430855605,0.3955564210524287
conv.3:out:103,conv.3,103,31104.0,1.4374717,0.28733807731987326,0.0033311713081445316,0.2728523333385624,0.484375,0.29803834953903735,0.9409341876619017
conv.3:out:104,conv.3,104,31104.0,1.2878665,0.2983282650493493,0.020733831706613692,0.40082520415626277,0.6953125,0.4278292436931343,0.20120320072466447
conv.3:out:105,conv.3,105,31104.0,1.3273925,0.1314192921763606,0.0005267953799444891,0.0995884953664472,0.109375,0.06729898215397619,0.9882189012202123
conv.3:out:106,conv.3,106,31104.0,1.3804797,0.3446020404371666,0.005155804231853023,0.2807029545293176,0.5,0.30765248984674826,0.7583058620038184
conv.3:out:107,conv.3,107,31104.0,1.2757657,0.2465260474164097,0.04285127491375529,0.16999351322533585,0.21875,0.13459796430795237,0.35978692649261024
conv.3:out:108,conv.3,108,31104.0,1.1464139,0.01900789710089157,5.969810239783431e-05,0.02540384012178265,0.0078125,0.0048070701538554415,0.6415135895056033
conv.3:out:109,conv.3,109,31104.0,1.2509843,0.046911414357509784,0.00024914560261041566,0.027741625368243206,0.015625,0.009614140307710883,0.38098153929308753
conv.3:out:110,conv.3,110,31104.0,1.1153266,0.14078436490262902,0.0014240487918257758,0.11245095881305112,0.140625,0.08652726276939794,0.38149293263992
conv.3:out:111,conv.3,111,31104.0,1.2705909,0.23918142785987584,0.014887877059751364,0.1808045040261348,0.25,0.15382624492337413,0.5038029501945296
conv.3:out:112,conv.3,112,31104.0,1.4048132,0.3308227020679624,0.006026162222938003,0.234634141086417,0.390625,0.24035350769277208,0.016722821635377083
conv.3:out:113,conv.3,113,31104.0,1.1872594,0.20770279733278585,0.0015432455090920588,0.0748124448129488,0.078125,0.04807070153855442,0.4935715599433962
conv.3:out:114,conv.3,114,31104.0,1.1624247,0.1201510224964295,0.0017186242810457442,0.15998530720396076,0.203125,0.12498382400024148,0.971598413446888
conv.3:out:115,conv.3,115,31104.0,1.3148069,3.961696479251259,0.3383077217611066,0.7182679365816966,0.8984375,0.5528130676933758,0.28546522878557845
conv.3:out:116,conv.3,116,31104.0,1.3058138,1.2438134757685475,0.16073661100002568,0.6691352260136227,0.875,0.5383918572318095,0.7482179590766121
