architecture,method,seed,unit,batch_index,loss,benign_fraction
deep,fisher,401,4,207,0.39957189559936523,0.0625
deep,fisher,401,4,208,0.4542134702205658,0.052734375
deep,fisher,401,4,209,0.42386454343795776,0.048828125
deep,fisher,401,4,210,0.4278211295604706,0.048828125
deep,fisher,401,4,211,0.42718082666397095,0.0458984375
deep,fisher,401,4,212,0.4613988995552063,0.0712890625
deep,fisher,401,4,213,0.44324052333831787,0.0537109375
deep,fisher,401,4,214,0.8378082513809204,0.0654296875
deep,fisher,401,4,215,0.4856128692626953,0.064453125
deep,fisher,401,4,216,0.4479284882545471,0.056640625
deep,fisher,401,4,217,0.46500152349472046,0.05859375
deep,fisher,401,4,218,0.4426341652870178,0.0615234375
deep,fisher,401,4,219,0.3962557315826416,0.0595703125
deep,fisher,401,4,220,0.4660651385784149,0.0615234375
deep,fisher,401,4,221,0.47270920872688293,0.0556640625
deep,fisher,401,4,222,0.4152544438838959,0.044921875
deep,fisher,401,4,223,0.3819996118545532,0.0537109375
deep,fisher,401,4,224,0.47142019867897034,0.0546875
deep,fisher,401,4,225,0.41511350870132446,0.0400390625
deep,fisher,401,4,226,0.4116649031639099,0.046875
deep,fisher,401,4,227,0.42590203881263733,0.0595703125
deep,fisher,401,4,228,0.4099237322807312,0.0517578125
deep,fisher,401,4,229,0.488887220621109,0.0546875
deep,fisher,401,4,230,0.40084773302078247,0.0556640625
deep,fisher,401,4,231,0.46975621581077576,0.0615234375
deep,fisher,401,4,232,0.4941060543060303,0.048828125
deep,fisher,401,4,233,0.40097400546073914,0.0439453125
deep,fisher,401,4,234,0.4312826097011566,0.048828125
deep,fisher,401,4,235,0.41564372181892395,0.0595703125
deep,fisher,401,4,236,0.43637850880622864,0.05078125
deep,fisher,401,4,237,0.4621317684650421,0.06640625
deep,fisher,401,4,238,0.3863135874271393,0.048828125
deep,fisher,401,4,239,0.39167970418930054,0.046875
deep,fisher,401,4,240,0.4231288731098175,0.056640625
deep,fisher,401,4,241,0.42316365242004395,0.05859375
deep,fisher,401,4,242,0.40230220556259155,0.0634765625
deep,fisher,401,4,243,0.379140704870224,0.052734375
deep,fisher,401,4,244,0.44791367650032043,0.056640625
deep,fisher,401,4,245,0.4358101487159729,0.046875
deep,fisher,401,4,246,0.414020299911499,0.0517578125
deep,fisher,401,4,247,0.428873211145401,0.0546875
deep,fisher,401,4,248,0.3953489661216736,0.0546875
deep,fisher,401,4,249,0.43022477626800537,0.044921875
deep,fisher,401,4,250,0.4632941484451294,0.05678233504295349
deep,fisher,401,5,0,0.4326888918876648,0.0654296875
deep,fisher,401,5,1,0.4361255168914795,0.0478515625
deep,fisher,401,5,2,0.39675372838974,0.0537109375
deep,fisher,401,5,3,0.4146619439125061,0.0576171875
deep,fisher,401,5,4,0.4609242379665375,0.0595703125
deep,fisher,401,5,5,0.46482157707214355,0.0439453125
deep,fisher,401,5,6,0.3990890681743622,0.0595703125
deep,fisher,401,5,7,0.3760601580142975,0.0498046875
deep,fisher,401,5,8,0.41656747460365295,0.044921875
deep,fisher,401,5,9,0.46705886721611023,0.05859375
deep,fisher,401,5,10,0.4343070685863495,0.0595703125
deep,fisher,401,5,11,0.4425831139087677,0.07421875
deep,fisher,401,5,12,0.47617289423942566,0.0537109375
deep,fisher,401,5,13,0.42273664474487305,0.044921875
deep,fisher,401,5,14,0.3763836622238159,0.0556640625
deep,fisher,401,5,15,0.42954087257385254,0.0498046875
deep,fisher,401,5,16,0.39127904176712036,0.0439453125
deep,fisher,401,5,17,0.43554815649986267,0.04296875
deep,fisher,401,5,18,0.427296906709671,0.0595703125
deep,fisher,401,5,19,0.4304972290992737,0.0537109375
deep,fisher,401,5,20,0.42769935727119446,0.05859375
deep,fisher,401,5,21,0.4140053391456604,0.0498046875
deep,fisher,401,5,22,0.3749542832374573,0.0576171875
deep,fisher,401,5,23,0.4516007900238037,0.064453125
deep,fisher,401,5,24,0.4113321602344513,0.05078125
deep,fisher,401,5,25,0.4186391234397888,0.048828125
deep,fisher,401,5,26,0.3862107992172241,0.0517578125
deep,fisher,401,5,27,0.47076210379600525,0.0439453125
deep,fisher,401,5,28,0.3982619345188141,0.0576171875
deep,fisher,401,5,29,0.4032374918460846,0.05859375
deep,fisher,401,5,30,0.46152976155281067,0.0595703125
deep,fisher,401,5,31,0.379130482673645,0.0458984375
deep,fisher,401,5,32,0.43580812215805054,0.0576171875
deep,fisher,401,5,33,0.489770770072937,0.0625
deep,fisher,401,5,34,0.42120736837387085,0.05078125
deep,fisher,401,5,35,0.43566614389419556,0.056640625
deep,fisher,401,5,36,0.4748498797416687,0.0537109375
deep,fisher,401,5,37,0.41910359263420105,0.068359375
deep,fisher,401,5,38,0.3718137741088867,0.0390625
deep,fisher,401,5,39,0.4562106430530548,0.052734375
deep,fisher,401,5,40,0.41358682513237,0.0556640625
deep,fisher,401,5,41,0.42103564739227295,0.0673828125
deep,fisher,401,5,42,0.4019881784915924,0.0380859375
deep,fisher,401,5,43,0.36377063393592834,0.052734375
deep,fisher,401,5,44,0.4158119857311249,0.05859375
deep,fisher,401,5,45,0.3855166733264923,0.05859375
deep,fisher,401,5,46,0.4321369528770447,0.0556640625
deep,fisher,401,5,47,0.4220965802669525,0.056640625
deep,fisher,401,5,48,0.4092068374156952,0.064453125
deep,fisher,401,5,49,0.4088042974472046,0.052734375
deep,fisher,401,5,50,0.43690091371536255,0.0556640625
deep,fisher,401,5,51,0.41728731989860535,0.0693359375
deep,fisher,401,5,52,0.3980758488178253,0.060546875
deep,fisher,401,5,53,0.4588892161846161,0.0595703125
deep,fisher,401,5,54,0.39417487382888794,0.0498046875
deep,fisher,401,5,55,0.4607982039451599,0.0439453125
deep,fisher,401,5,56,0.3940938413143158,0.05078125
deep,fisher,401,5,57,0.42634710669517517,0.0498046875
deep,fisher,401,5,58,0.46004077792167664,0.0478515625
deep,fisher,401,5,59,0.43391624093055725,0.0546875
deep,fisher,401,5,60,0.42382580041885376,0.046875
deep,fisher,401,5,61,0.42058417201042175,0.05078125
deep,fisher,401,5,62,0.4606378376483917,0.0517578125
deep,fisher,401,5,63,0.43591347336769104,0.060546875
deep,fisher,401,5,64,0.41664692759513855,0.060546875
deep,fisher,401,5,65,0.43104255199432373,0.048828125
deep,fisher,401,5,66,0.4360838234424591,0.048828125
deep,fisher,401,5,67,0.4468158483505249,0.052734375
deep,fisher,401,5,68,0.4695027470588684,0.0556640625
deep,fisher,401,5,69,0.9080470204353333,0.0478515625
deep,fisher,401,5,70,0.4188624322414398,0.05078125
deep,fisher,401,5,71,0.4342486560344696,0.0654296875
deep,fisher,401,5,72,0.41064727306365967,0.048828125
deep,fisher,401,5,73,0.4314344823360443,0.05078125
deep,fisher,401,5,74,0.45662033557891846,0.0556640625
deep,fisher,401,5,75,0.4618864953517914,0.0498046875
deep,fisher,401,5,76,0.40232402086257935,0.0625
deep,fisher,401,5,77,0.43131551146507263,0.046875
deep,fisher,401,5,78,0.40355852246284485,0.064453125
deep,fisher,401,5,79,0.3676042854785919,0.046875
deep,fisher,401,5,80,0.4831498861312866,0.0556640625
deep,fisher,401,5,81,0.4007193148136139,0.04296875
deep,fisher,401,5,82,0.4073912799358368,0.0556640625
deep,fisher,401,5,83,0.42110127210617065,0.048828125
deep,fisher,401,5,84,0.469033420085907,0.05078125
deep,fisher,401,5,85,0.41384533047676086,0.0517578125
deep,fisher,401,5,86,0.42958948016166687,0.0498046875
deep,fisher,401,5,87,0.3915431499481201,0.064453125
deep,fisher,401,5,88,0.3946147859096527,0.056640625
deep,fisher,401,5,89,0.44898825883865356,0.0615234375
deep,fisher,401,5,90,0.4130278527736664,0.0537109375
deep,fisher,401,5,91,0.4223797023296356,0.056640625
deep,fisher,401,5,92,0.4467647671699524,0.06640625
deep,fisher,401,5,93,0.4191061556339264,0.0517578125
deep,fisher,401,5,94,0.41420677304267883,0.0546875
deep,fisher,401,5,95,0.4093955159187317,0.048828125
deep,fisher,401,5,96,0.3875902593135834,0.0654296875
deep,fisher,401,5,97,0.4716070592403412,0.0517578125
deep,fisher,401,5,98,0.44349780678749084,0.0478515625
deep,fisher,401,5,99,0.44403108954429626,0.046875
deep,fisher,401,5,100,0.468959778547287,0.05078125
deep,fisher,401,5,101,0.44501084089279175,0.0546875
deep,fisher,401,5,102,0.4446919560432434,0.060546875
deep,fisher,401,5,103,0.4529869556427002,0.060546875
deep,fisher,401,5,104,0.45987939834594727,0.0546875
deep,fisher,401,5,105,0.4366169273853302,0.060546875
deep,fisher,401,5,106,0.41282036900520325,0.0439453125
deep,fisher,401,5,107,0.45054662227630615,0.06640625
deep,fisher,401,5,108,0.3884340226650238,0.0556640625
deep,fisher,401,5,109,0.4815666377544403,0.05859375
deep,fisher,401,5,110,0.387769877910614,0.052734375
deep,fisher,401,5,111,0.42039749026298523,0.0478515625
deep,fisher,401,5,112,0.4088229835033417,0.0546875
deep,fisher,401,5,113,0.4189746379852295,0.0517578125
deep,fisher,401,5,114,0.39492055773735046,0.0576171875
deep,fisher,401,5,115,0.40616363286972046,0.046875
deep,fisher,401,5,116,0.4160943627357483,0.056640625
deep,fisher,401,5,117,0.41927915811538696,0.044921875
deep,fisher,401,5,118,0.43296539783477783,0.05859375
deep,fisher,401,5,119,0.3955566883087158,0.041015625
deep,fisher,401,5,120,0.38987722992897034,0.0537109375
deep,fisher,401,5,121,0.44077548384666443,0.0478515625
deep,fisher,401,5,122,0.4009438455104828,0.060546875
deep,fisher,401,5,123,0.4265393018722534,0.060546875
deep,fisher,401,5,124,0.4590023458003998,0.0634765625
deep,fisher,401,5,125,0.4031645357608795,0.0537109375
deep,fisher,401,5,126,0.3890193998813629,0.0517578125
deep,fisher,401,5,127,0.4500422477722168,0.0546875
deep,fisher,401,5,128,0.41756585240364075,0.048828125
deep,fisher,401,5,129,0.44728466868400574,0.046875
deep,fisher,401,5,130,0.41367241740226746,0.0498046875
deep,fisher,401,5,131,0.45097291469573975,0.05859375
deep,fisher,401,5,132,0.4242091774940491,0.0595703125
deep,fisher,401,5,133,0.36701568961143494,0.0537109375
deep,fisher,401,5,134,0.4911634624004364,0.0556640625
deep,fisher,401,5,135,0.39487987756729126,0.0712890625
deep,fisher,401,5,136,0.4634031057357788,0.05859375
deep,fisher,401,5,137,0.4441054165363312,0.048828125
deep,fisher,401,5,138,0.4555683732032776,0.0458984375
deep,fisher,401,5,139,0.3847983479499817,0.0576171875
deep,fisher,401,5,140,0.43746888637542725,0.0546875
deep,fisher,401,5,141,0.4702128469944,0.0595703125
deep,fisher,401,5,142,0.39036405086517334,0.0673828125
deep,fisher,401,5,143,0.4259800910949707,0.0615234375
deep,fisher,401,5,144,0.47172752022743225,0.078125
deep,fisher,401,5,145,0.3798068165779114,0.052734375
deep,fisher,401,5,146,0.4702845513820648,0.0634765625
deep,fisher,401,5,147,0.42959699034690857,0.052734375
deep,fisher,401,5,148,0.40863505005836487,0.0478515625
deep,fisher,401,5,149,0.42200538516044617,0.05078125
deep,fisher,401,5,150,0.3865008056163788,0.068359375
deep,fisher,401,5,151,0.43725165724754333,0.0556640625
deep,fisher,401,5,152,0.3953937590122223,0.0625
deep,fisher,401,5,153,0.4651283621788025,0.0615234375
deep,fisher,401,5,154,0.43962764739990234,0.044921875
deep,fisher,401,5,155,0.3909393846988678,0.0693359375
deep,fisher,401,5,156,0.4028586447238922,0.0556640625
deep,fisher,401,5,157,0.40087395906448364,0.0546875
deep,fisher,401,5,158,0.4206596910953522,0.0595703125
deep,fisher,401,5,159,0.43114885687828064,0.056640625
deep,fisher,401,5,160,0.40834543108940125,0.06640625
deep,fisher,401,5,161,0.4471283555030823,0.046875
deep,fisher,401,5,162,0.40795549750328064,0.0615234375
deep,fisher,401,5,163,0.44118091464042664,0.0673828125
deep,fisher,401,5,164,0.4770022928714752,0.056640625
deep,fisher,401,5,165,0.4596490263938904,0.0654296875
deep,fisher,401,5,166,0.49690544605255127,0.0478515625
deep,fisher,401,5,167,0.4321552813053131,0.0546875
deep,fisher,401,5,168,0.40531250834465027,0.0576171875
deep,fisher,401,5,169,0.4544840455055237,0.0556640625
deep,fisher,401,5,170,0.41364631056785583,0.0546875
deep,fisher,401,5,171,0.43220698833465576,0.0439453125
deep,fisher,401,5,172,0.4531537592411041,0.0478515625
deep,fisher,401,5,173,0.4578701853752136,0.0537109375
deep,fisher,401,5,174,0.4129951298236847,0.0556640625
deep,fisher,401,5,175,0.46382617950439453,0.052734375
deep,fisher,401,5,176,0.45082759857177734,0.0546875
deep,fisher,401,5,177,0.38552457094192505,0.0615234375
deep,fisher,401,5,178,0.415018767118454,0.0595703125
deep,fisher,401,5,179,0.48548299074172974,0.05859375
deep,fisher,401,5,180,0.46119052171707153,0.064453125
deep,fisher,401,5,181,0.437336266040802,0.0546875
deep,fisher,401,5,182,0.39111390709877014,0.048828125
deep,fisher,401,5,183,0.43549439311027527,0.0625
deep,fisher,401,5,184,0.42839688062667847,0.0390625
deep,fisher,401,5,185,0.40733617544174194,0.0576171875
deep,fisher,401,5,186,0.3941991329193115,0.056640625
deep,fisher,401,5,187,0.430761456489563,0.0576171875
deep,fisher,401,5,188,0.40510955452919006,0.068359375
deep,fisher,401,5,189,0.41212472319602966,0.04296875
deep,fisher,401,5,190,0.4092369079589844,0.060546875
deep,fisher,401,5,191,0.4734775424003601,0.05078125
deep,fisher,401,5,192,0.4775846600532532,0.052734375
deep,fisher,401,5,193,0.43624070286750793,0.05078125
deep,fisher,401,5,194,0.4140110909938812,0.05078125
deep,fisher,401,5,195,0.37783318758010864,0.0546875
deep,fisher,401,5,196,0.4331807494163513,0.0546875
deep,fisher,401,5,197,0.40604647994041443,0.0390625
deep,fisher,401,5,198,0.46189427375793457,0.0625
deep,fisher,401,5,199,0.4074721038341522,0.0498046875
deep,fisher,401,5,200,0.4341879189014435,0.044921875
deep,fisher,401,5,201,0.42429789900779724,0.0595703125
deep,fisher,401,5,202,0.4312284290790558,0.0537109375
deep,fisher,401,5,203,0.43723368644714355,0.0595703125
deep,fisher,401,5,204,0.4498118758201599,0.04296875
deep,fisher,401,5,205,0.4739299416542053,0.0595703125
deep,fisher,401,5,206,0.4793323278427124,0.0634765625
deep,fisher,401,5,207,0.4116247892379761,0.0625
deep,fisher,401,5,208,0.36242541670799255,0.0595703125
deep,fisher,401,5,209,0.45739951729774475,0.060546875
deep,fisher,401,5,210,0.393464595079422,0.052734375
deep,fisher,401,5,211,0.40030455589294434,0.06640625
deep,fisher,401,5,212,0.44951683282852173,0.0625
deep,fisher,401,5,213,0.44722872972488403,0.0546875
deep,fisher,401,5,214,0.3858453631401062,0.0673828125
deep,fisher,401,5,215,0.4081481695175171,0.0537109375
deep,fisher,401,5,216,0.47496551275253296,0.0576171875
deep,fisher,401,5,217,0.4471036493778229,0.0498046875
deep,fisher,401,5,218,0.44761815667152405,0.0693359375
deep,fisher,401,5,219,0.4092679023742676,0.060546875
deep,fisher,401,5,220,0.4294738173484802,0.0625
deep,fisher,401,5,221,0.4354229271411896,0.056640625
deep,fisher,401,5,222,0.42044374346733093,0.0517578125
deep,fisher,401,5,223,0.46592092514038086,0.05859375
deep,fisher,401,5,224,0.42457687854766846,0.05078125
deep,fisher,401,5,225,0.4314989745616913,0.048828125
deep,fisher,401,5,226,0.46553903818130493,0.0537109375
deep,fisher,401,5,227,0.4788912832736969,0.056640625
deep,fisher,401,5,228,0.4108261466026306,0.0556640625
deep,fisher,401,5,229,0.4075315296649933,0.068359375
deep,fisher,401,5,230,0.4311401844024658,0.0556640625
deep,fisher,401,5,231,0.4835415780544281,0.05859375
deep,fisher,401,5,232,0.41470956802368164,0.0546875
deep,fisher,401,5,233,0.4722602665424347,0.0654296875
deep,fisher,401,5,234,0.41393330693244934,0.0625
deep,fisher,401,5,235,0.4376499652862549,0.0537109375
deep,fisher,401,5,236,0.42908796668052673,0.0546875
deep,fisher,401,5,237,0.35081055760383606,0.0625
deep,fisher,401,5,238,0.41211825609207153,0.0537109375
deep,fisher,401,5,239,0.48200246691703796,0.060546875
deep,fisher,401,5,240,0.407248318195343,0.0615234375
deep,fisher,401,5,241,0.44658327102661133,0.05078125
deep,fisher,401,5,242,0.48775309324264526,0.0439453125
deep,fisher,401,5,243,0.43373775482177734,0.0654296875
deep,fisher,401,5,244,0.4845995008945465,0.05078125
deep,fisher,401,5,245,0.41930249333381653,0.0556640625
deep,fisher,401,5,246,0.39944589138031006,0.0576171875
deep,fisher,401,5,247,0.4907037019729614,0.05859375
deep,fisher,401,5,248,0.40174755454063416,0.0546875
deep,fisher,401,5,249,0.47896790504455566,0.056640625
deep,fisher,401,5,250,0.4280945956707001,0.05678233504295349
deep,fisher,401,6,0,0.40658730268478394,0.068359375
deep,fisher,401,6,1,0.3672410547733307,0.0537109375
deep,fisher,401,6,2,0.4140722155570984,0.0537109375
deep,fisher,401,6,3,0.4743316173553467,0.078125
deep,fisher,401,6,4,0.39148473739624023,0.060546875
deep,fisher,401,6,5,0.44580206274986267,0.0556640625
deep,fisher,401,6,6,0.45194581151008606,0.0556640625
deep,fisher,401,6,7,0.4074226915836334,0.0556640625
deep,fisher,401,6,8,0.4332556128501892,0.0537109375
deep,fisher,401,6,9,0.44322535395622253,0.05859375
deep,fisher,401,6,10,0.4203546345233917,0.048828125
deep,fisher,401,6,11,0.3840847611427307,0.0556640625
deep,fisher,401,6,12,0.46706947684288025,0.0546875
deep,fisher,401,6,13,0.41488584876060486,0.0625
deep,fisher,401,6,14,0.40349718928337097,0.0595703125
deep,fisher,401,6,15,0.3965677320957184,0.048828125
deep,fisher,401,6,16,0.40857529640197754,0.0498046875
deep,fisher,401,6,17,0.38784167170524597,0.052734375
deep,fisher,401,6,18,0.4715127944946289,0.0537109375
deep,fisher,401,6,19,0.44100046157836914,0.048828125
deep,fisher,401,6,20,0.4430171251296997,0.05859375
deep,fisher,401,6,21,0.4242895245552063,0.056640625
deep,fisher,401,6,22,0.46076393127441406,0.0712890625
deep,fisher,401,6,23,0.4367707371711731,0.0615234375
deep,fisher,401,6,24,0.40061715245246887,0.060546875
deep,fisher,401,6,25,0.38262566924095154,0.056640625
deep,fisher,401,6,26,0.4314706027507782,0.052734375
deep,fisher,401,6,27,0.4157721698284149,0.0634765625
deep,fisher,401,6,28,0.4311176538467407,0.064453125
deep,fisher,401,6,29,0.3966798484325409,0.0498046875
deep,fisher,401,6,30,0.42534780502319336,0.048828125
deep,fisher,401,6,31,0.4460434317588806,0.05859375
deep,fisher,401,6,32,0.43644094467163086,0.0498046875
deep,fisher,401,6,33,0.4574798047542572,0.060546875
deep,fisher,401,6,34,0.4228378236293793,0.0634765625
deep,fisher,401,6,35,0.45001158118247986,0.0419921875
deep,fisher,401,6,36,0.3852322995662689,0.064453125
deep,fisher,401,6,37,0.3677370846271515,0.0458984375
deep,fisher,401,6,38,0.43728306889533997,0.0546875
deep,fisher,401,6,39,0.40698787569999695,0.056640625
deep,fisher,401,6,40,0.3709079623222351,0.0498046875
deep,fisher,401,6,41,0.4417858421802521,0.0517578125
deep,fisher,401,6,42,0.3911045491695404,0.0634765625
deep,fisher,401,6,43,0.4514753222465515,0.0654296875
deep,fisher,401,6,44,0.48328855633735657,0.060546875
deep,fisher,401,6,45,0.4325750768184662,0.0478515625
deep,fisher,401,6,46,0.389194130897522,0.0517578125
deep,fisher,401,6,47,0.41752052307128906,0.05859375
deep,fisher,401,6,48,0.42646512389183044,0.0595703125
deep,fisher,401,6,49,0.40219730138778687,0.060546875
deep,fisher,401,6,50,0.3763830065727234,0.0537109375
deep,fisher,401,6,51,0.42718231678009033,0.0458984375
deep,fisher,401,6,52,0.4218822121620178,0.05078125
deep,fisher,401,6,53,0.45514601469039917,0.0517578125
deep,fisher,401,6,54,0.4210503101348877,0.0556640625
deep,fisher,401,6,55,0.4432622194290161,0.044921875
deep,fisher,401,6,56,0.3888450860977173,0.052734375
deep,fisher,401,6,57,0.4236600995063782,0.0458984375
deep,fisher,401,6,58,0.3986571133136749,0.056640625
deep,fisher,401,6,59,0.43145257234573364,0.0537109375
deep,fisher,401,6,60,0.39651721715927124,0.0546875
deep,fisher,401,6,61,0.47012555599212646,0.041015625
deep,fisher,401,6,62,0.4185793399810791,0.05078125
deep,fisher,401,6,63,0.45881175994873047,0.041015625
deep,fisher,401,6,64,0.4527638554573059,0.0712890625
deep,fisher,401,6,65,0.43264511227607727,0.04296875
deep,fisher,401,6,66,0.4603463411331177,0.0654296875
deep,fisher,401,6,67,0.405820369720459,0.052734375
deep,fisher,401,6,68,0.436770498752594,0.041015625
deep,fisher,401,6,69,0.4171116352081299,0.0419921875
deep,fisher,401,6,70,0.4214268624782562,0.060546875
deep,fisher,401,6,71,0.4128642678260803,0.0576171875
deep,fisher,401,6,72,0.4062703847885132,0.0615234375
deep,fisher,401,6,73,0.39627107977867126,0.0458984375
deep,fisher,401,6,74,0.40944239497184753,0.037109375
deep,fisher,401,6,75,0.4680355191230774,0.0537109375
deep,fisher,401,6,76,0.41885703802108765,0.0546875
deep,fisher,401,6,77,0.41599130630493164,0.0693359375
deep,fisher,401,6,78,0.42616018652915955,0.0546875
deep,fisher,401,6,79,0.43510669469833374,0.0556640625
deep,fisher,401,6,80,0.4178769886493683,0.0498046875
deep,fisher,401,6,81,0.4111427068710327,0.0546875
deep,fisher,401,6,82,0.45614978671073914,0.0556640625
deep,fisher,401,6,83,0.4094008505344391,0.0556640625
deep,fisher,401,6,84,0.40669482946395874,0.068359375
deep,fisher,401,6,85,0.379228413105011,0.0458984375
deep,fisher,401,6,86,0.421708881855011,0.0439453125
deep,fisher,401,6,87,0.3633040487766266,0.0576171875
deep,fisher,401,6,88,0.4164450764656067,0.0556640625
deep,fisher,401,6,89,0.4717521071434021,0.05859375
deep,fisher,401,6,90,0.4310140013694763,0.0556640625
deep,fisher,401,6,91,0.4125259220600128,0.048828125
deep,fisher,401,6,92,0.44899213314056396,0.0458984375
deep,fisher,401,6,93,0.39717626571655273,0.0576171875
deep,fisher,401,6,94,0.43690571188926697,0.044921875
deep,fisher,401,6,95,0.385802298784256,0.041015625
deep,fisher,401,6,96,0.45684942603111267,0.052734375
deep,fisher,401,6,97,0.4511420428752899,0.046875
deep,fisher,401,6,98,0.36632040143013,0.05859375
deep,fisher,401,6,99,0.36614739894866943,0.044921875
deep,fisher,401,6,100,0.4329904019832611,0.0654296875
deep,fisher,401,6,101,0.3877521753311157,0.0517578125
deep,fisher,401,6,102,0.45670273900032043,0.0517578125
deep,fisher,401,6,103,0.39786195755004883,0.0478515625
deep,fisher,401,6,104,0.45506879687309265,0.052734375
deep,fisher,401,6,105,0.45866185426712036,0.0693359375
deep,fisher,401,6,106,0.4532095491886139,0.041015625
deep,fisher,401,6,107,0.4072648286819458,0.05078125
deep,fisher,401,6,108,0.3531063199043274,0.0498046875
deep,fisher,401,6,109,0.4221036732196808,0.0625
deep,fisher,401,6,110,0.38148078322410583,0.0693359375
deep,fisher,401,6,111,0.44639673829078674,0.0634765625
deep,fisher,401,6,112,0.4251568615436554,0.0537109375
deep,fisher,401,6,113,0.4141131043434143,0.05078125
deep,fisher,401,6,114,0.42623358964920044,0.0693359375
deep,fisher,401,6,115,0.4360455274581909,0.05078125
deep,fisher,401,6,116,0.4350789785385132,0.05859375
deep,fisher,401,6,117,0.41976961493492126,0.0703125
deep,fisher,401,6,118,0.4333747327327728,0.0693359375
deep,fisher,401,6,119,0.4433586299419403,0.05859375
deep,fisher,401,6,120,0.40608644485473633,0.0537109375
deep,fisher,401,6,121,0.37009289860725403,0.060546875
deep,fisher,401,6,122,0.4060661196708679,0.0634765625
deep,fisher,401,6,123,0.4173465371131897,0.0380859375
deep,fisher,401,6,124,0.4056810140609741,0.0517578125
deep,fisher,401,6,125,0.41646847128868103,0.060546875
deep,fisher,401,6,126,0.4230458736419678,0.0546875
deep,fisher,401,6,127,0.391711950302124,0.0498046875
deep,fisher,401,6,128,0.46637290716171265,0.0537109375
deep,fisher,401,6,129,0.44847962260246277,0.05078125
deep,fisher,401,6,130,0.4533519446849823,0.052734375
deep,fisher,401,6,131,0.43628641963005066,0.0537109375
deep,fisher,401,6,132,0.410124808549881,0.0576171875
deep,fisher,401,6,133,0.4403073191642761,0.0595703125
deep,fisher,401,6,134,0.3986009359359741,0.0390625
deep,fisher,401,6,135,0.4127274453639984,0.0556640625
deep,fisher,401,6,136,0.4181552827358246,0.0625
deep,fisher,401,6,137,0.4188590347766876,0.0537109375
deep,fisher,401,6,138,0.39225107431411743,0.05859375
deep,fisher,401,6,139,0.40037044882774353,0.05078125
deep,fisher,401,6,140,0.43413057923316956,0.0537109375
deep,fisher,401,6,141,0.4340220093727112,0.041015625
deep,fisher,401,6,142,0.48689696192741394,0.0458984375
deep,fisher,401,6,143,0.41012465953826904,0.05078125
deep,fisher,401,6,144,0.43880826234817505,0.0615234375
deep,fisher,401,6,145,0.4032066762447357,0.064453125
deep,fisher,401,6,146,0.43714237213134766,0.056640625
deep,fisher,401,6,147,0.4005619287490845,0.0615234375
deep,fisher,401,6,148,0.41131842136383057,0.0498046875
deep,fisher,401,6,149,0.459763765335083,0.0732421875
deep,fisher,401,6,150,0.3964575529098511,0.0546875
deep,fisher,401,6,151,0.37501803040504456,0.046875
deep,fisher,401,6,152,0.39502066373825073,0.0546875
deep,fisher,401,6,153,0.4239729940891266,0.052734375
deep,fisher,401,6,154,0.43820714950561523,0.060546875
deep,fisher,401,6,155,0.39915966987609863,0.0517578125
deep,fisher,401,6,156,0.4112890064716339,0.060546875
deep,fisher,401,6,157,0.43064621090888977,0.0517578125
deep,fisher,401,6,158,0.4167272448539734,0.060546875
deep,fisher,401,6,159,0.46236687898635864,0.0517578125
deep,fisher,401,6,160,0.4460955858230591,0.0556640625
deep,fisher,401,6,161,0.47417348623275757,0.0576171875
deep,fisher,401,6,162,0.4243931472301483,0.05859375
deep,fisher,401,6,163,0.4191296398639679,0.0595703125
deep,fisher,401,6,164,0.36714890599250793,0.06640625
deep,fisher,401,6,165,0.4055808484554291,0.0615234375
deep,fisher,401,6,166,0.533780574798584,0.0400390625
deep,fisher,401,6,167,0.42823323607444763,0.0615234375
deep,fisher,401,6,168,0.5009865164756775,0.0615234375
deep,fisher,401,6,169,0.390144020318985,0.0498046875
deep,fisher,401,6,170,0.4925388991832733,0.060546875
deep,fisher,401,6,171,0.43461742997169495,0.0498046875
deep,fisher,401,6,172,0.44280949234962463,0.05859375
deep,fisher,401,6,173,0.3994377553462982,0.0556640625
deep,fisher,401,6,174,0.4278920590877533,0.0537109375
deep,fisher,401,6,175,0.4827505350112915,0.0634765625
deep,fisher,401,6,176,0.8233135342597961,0.05859375
deep,fisher,401,6,177,0.43916696310043335,0.064453125
deep,fisher,401,6,178,0.45351749658584595,0.064453125
deep,fisher,401,6,179,0.46314385533332825,0.05078125
deep,fisher,401,6,180,0.44754427671432495,0.0595703125
deep,fisher,401,6,181,0.4060792028903961,0.0625
deep,fisher,401,6,182,0.5039170980453491,0.05859375
deep,fisher,401,6,183,0.38469621539115906,0.052734375
deep,fisher,401,6,184,0.47624489665031433,0.06640625
deep,fisher,401,6,185,0.3969300091266632,0.052734375
deep,fisher,401,6,186,0.4541653096675873,0.0595703125
deep,fisher,401,6,187,0.40333133935928345,0.0498046875
deep,fisher,401,6,188,0.37559232115745544,0.0498046875
deep,fisher,401,6,189,0.4007115960121155,0.056640625
deep,fisher,401,6,190,0.4368717074394226,0.056640625
deep,fisher,401,6,191,0.3953196108341217,0.052734375
deep,fisher,401,6,192,0.4098087549209595,0.0615234375
deep,fisher,401,6,193,0.4049740731716156,0.05859375
deep,fisher,401,6,194,0.3808290660381317,0.0537109375
deep,fisher,401,6,195,0.39486053586006165,0.0576171875
deep,fisher,401,6,196,0.4184097349643707,0.0654296875
