architecture,method,regime,seed,raw_b2a,raw_a2b,raw_family_f1,raw_fine_f1,raw_awbir,raw_ece,raw_hsr_miss,raw_hsr_balanced,raw_hsr_fatigue,raw_teacher_correction_family,raw_teacher_degradation_family,trained_b2a,trained_a2b,trained_family_f1,trained_fine_f1,trained_awbir,trained_ece,trained_hsr_miss,trained_hsr_balanced,trained_hsr_fatigue,trained_teacher_correction_family,trained_teacher_degradation_family,batch_b2a,batch_a2b,batch_family_f1,batch_fine_f1,batch_awbir,batch_ece,batch_hsr_miss,batch_hsr_balanced,batch_hsr_fatigue,batch_teacher_correction_family,batch_teacher_degradation_family,recal_b2a,recal_a2b,recal_family_f1,recal_fine_f1,recal_awbir,recal_ece,recal_hsr_miss,recal_hsr_balanced,recal_hsr_fatigue,recal_teacher_correction_family,recal_teacher_degradation_family,final_is_collapse,collapse_epochs
deep,magnitude,minimal_ce,101,1.0,0.0,0.08722399349959759,0.0173974684248261,0.476048178282363,0.9150841796629042,0.4098627419441317,0.5111372044394402,0.4612932282451343,0.04724143477561525,0.6887888048898182,0.06075,0.02638817259755888,0.7943611777880558,0.6814096833020117,0.13918377529215678,0.04775751025324064,0.12340759208621521,0.14432362875985202,0.12285346630207497,0.06414669454720927,0.09511018175969117,0.2165,0.01964930376482723,0.5912458482019556,0.5111850502595171,0.2197388183662027,0.05096277573240707,0.2021768269797866,0.24311404214251248,0.21055332153771916,0.03981019784461959,0.23808911050345827,0.06375,0.026044352759154205,0.7926803319043545,0.6815805680012065,0.13524827145865628,0.057746938814199594,0.12309125516058121,0.1440662699050989,0.12274248029596269,0.061540936142834166,0.09232748914267332,False,0
deep,magnitude,minimal_ce,211,1.0,0.0,0.08722399349959759,0.0173974684248261,0.476048178282363,0.9150841796629042,0.4098627419441317,0.5111372044394402,0.4612932282451343,0.04724143477561525,0.6887888048898182,0.04775,0.030634347601856626,0.7929352117757623,0.6972886641394994,0.13956411405256028,0.021853403865675327,0.12250415527317571,0.14219398423677015,0.1205420620878237,0.03744571336657552,0.06207173878076243,0.23775,0.02037132542547705,0.5403430490106618,0.42085704926170725,0.3153121140637557,0.11968211820549801,0.23050372634175112,0.2773813736528873,0.2411468553964935,0.08110020910406948,0.3222776258645649,0.04625,0.030617156609936393,0.7915150882836035,0.690051851152132,0.1616299445981207,0.05599563065068388,0.12447992064768644,0.14453916680070772,0.12244651761299663,0.04165996461315747,0.07022679749075117,False,0
deep,magnitude,minimal_ce,307,1.0,0.0,0.08722399349959759,0.0173974684248261,0.476048178282363,0.9150841796629042,0.4098627419441317,0.5111372044394402,0.4612932282451343,0.04724143477561525,0.6887888048898182,0.061,0.026783565411724258,0.7943136394850064,0.6776187948362515,0.15040332564211348,0.050849111476018685,0.12328293389094419,0.14410487373331188,0.1226524046967991,0.06950297571175808,0.1,0.2025,0.014406051229155923,0.5755574899967103,0.49913054430549886,0.27581752732723835,0.0820223942327776,0.2112567690740443,0.2547209264918771,0.21946437188354512,0.06226475792182725,0.28790413382660446,0.064,0.025872442839951864,0.7896342091680754,0.6790508593909161,0.13024514566773834,0.058643612069406936,0.12414615838292853,0.14536914910728646,0.12383786392150556,0.048270870194627634,0.08137365288724466,False,0
deep,magnitude,minimal_ce,401,1.0,0.0,0.08722399349959759,0.0173974684248261,0.476048178282363,0.9150841796629042,0.4098627419441317,0.5111372044394402,0.4612932282451343,0.04724143477561525,0.6887888048898182,0.053,0.02793536187037992,0.7972365275887139,0.7017319362816854,0.09221760553330423,0.045189380251202,0.11935016889174843,0.1390156023805694,0.11814219076725108,0.02580022518899791,0.04685539649348561,0.18175,0.019116383015299984,0.5871753039425404,0.4386364320497565,0.2631512606559663,0.11649053053948442,0.22991662645434563,0.2758307865529998,0.23927617822100694,0.07009811806337461,0.29763551552195594,0.053,0.028038507821901322,0.7946556848940177,0.7007630759844532,0.09425514015469838,0.0345917861696269,0.12018122352688865,0.13999356602863117,0.11896413060961879,0.0260093292584848,0.04852822904938073,False,0
deep,magnitude,minimal_ce,503,1.0,0.0,0.08722399349959759,0.0173974684248261,0.476048178282363,0.9150841796629042,0.4098627419441317,0.5111372044394402,0.4612932282451343,0.04724143477561525,0.6887888048898182,0.061,0.027780642943097816,0.7829233338539533,0.6647937374932408,0.1973969534693699,0.046442372393133785,0.12781084124175648,0.14935177738459066,0.12702589673475953,0.06490268618304648,0.10320090075599164,0.1825,0.021299638989169676,0.5510468038891061,0.48337853522190544,0.30691579095222593,0.0940143581715904,0.21762103908637606,0.2606820009650957,0.22356924561685704,0.06425928904616375,0.29557664468393113,0.05875,0.028141653773422728,0.8012397434480282,0.6931771121470827,0.15548212756382349,0.053500588560658646,0.1179038657444641,0.13735242078172752,0.11694225510696477,0.04011581148463889,0.05819527103104391,False,0
deep,taylor,minimal_ce,101,0.04025,0.02688671136324566,0.7889367068641916,0.6947649011304137,0.11724929716439823,0.09140293898456814,0.12302691544689293,0.14337783496863438,0.12132057262345182,0.043895769663824996,0.07366897217307383,0.042,0.02829637270070483,0.7833597092188237,0.6833324902938434,0.15288643248154885,0.09020100628580065,0.1268618304648544,0.1477497185137526,0.12496380891105034,0.0514556860221972,0.08775936947080586,0.1125,0.018583462265772736,0.6823115997254866,0.5928959814227823,0.19056725031369154,0.06316911915564345,0.16355691383840007,0.19496220041820814,0.16691812771433168,0.0670419816631816,0.18769502975711758,0.0445,0.027127385250128932,0.7933700021188007,0.6950298797750945,0.11403868677485568,0.07667169139847,0.12184601361857272,0.14199774811002092,0.12029435419012387,0.04384751487855879,0.07122406305291941,False,0
deep,taylor,minimal_ce,211,0.04025,0.02688671136324566,0.7889367068641916,0.6947649011304137,0.11724929716439823,0.09140293898456814,0.12302691544689293,0.14337783496863438,0.12132057262345182,0.043895769663824996,0.07366897217307383,0.064,0.022692109334708613,0.7880844609284329,0.6751932417912073,0.17838093217023332,0.07625879221243356,0.12378692831483566,0.14553321537719158,0.12400193019141066,0.06104230336175004,0.09712079781244974,0.17725,0.011964930376482724,0.6291104042866623,0.4948069933401806,0.300697456620074,0.08676786021995835,0.2000040212321055,0.24118706771754866,0.20825800225188998,0.06876306900434292,0.26528872446517615,0.05,0.025992779783393503,0.8003715961202807,0.6974486865931271,0.10853053962034323,0.04313085720544943,0.12033671116830197,0.14050506675245295,0.11926331027826927,0.04066269905098922,0.06625382017050024,False,0
deep,taylor,minimal_ce,307,0.04025,0.02688671136324566,0.7889367068641916,0.6947649011304137,0.11724929716439823,0.09140293898456814,0.12302691544689293,0.14337783496863438,0.12132057262345182,0.043895769663824996,0.07366897217307383,0.0515,0.02286401925391095,0.7968518337889243,0.696229834429956,0.1227750675175552,0.05677910218203147,0.12080317409254195,0.14167926652726395,0.12035869390381213,0.046388933569245616,0.07617822100691651,0.1215,0.016623689186866082,0.6984173460052531,0.5940747171976541,0.17978754305986397,0.04465685159690412,0.17245724089861134,0.20618304648544314,0.17654978285346629,0.060157632298536275,0.2014315586295641,0.055,0.022331098504383702,0.8034373312995018,0.7052492335776986,0.09717036980194106,0.04503425898431017,0.11772022947831216,0.1381470162457777,0.11754865690847675,0.0415956248994692,0.06578735724626025,False,0
deep,taylor,minimal_ce,401,0.04025,0.02688671136324566,0.7889367068641916,0.6947649011304137,0.11724929716439823,0.09140293898456814,0.12302691544689293,0.14337783496863438,0.12132057262345182,0.043895769663824996,0.07366897217307383,0.04775,0.02386109678528451,0.8004010842438946,0.6960404098263583,0.11340042013843532,0.04783610957168114,0.1192496380891105,0.13955605597555093,0.11845906385716583,0.05951423516165353,0.08492842206852179,0.1095,0.0210589651022864,0.6833868634482577,0.571721105667718,0.19514660758782162,0.03820910651167932,0.17917269851482495,0.21317999034904295,0.18201865851696958,0.06532089432202026,0.21386520829982306,0.04625,0.02398143372872615,0.8009486037575634,0.7004115001278715,0.10942996802541544,0.028801953586633025,0.11784220685217951,0.1378156667202831,0.11694708058549139,0.0632620234839955,0.0857970082033135,False,0
deep,taylor,minimal_ce,503,0.04025,0.02688671136324566,0.7889367068641916,0.6947649011304137,0.11724929716439823,0.09140293898456814,0.12302691544689293,0.14337783496863438,0.12132057262345182,0.043895769663824996,0.07366897217307383,0.0505,0.02475502836513667,0.7849994453113972,0.6737100650237945,0.186663205328511,0.06843249807365644,0.1259878826872554,0.14752774650152806,0.12517291298053723,0.05907994209425768,0.09712079781244974,0.1445,0.014853017019082001,0.6807792284322701,0.5650228428058645,0.27326827480058286,0.04754618227064948,0.1763631976837703,0.2116454881775776,0.18213929548013513,0.07214090397297732,0.2211999356602863,0.05125,0.024101770672167785,0.7933812885643722,0.6858826931675598,0.1651006684177501,0.06117137414445817,0.12200284167068791,0.1428824191732347,0.12134309152324271,0.056216824835129485,0.08695512304970243,False,0
deep,fisher,minimal_ce,101,0.0395,0.027093003266288464,0.7891947681980472,0.6961216942366545,0.11886500845455036,0.09676059640142512,0.12269047236073133,0.14292102300144766,0.12090558147016246,0.043831429950136724,0.07275213125301593,0.0415,0.028399518652226233,0.7978902054221222,0.6990508687359264,0.11153296952035799,0.04559699344530137,0.1211892123746716,0.1409136239343735,0.11928422068521796,0.045504262506031845,0.06998552356442014,0.13125,0.016881554065669588,0.6480148431515238,0.5306578531051822,0.2878604426834982,0.08087875840422741,0.19651627258592033,0.2351938233874859,0.20128036030239665,0.08531446035065143,0.27228566832877593,0.04475,0.027832215918858517,0.7909957488987516,0.693990986257235,0.12028951112223073,0.0499185809849641,0.12395984129537291,0.14440727038764678,0.12230175325719801,0.0410326524046968,0.0718513752613801,False,0
deep,fisher,minimal_ce,211,0.0395,0.027093003266288464,0.7891947681980472,0.6961216942366545,0.11886500845455036,0.09676059640142512,0.12269047236073133,0.14292102300144766,0.12090558147016246,0.043831429950136724,0.07275213125301593,0.046,0.02666322846828262,0.8046508882397166,0.6975164245442703,0.11645768843356381,0.046308897905880976,0.11850302932818617,0.13810197844619593,0.11712723178381856,0.056972816470966706,0.07797973299018819,0.1335,0.019546157813305827,0.6500855829768928,0.5308454624569031,0.286988223551739,0.06970658121748197,0.1905554661948421,0.22758565224384752,0.19507962039568924,0.06993726877915393,0.24106482226154094,0.04625,0.026594464500601683,0.7998561695658376,0.6962566400388871,0.1038730687996818,0.043291868631609616,0.1206222186477937,0.14066269905098921,0.1192697442496381,0.03839472414347756,0.06372848640823549,False,0
deep,fisher,minimal_ce,307,0.0395,0.027093003266288464,0.7891947681980472,0.6961216942366545,0.11886500845455036,0.09676059640142512,0.12269047236073133,0.14292102300144766,0.12090558147016246,0.043831429950136724,0.07275213125301593,0.05075,0.024050197696407084,0.8051192985068277,0.7058929221000999,0.11168310681315477,0.05480793176599397,0.11973486676317624,0.14016084928422068,0.11904616374457133,0.027714331671224064,0.05409361428341644,0.13,0.01768953068592058,0.711716406944209,0.6099120031725621,0.19736105843421603,0.04732172278337236,0.15508015655996998,0.18529515843654495,0.15958661733955284,0.06750844458742158,0.1712723178381856,0.05275,0.023293794051916797,0.8004585742472914,0.7004454818748194,0.11535956777310842,0.04739601065652929,0.1191772559112112,0.1396718674601898,0.11872768216181437,0.04671063213768699,0.07273604632459385,False,0
deep,fisher,minimal_ce,401,0.0395,0.027093003266288464,0.7891947681980472,0.6961216942366545,0.11886500845455036,0.09676059640142512,0.12269047236073133,0.14292102300144766,0.12090558147016246,0.043831429950136724,0.07275213125301593,0.04775,0.023706377858002406,0.8009635938427603,0.6991573605494412,0.09390910827930847,0.05690145045861741,0.118037906814648,0.13813093131735563,0.11728647257519705,0.04691973620717388,0.06995335370757601,0.06975,0.025425477050025787,0.6695013030962923,0.5701490735324121,0.23644869129841695,0.08210635003202149,0.1811417618358265,0.21395850088467108,0.18111629403249158,0.061685700498632784,0.2101656747627473,0.04775,0.0233969400034382,0.8053189987874317,0.7038051302788282,0.10074118893464414,0.033663668447022795,0.11630609618787197,0.13611066430754384,0.11560077207656425,0.05811484638893357,0.07809232748914267,False,0
deep,fisher,minimal_ce,503,0.0395,0.027093003266288464,0.7891947681980472,0.6961216942366545,0.11886500845455036,0.09676059640142512,0.12269047236073133,0.14292102300144766,0.12090558147016246,0.043831429950136724,0.07275213125301593,0.047,0.02485817431665807,0.8018077022194666,0.694200960723229,0.16711156299862934,0.07714550588551083,0.12158865476381964,0.142161814379926,0.12059192536593213,0.041611709827891266,0.07058066591603668,0.119,0.019632112772906996,0.6935494260803489,0.5621927423233117,0.2730726718580521,0.05800094368722251,0.1655862956409844,0.1973266848962522,0.16944828695512304,0.06453273282933891,0.18463889335692457,0.05525,0.02403300670448685,0.8148527239684239,0.7181748259733669,0.11737937741281318,0.07041015660731095,0.11089619859524959,0.1296445230818723,0.11046002895287117,0.0355155219559273,0.04405661894804568,False,0
deep,saber_v2,minimal_ce,101,0.038,0.02937940519167956,0.7712556765030213,0.6820097666849582,0.13502759638242082,0.0698124976003151,0.13115382553214305,0.15262023483995496,0.1288772719961396,0.04790091684092006,0.09147498793630368,0.0425,0.027402441120852675,0.7866436252725503,0.6822525499287505,0.13426181542695084,0.06732267183089195,0.1283711329151252,0.1497378156667203,0.1266832877593695,0.040019301914106485,0.08000643397136882,0.0935,0.022520199415506276,0.6621444500468684,0.5570094199172011,0.22422675621936777,0.09590547522258555,0.19011849230604258,0.2257326684896252,0.19195753578896574,0.06857004986327811,0.2367379765160045,0.0455,0.026405363589479112,0.7850987147054901,0.6800682271428816,0.1336951168848711,0.09331441860788295,0.12854270548496058,0.1501881936625382,0.127185137526138,0.039343734920379604,0.08071417082193984,False,0
deep,saber_v2,minimal_ce,211,0.038,0.02937940519167956,0.7712556765030213,0.6820097666849582,0.13502759638242082,0.0698124976003151,0.13115382553214305,0.15262023483995496,0.1288772719961396,0.04790091684092006,0.09147498793630368,0.053,0.02643974557331958,0.8115179658973184,0.7139855609055611,0.09868649286676369,0.052796813415906335,0.11418958768966812,0.13310278269261702,0.11322502814862474,0.02654013189641306,0.0390381212803603,0.104,0.020697954271961493,0.6676660273110938,0.5408704220280743,0.2552151026637159,0.05508690578414478,0.18066591603667362,0.2149332475470484,0.18359980698085893,0.07563133344056619,0.22446517612996622,0.05475,0.025236376138903213,0.815723524954494,0.7200891727603952,0.0876163721910715,0.05955233319960457,0.11103560130824085,0.1295769663824996,0.11038121280360302,0.026170178542705484,0.033537075760012865,False,0
deep,saber_v2,minimal_ce,307,0.038,0.02937940519167956,0.7712556765030213,0.6820097666849582,0.13502759638242082,0.0698124976003151,0.13115382553214305,0.15262023483995496,0.1288772719961396,0.04790091684092006,0.09147498793630368,0.0485,0.02444559051057246,0.8036497982072514,0.6817034522948393,0.14105621301145083,0.05656875800750857,0.11973084553107072,0.14003860382821295,0.11887566350329741,0.060221972012224546,0.08599002734437831,0.08475,0.021884132714457626,0.6983630401101832,0.5889822364904321,0.23866061134961344,0.07018611561825935,0.1725309634872125,0.20457777062892069,0.1739713688274087,0.06644683931156506,0.20070773685057103,0.054,0.022451435447825338,0.8088287371966271,0.6913578932888512,0.12925624744914105,0.05411857057283337,0.11685432416492414,0.1370661090558147,0.11664950940968313,0.060221972012224546,0.08216181437992601,False,0
deep,saber_v2,minimal_ce,401,0.038,0.02937940519167956,0.7712556765030213,0.6820097666849582,0.13502759638242082,0.0698124976003151,0.13115382553214305,0.15262023483995496,0.1288772719961396,0.04790091684092006,0.09147498793630368,0.04825,0.0235000859549596,0.7954158914418369,0.6945594481774368,0.10387475417191966,0.05894419746779231,0.12045332689936196,0.14107769020427857,0.11975711758082677,0.04268940003216986,0.07083802477078976,0.08325,0.022898401237751418,0.6879415670231949,0.6012336905599063,0.15010601223974687,0.04367330927903383,0.16152082998230657,0.19114685539649348,0.16272156988901398,0.05893517773845906,0.169953353707576,0.04875,0.023431321987278667,0.8018236406618201,0.7042565236437306,0.08007238711427893,0.03608643114951106,0.11673234679105678,0.13663503297410326,0.11607688595785748,0.04384751487855879,0.06459707254302718,False,0
deep,saber_v2,minimal_ce,503,0.038,0.02937940519167956,0.7712556765030213,0.6820097666849582,0.13502759638242082,0.0698124976003151,0.13115382553214305,0.15262023483995496,0.1288772719961396,0.04790091684092006,0.09147498793630368,0.0455,0.025889633831872098,0.7884518174571893,0.6775148365562558,0.17437149811797972,0.058619212876151856,0.12460457884295749,0.14555895126266688,0.12335209908315907,0.0601415473701142,0.09403249155541257,0.1345,0.017586384734399173,0.6809025271914181,0.5522551742799143,0.26374585943624873,0.051526303581153,0.175666184118814,0.21010455203474346,0.18037317033939199,0.07413543509731382,0.2196718674601898,0.04725,0.025064466219700876,0.7925644284104734,0.6868869170115184,0.1607526789387533,0.05017950423556073,0.12194386359980698,0.14255428663342448,0.12092488338426895,0.05882258323950459,0.08827408718031204,False,0
deep,random,standard_ce,101,0.25925,0.039092315626611654,0.5282881473643579,0.3950038328275602,0.29756143468723406,0.09982408806076044,0.24362634711275535,0.29004021232105515,0.2538442978928744,0.04082354833520991,0.27101495898343253,0.0335,0.0322503008423586,0.7911313915379656,0.688045550410196,0.148020943568142,0.08046306553794373,0.12646774971851374,0.14637284864082353,0.12348077851053563,0.04938073025575036,0.08031204761138813,0.3365,0.0073749355337802995,0.6138636361887658,0.5194817527182235,0.182479529726049,0.07962872111868913,0.1890863760656265,0.2320186585169696,0.20519864886601255,0.04685539649348561,0.2378156667202831,0.038,0.029912325941206807,0.7997925284811686,0.6982525087753606,0.1448265189576319,0.06315911085355207,0.12035547691812772,0.13956248994691972,0.1180263792826122,0.057728808106803926,0.07873572462602542,False,0
deep,random,standard_ce,211,0.25925,0.039092315626611654,0.5282881473643579,0.3950038328275602,0.29756143468723406,0.09982408806076044,0.24362634711275535,0.29004021232105515,0.2538442978928744,0.04082354833520991,0.27101495898343253,0.04,0.030995358432181538,0.7792007621118194,0.6700081102950622,0.19555775823932778,0.07878653093269136,0.1305479598949118,0.15162940324915555,0.12811002091040696,0.05935338587743284,0.09982306578735725,0.2115,0.013305827746260959,0.6637313831508399,0.5346801093656144,0.24618721102327076,0.042673879577685335,0.17890193555305345,0.21627473057744892,0.1878687469840759,0.046324593855557344,0.20738298214572945,0.04475,0.027316486161251503,0.7902902965674982,0.684540665860876,0.16666584346733748,0.059931682157381996,0.12471583293121012,0.14541096992118385,0.12317999034904295,0.05846871481421908,0.09102460994048577,False,0
deep,random,standard_ce,307,0.25925,0.039092315626611654,0.5282881473643579,0.3950038328275602,0.29756143468723406,0.09982408806076044,0.24362634711275535,0.29004021232105515,0.2538442978928744,0.04082354833520991,0.27101495898343253,0.05575,0.023293794051916797,0.7892917089604329,0.7048282901281396,0.1150267613340021,0.06518821752215212,0.11867058066591603,0.13912176290815506,0.11838346469358212,0.05322502814862474,0.07815666720283095,0.2245,0.007598418428743339,0.5974694598842439,0.46362226039227844,0.25283665290735974,0.07722004707169597,0.20055761085196502,0.24358050506675247,0.21139778027987774,0.05335370757600129,0.26170178542705486,0.05275,0.024136152656008252,0.8023389173703118,0.7237366951411317,0.08548909416441951,0.051815870261048294,0.11142432041177418,0.1302107125623291,0.11083963326363197,0.04407270387646775,0.05357889657391025,False,0
deep,random,standard_ce,401,0.25925,0.039092315626611654,0.5282881473643579,0.3950038328275602,0.29756143468723406,0.09982408806076044,0.24362634711275535,0.29004021232105515,0.2538442978928744,0.04082354833520991,0.27101495898343253,0.05225,0.023568849922640536,0.7988328102301656,0.6896553370328239,0.12481744514318334,0.055966353600867234,0.11808616159991421,0.13830143155862956,0.11766285990027345,0.06665594338105195,0.08920701302879203,0.141,0.026594464500601683,0.6820216337503126,0.49469805928714233,0.2360577740701939,0.07480211814076282,0.193820706664522,0.2303297410326524,0.19891748431719478,0.0737333118867621,0.2297410326524047,0.053,0.02363761389032147,0.8192238562762549,0.7290500079011942,0.0675056528749797,0.06225161461119876,0.10370221435847944,0.12104230336175004,0.10329580183368184,0.045552517291298056,0.03935981984880167,False,0
deep,random,standard_ce,503,0.25925,0.039092315626611654,0.5282881473643579,0.3950038328275602,0.29756143468723406,0.09982408806076044,0.24362634711275535,0.29004021232105515,0.2538442978928744,0.04082354833520991,0.27101495898343253,0.049,0.026869520371325426,0.8048314860488199,0.7010362363393714,0.12462984274401682,0.053130605692632754,0.11936089217736313,0.1391507157793148,0.11816310117419977,0.03453434132218112,0.05644201383303844,0.18275,0.01652054323534468,0.5736256820663114,0.44870028432786835,0.2922006688792839,0.0876526883961674,0.22780950083105464,0.27380730255750363,0.23477722374135435,0.049155541257841405,0.3041981663181599,0.0525,0.025116039195461577,0.8130443629246616,0.71848109804497,0.09422157671458926,0.03751972333719437,0.11146051150072382,0.13006594820653047,0.11075920862152164,0.035322502814862475,0.04318803281325398,False,0
deep,magnitude,standard_ce,101,1.0,0.0,0.08722399349959759,0.0173974684248261,0.476048178282363,0.9150841796629042,0.4098627419441317,0.5111372044394402,0.4612932282451343,0.04724143477561525,0.6887888048898182,0.04275,0.02802131682998109,0.8214644047900811,0.7307532182027031,0.07081024168021313,0.060752904931297654,0.10723955820063268,0.12426894000321698,0.10553321537719158,0.024304326845745537,0.020604793308669777,0.193,0.015712566615093692,0.5755817289077975,0.5014622074212,0.31688806162866967,0.08288577221609458,0.20691651922148946,0.2490847675727843,0.21442013833038445,0.08184011581148463,0.29728164709667043,0.04025,0.029052776345195118,0.8107046217432723,0.714280655866233,0.10763026380182174,0.0526309318957219,0.11567074151520025,0.13414508605436706,0.11367379765160046,0.02414347756152485,0.03603023966543349,False,0
deep,magnitude,standard_ce,211,1.0,0.0,0.08722399349959759,0.0173974684248261,0.476048178282363,0.9150841796629042,0.4098627419441317,0.5111372044394402,0.4612932282451343,0.04724143477561525,0.6887888048898182,0.049,0.025047275227780642,0.7874209467830178,0.6844272189556957,0.16656313142171048,0.08257798295691868,0.1282344110235376,0.150139938877272,0.12737333118867622,0.0433810519543188,0.08478365771272318,0.17675,0.029757607013924704,0.6065466346202439,0.540499171986159,0.2127732784408498,0.07267448111980876,0.1947093989598413,0.23149428985041015,0.19876789448286955,0.0662699050989223,0.24396010937751328,0.0455,0.02625064466219701,0.8149085589788504,0.7231598828022192,0.12033398565377679,0.04717345263184314,0.10989491180097583,0.12783979411291618,0.1086134791700177,0.04933247547048416,0.05308026379282612,False,0
deep,magnitude,standard_ce,307,1.0,0.0,0.08722399349959759,0.0173974684248261,0.476048178282363,0.9150841796629042,0.4098627419441317,0.5111372044394402,0.4612932282451343,0.04724143477561525,0.6887888048898182,0.04825,0.025494241017706722,0.8042158234562692,0.7298217883615026,0.07368253429779797,0.022712548860280946,0.11231167229639161,0.13093453434132218,0.11123210551713045,0.027698246742801993,0.03779958179186103,0.16,0.022073233625580196,0.6053016829762784,0.5330885633103967,0.24105683436033923,0.05049886228347977,0.19120958661733956,0.2284092005790574,0.19579057423194465,0.06551391346308509,0.24392793952066913,0.051,0.024737837373216436,0.8019957021097198,0.7255139594579055,0.0877608215985033,0.0643875263901632,0.11283041123800332,0.13175164870516326,0.11202991796686505,0.03881293228245134,0.05069969438635998,False,0
deep,magnitude,standard_ce,401,1.0,0.0,0.08722399349959759,0.0173974684248261,0.476048178282363,0.9150841796629042,0.4098627419441317,0.5111372044394402,0.4612932282451343,0.04724143477561525,0.6887888048898182,0.049,0.025201994155062746,0.8080165064815015,0.7089471701513427,0.10494495462484808,0.0667983823422695,0.1129564098439762,0.13177738459063856,0.11207495576644684,0.04918771111468554,0.059803763873250766,0.2465,0.016090768437338834,0.5812797102906766,0.4472152383106059,0.2602853308975054,0.15376161992478538,0.22058066591603667,0.26644362232588065,0.233997104712884,0.06480617661251407,0.27492359658999516,0.04925,0.025150421179302045,0.811948692633443,0.7149309352876473,0.09550703417628352,0.038598222125405535,0.11110530266473646,0.12957053241113076,0.11024449091201545,0.04558468714814219,0.05256554608331993,False,0
deep,magnitude,standard_ce,503,1.0,0.0,0.08722399349959759,0.0173974684248261,0.476048178282363,0.9150841796629042,0.4098627419441317,0.5111372044394402,0.4612932282451343,0.04724143477561525,0.6887888048898182,0.06625,0.022296716520543235,0.735939892250982,0.623186872914357,0.2055142810504569,0.18501327564337816,0.14937670902364483,0.1763583722052437,0.14984719317999035,0.08283738137365289,0.1698085893517774,0.253,0.012566615093690905,0.49883472575844684,0.46561426714118204,0.26695552834027747,0.10241516492007487,0.22969813950994586,0.2781695351455686,0.24040694868907836,0.07473057744893036,0.34339713688274087,0.045,0.027007048306687296,0.7920192451791905,0.6965438520401797,0.1507687904180403,0.06506750210283632,0.12302557503619109,0.14344539166800707,0.12153128518578091,0.05708541096992118,0.08684252855074795,False,0
deep,taylor,standard_ce,101,0.04025,0.02688671136324566,0.7889367068641916,0.6947649011304137,0.11724929716439823,0.09140293898456814,0.12302691544689293,0.14337783496863438,0.12132057262345182,0.043895769663824996,0.07366897217307383,0.03675,0.030445246690734055,0.8094196589273127,0.7248976415305427,0.10332522036872192,0.06867120386049062,0.11571095383625542,0.13386520829982307,0.11321537719157149,0.03308669776419495,0.044330062731220844,0.12425,0.02353446793880007,0.658852651058691,0.4980097790346527,0.2764753442282895,0.07433775067824727,0.1926156774435687,0.2291330223580505,0.1972108734116133,0.06406626990509892,0.22264757921827247,0.03775,0.030342100739212653,0.8094404097968565,0.7263798729641033,0.0942132706464158,0.06593661184197651,0.11489062248672993,0.13291941450860542,0.1124642110342609,0.028373813736528874,0.03808911050345826,False,0
deep,taylor,standard_ce,211,0.04025,0.02688671136324566,0.7889367068641916,0.6947649011304137,0.11724929716439823,0.09140293898456814,0.12302691544689293,0.14337783496863438,0.12132057262345182,0.043895769663824996,0.07366897217307383,0.03925,0.028605810555269038,0.8151892012504413,0.7172216196443287,0.13369211086278174,0.04408709098944553,0.1116629135167015,0.12940003216985685,0.10965417403892552,0.05428663342448126,0.05901560238056941,0.198,0.011758638473439918,0.6637867530839047,0.5267444658153263,0.25196675544774116,0.08249043325912364,0.1905340196236127,0.23026218433327972,0.19938233874859257,0.06628599002734438,0.24918771111468555,0.03975,0.027591542031975246,0.8175944049505229,0.7228726641117943,0.1169299562547813,0.07535259659784822,0.10883196611441746,0.12620234839954964,0.10702911372044395,0.0410326524046968,0.04114524690365128,False,0
deep,taylor,standard_ce,307,0.04025,0.02688671136324566,0.7889367068641916,0.6947649011304137,0.11724929716439823,0.09140293898456814,0.12302691544689293,0.14337783496863438,0.12132057262345182,0.043895769663824996,0.07366897217307383,0.04375,0.02784940691077875,0.8001099705509636,0.7110222268937313,0.1001341909045146,0.03342620067763319,0.11804326845745537,0.13728486408235482,0.11629885797008203,0.049107286472575194,0.06839311565063536,0.231,0.01095066185318893,0.6526507912931284,0.5335633488618916,0.20284106800251275,0.07382928479516798,0.1845584687148142,0.22387968473540293,0.19507801190284704,0.0638732507640341,0.2373652887244652,0.0495,0.0246690734055355,0.8010433052599589,0.7142640765784185,0.08527109040280692,0.036656359524726546,0.11604471610101336,0.13559272961235322,0.11517291298053725,0.04468393115650635,0.06313334405661895,False,0
deep,taylor,standard_ce,401,0.04025,0.02688671136324566,0.7889367068641916,0.6947649011304137,0.11724929716439823,0.09140293898456814,0.12302691544689293,0.14337783496863438,0.12132057262345182,0.043895769663824996,0.07366897217307383,0.04875,0.025150421179302045,0.809452170612925,0.7195269131884142,0.07520578733596003,0.06150952317538928,0.11237869283148356,0.13108894965417403,0.11147016245777705,0.028792021875502654,0.03853948849927618,0.1725,0.011294481691593606,0.6229136020330142,0.5149671450017257,0.18122840561273923,0.04708797856229328,0.2001367218915876,0.24138008685861348,0.20738459063857168,0.07004986327810842,0.2763390702911372,0.04775,0.025734914904589994,0.8213979878098968,0.7343855854723863,0.06471655701716911,0.03956449071291698,0.10322904938073026,0.11998069808589351,0.1021585973942416,0.04063052919414509,0.03154254463567637,False,0
