architecture,regime,method,seed,epoch,eval_b2a,eval_a2b,eval_family_f1,eval_fine_f1,eval_awbir,eval_ece,eval_hsr_miss,eval_hsr_balanced,eval_hsr_fatigue,eval_teacher_correction_family,eval_teacher_degradation_family,batch_b2a,batch_a2b,batch_family_f1,batch_fine_f1,batch_awbir,batch_ece,batch_hsr_miss,batch_hsr_balanced,batch_hsr_fatigue,batch_teacher_correction_family,batch_teacher_degradation_family,is_collapse,bn_var_max
deep,standard_ce,magnitude,211,1,0.037,0.03151108818978855,0.8033834464124121,0.717226760899678,0.11970568982985345,0.03643386230525646,0.11862366629135167,0.13716583561203152,0.11589190928100371,0.03640019301914107,0.052967669293871644,0.18475,0.019391438886023724,0.6121116672482124,0.5288613843149231,0.24119373622598433,0.0734947359962406,0.19689963004664632,0.23621682483512946,0.20321055171304486,0.07252694225510696,0.26528872446517615,False,6.126939296722412
deep,standard_ce,magnitude,211,2,0.049,0.025047275227780642,0.7874209467830178,0.6844272189556957,0.16656313142171048,0.08257798295691868,0.1282344110235376,0.150139938877272,0.12737333118867622,0.0433810519543188,0.08478365771272318,0.17675,0.029757607013924704,0.6065466346202439,0.540499171986159,0.2127732784408498,0.07267448111980876,0.1947093989598413,0.23149428985041015,0.19876789448286955,0.0662699050989223,0.24396010937751328,False,7.953575134277344
deep,standard_ce,magnitude,307,1,0.062,0.021334020973010143,0.8107803535781629,0.7261253316681779,0.09190117329975823,0.04031076058936514,0.10757868210819795,0.12629885797008203,0.10796686504745054,0.06215216342287277,0.06686504745053884,0.189,0.020354134433556815,0.6014138289459144,0.5195524857330224,0.27333795685595874,0.07233226843010482,0.20632673851268027,0.24743123693099567,0.21300466462924242,0.0870194627633907,0.29445069969438636,False,4.700665473937988
deep,standard_ce,magnitude,307,2,0.04825,0.025494241017706722,0.8042158234562692,0.7298217883615026,0.07368253429779797,0.022712548860280946,0.11231167229639161,0.13093453434132218,0.11123210551713045,0.027698246742801993,0.03779958179186103,0.16,0.022073233625580196,0.6053016829762784,0.5330885633103967,0.24105683436033923,0.05049886228347977,0.19120958661733956,0.2284092005790574,0.19579057423194465,0.06551391346308509,0.24392793952066913,False,5.595912456512451
deep,standard_ce,magnitude,401,1,0.03675,0.03491490458999484,0.7904975218720898,0.7078035775487465,0.14180907074469523,0.051821585076779884,0.12193582113559594,0.14049863278108413,0.11861026218433328,0.04050184976676854,0.05994852822904938,0.2395,0.015867285542375795,0.5784885862866073,0.525927108455366,0.2178457852524738,0.08446393496627545,0.20426518685325182,0.24677175486569083,0.21365288724465176,0.04291458903007882,0.25771272317838184,False,3.5877339839935303
deep,standard_ce,magnitude,401,2,0.049,0.025201994155062746,0.8080165064815015,0.7089471701513427,0.10494495462484808,0.0667983823422695,0.1129564098439762,0.13177738459063856,0.11207495576644684,0.04918771111468554,0.059803763873250766,0.2465,0.016090768437338834,0.5812797102906766,0.4472152383106059,0.2602853308975054,0.15376161992478538,0.22058066591603667,0.26644362232588065,0.233997104712884,0.06480617661251407,0.27492359658999516,False,6.406344890594482
deep,standard_ce,magnitude,503,1,0.048,0.02630221763795771,0.8005382946010605,0.6985706303843372,0.1265889884747191,0.04550479180306132,0.1199292263149429,0.13991957535788965,0.11870838024770788,0.06458098761460511,0.08893356924561685,0.1915,0.017895822588963384,0.6340972929004174,0.5426443412576417,0.20937452356361555,0.03294461067799067,0.18209747466623774,0.21886440405340196,0.18922148946437187,0.06374457133665755,0.22644362232588064,False,3.4103527069091797
deep,standard_ce,magnitude,503,2,0.06625,0.022296716520543235,0.735939892250982,0.623186872914357,0.2055142810504569,0.18501327564337816,0.14937670902364483,0.1763583722052437,0.14984719317999035,0.08283738137365289,0.1698085893517774,0.253,0.012566615093690905,0.49883472575844684,0.46561426714118204,0.26695552834027747,0.10241516492007487,0.22969813950994586,0.2781695351455686,0.24040694868907836,0.07473057744893036,0.34339713688274087,False,5.753050327301025
deep,standard_ce,taylor,101,1,0.07125,0.017259755887914733,0.8032612314247204,0.692989244958309,0.13678566871176587,0.06777882218403115,0.11946142298000106,0.14149911532893678,0.12102782692617017,0.053241113077046806,0.08613479170017693,0.1635,0.017775485645521748,0.683349017512374,0.5606501455515804,0.22788123881859843,0.04013670085934071,0.1701839043482923,0.20405018497667685,0.17617982949975872,0.07997426411452468,0.21605275856522438,False,29.0678653717041
deep,standard_ce,taylor,101,2,0.03675,0.030445246690734055,0.8094196589273127,0.7248976415305427,0.10332522036872192,0.06867120386049062,0.11571095383625542,0.13386520829982307,0.11321537719157149,0.03308669776419495,0.044330062731220844,0.12425,0.02353446793880007,0.658852651058691,0.4980097790346527,0.2764753442282895,0.07433775067824727,0.1926156774435687,0.2291330223580505,0.1972108734116133,0.06406626990509892,0.22264757921827247,False,43.72732162475586
deep,standard_ce,taylor,211,1,0.04325,0.02747120508853361,0.8038422339250454,0.7068924272937235,0.1309422920868261,0.06712732575963977,0.11847488070344753,0.1378639215055493,0.11679266527263954,0.04296284381534502,0.06329419334083963,0.25675,0.0064638129620079076,0.5827267076569685,0.49479152877367677,0.2688372220950138,0.07620188146308984,0.2130462173609994,0.25940164066269905,0.22519864886601254,0.08081068039247226,0.3207978124497346,False,36.38139343261719
deep,standard_ce,taylor,211,2,0.03925,0.028605810555269038,0.8151892012504413,0.7172216196443287,0.13369211086278174,0.04408709098944553,0.1116629135167015,0.12940003216985685,0.10965417403892552,0.05428663342448126,0.05901560238056941,0.198,0.011758638473439918,0.6637867530839047,0.5267444658153263,0.25196675544774116,0.08249043325912364,0.1905340196236127,0.23026218433327972,0.19938233874859257,0.06628599002734438,0.24918771111468555,False,44.111717224121094
deep,standard_ce,taylor,307,1,0.06225,0.019632112772906996,0.7933407509857441,0.6914038170292598,0.11719466651904202,0.07520991150575396,0.12007265026003967,0.14161492681357568,0.12078333601415474,0.046308508927135277,0.07769020427859095,0.1725,0.012429087158329036,0.6670568293223188,0.5557895905305773,0.18162773283990977,0.056577326532861315,0.18254785266205564,0.22006112272800388,0.18991153289367863,0.06371240147981341,0.23048093935981984,False,45.49924087524414
deep,standard_ce,taylor,307,2,0.04375,0.02784940691077875,0.8001099705509636,0.7110222268937313,0.1001341909045146,0.03342620067763319,0.11804326845745537,0.13728486408235482,0.11629885797008203,0.049107286472575194,0.06839311565063536,0.231,0.01095066185318893,0.6526507912931284,0.5335633488618916,0.20284106800251275,0.07382928479516798,0.1845584687148142,0.22387968473540293,0.19507801190284704,0.0638732507640341,0.2373652887244652,False,56.05253601074219
deep,standard_ce,taylor,401,1,0.033,0.03319580539797146,0.7858455195509134,0.6928767697319802,0.14591118296113356,0.057080279143695976,0.12728003860382822,0.1471610101335049,0.1240839633263632,0.04658195271031044,0.07831751648705164,0.166,0.01793020457280385,0.6063130438984072,0.5013489228517146,0.2819649659235868,0.10853606065985424,0.20737225886011476,0.24869551230497025,0.21350973138169532,0.06744410487373331,0.27733633585330547,False,41.79323196411133
deep,standard_ce,taylor,401,2,0.04875,0.025150421179302045,0.809452170612925,0.7195269131884142,0.07520578733596003,0.06150952317538928,0.11237869283148356,0.13108894965417403,0.11147016245777705,0.028792021875502654,0.03853948849927618,0.1725,0.011294481691593606,0.6229136020330142,0.5149671450017257,0.18122840561273923,0.04708797856229328,0.2001367218915876,0.24138008685861348,0.20738459063857168,0.07004986327810842,0.2763390702911372,False,46.56135559082031
deep,standard_ce,taylor,503,1,0.0605,0.026405363589479112,0.7930799482675054,0.6716395289479119,0.1437954057327813,0.07252301328856231,0.12265830250388719,0.14341643879684735,0.12199453112433649,0.04371883545118224,0.07410326524046967,0.10675,0.019546157813305827,0.68528927704859,0.5868965489826138,0.16800752241902575,0.037731303915950073,0.1642096938501957,0.19545439922792343,0.16726395367540614,0.046067235000804244,0.16543348882097475,False,41.616371154785156
deep,standard_ce,taylor,503,2,0.05,0.023379749011517965,0.7924730335437123,0.6848094381390147,0.15525695793751784,0.0850282397855811,0.12130180687362607,0.1421521634228728,0.12070934534341322,0.06311725912819688,0.09316390542062088,0.06025,0.02951693312704143,0.6850463765308286,0.5549677213794038,0.2666295213543014,0.026696508495186146,0.18247144925205083,0.2146051150072382,0.18200900755991636,0.0643879684735403,0.203522599324433,False,54.69292068481445
deep,standard_ce,fisher,101,1,0.06525,0.01918514698298092,0.8272865835065906,0.7374103208862256,0.06718907861459678,0.03016479516065831,0.10131494289850411,0.11924722534984719,0.10225188997908959,0.048142190767251083,0.04254463567637124,0.20325,0.014767062059480833,0.6766771561409587,0.5413912539398417,0.25628751601058913,0.03901735596625196,0.17164361160259503,0.20713205726234518,0.18041016567476276,0.06733151037477883,0.20752774650152808,False,36.568695068359375
deep,standard_ce,fisher,101,2,0.038,0.030342100739212653,0.8012829807051265,0.6956150241685992,0.1378519419738752,0.07545992668372153,0.12112487266098332,0.14040534019623613,0.118732507640341,0.06260254141869069,0.0845745536432363,0.155,0.016829981089908887,0.6643390188495193,0.5648655330428657,0.1795007872412198,0.060597702159060005,0.16801780065412042,0.20146372848640826,0.17393115650635355,0.03482387003377835,0.16567476274730578,False,53.462947845458984
deep,standard_ce,fisher,211,1,0.03775,0.03109850438370294,0.8062041217829711,0.7256955909509786,0.08727898033578581,0.05175613096862037,0.11600316336925633,0.1341129161975229,0.1133553160688435,0.023097957214090397,0.03512948367379765,0.11925,0.020508853360838922,0.6628572167943148,0.5458063282456324,0.2667628668397807,0.041563379020809935,0.17975577717012492,0.21417082193984238,0.1832153771915715,0.06601254624416922,0.2161492681357568,False,28.35085105895996
deep,standard_ce,fisher,211,2,0.04375,0.02527075812274368,0.7905776584800216,0.6860232799533226,0.17358635221382726,0.06418885351166104,0.12310734008900327,0.1438442978928744,0.12187550265401319,0.06123532250281486,0.09276178221006917,0.12175,0.022331098504383702,0.6686144285644101,0.5405585398197105,0.2691387305593661,0.06715313714366064,0.18550077743820706,0.2207720765642593,0.18864243204117742,0.07764194949332476,0.23861991314138653,False,46.35459518432617
deep,standard_ce,fisher,307,1,0.06025,0.020560426336599623,0.7578724475543015,0.6539275054515489,0.2081437049223505,0.11167289707397925,0.13681437992600934,0.16149268135756795,0.13726717066109057,0.06589995174521474,0.12970886279556057,0.2545,0.013769984528107272,0.6329999065050925,0.5254680001093912,0.2413938232210136,0.07543202775309162,0.1985550372634175,0.24060157632298534,0.2096027022679749,0.08166318159884188,0.28204921988097154,False,25.208873748779297
deep,standard_ce,fisher,307,2,0.0505,0.023826714801444042,0.8047132701400462,0.7243995365756908,0.0819170093900164,0.03676135755801807,0.11238003324218541,0.13137204439440245,0.11172269583400354,0.03944024449091202,0.05129483673797652,0.14975,0.014543579164517793,0.6095424974981999,0.5057316042334254,0.19713572431614906,0.10294913082822033,0.20612165567529891,0.2475148785587904,0.21329741032652402,0.0566672028309474,0.25481743606240953,False,47.44627380371094
deep,standard_ce,fisher,401,1,0.0375,0.031339178270586215,0.810569472146598,0.7299363146930241,0.098799815564012,0.053677883613125484,0.11182242239022037,0.12904616374457134,0.10919414508605436,0.03167122406305292,0.034341322181116296,0.207,0.0160735774454186,0.6489849546475874,0.5162056976880871,0.2508541998768109,0.059651212313825815,0.19095222776258647,0.23013028792021878,0.19973299018819365,0.06803924722534985,0.2449734598681036,False,37.598854064941406
deep,standard_ce,fisher,401,2,0.05325,0.02331098504383703,0.8164150099882933,0.7170735592314437,0.09479726791348342,0.06247045903062584,0.10971127553482386,0.12831912497989384,0.10937912176290816,0.04312369309956571,0.04925205082837381,0.277,0.00850954100051573,0.6572104282092549,0.5388639943466544,0.2360709749343158,0.05324236473836629,0.18271138276768004,0.2230078816149268,0.1959594659803764,0.0704680714170822,0.24350973138169535,False,55.61400604248047
deep,standard_ce,fisher,503,1,0.05275,0.02305312016503352,0.7878808439125377,0.680744867750305,0.16639276757186394,0.08044011410665548,0.12368639751219773,0.14512787518095543,0.12328132539810197,0.058147016245777707,0.09342126427537398,0.13475,0.018755372184975073,0.6945028086788394,0.5743475674714836,0.2097934867931397,0.04655560613380669,0.17456838775400782,0.20857326684896252,0.17918288563615892,0.04864082354833521,0.18975390059514236,False,29.4371280670166
deep,standard_ce,fisher,503,2,0.04725,0.025992779783393503,0.7934720274689316,0.690389027712318,0.1402084827277965,0.06918454650415383,0.12157927188890677,0.14194305935338586,0.12036834486086537,0.06347112755348239,0.09150715779314782,0.158,0.0161251504211793,0.6156472689778275,0.446554825973853,0.25840278843789793,0.10194157405875072,0.21694815291405287,0.26036995335370755,0.2251117902525334,0.0638249959787679,0.27355637767411933,False,40.07965087890625
deep,standard_ce,saber_v2,101,1,0.09575,0.01407942238267148,0.8003737486150394,0.6959873909798695,0.14062601211104436,0.06141243361941354,0.11887968473540293,0.14186906868264437,0.12225349847193182,0.0656104230336175,0.10080424642110343,0.09125,0.02643974557331958,0.6935407488496459,0.5709185239284231,0.2356979278599871,0.03374697083677349,0.16735965899951744,0.19764516647900915,0.16858452629885795,0.08047289689560881,0.19710471288402767,False,47.249874114990234
deep,standard_ce,saber_v2,101,2,0.044,0.026903902355165894,0.815032238466126,0.7212167822772093,0.10861430370230322,0.055726287849421755,0.11264543456114955,0.1309892230979572,0.1111758082676532,0.04288241917323468,0.051407431236931,0.2325,0.008990888774282276,0.6502025071459193,0.5411793810207861,0.23434584854806537,0.10505578548791217,0.17224009436491342,0.20949332475470483,0.18347112755348238,0.0453273282933891,0.19334083963326362,False,78.27040100097656
deep,standard_ce,saber_v2,211,1,0.0375,0.030342100739212653,0.8174729314781648,0.7438190293177952,0.07180990814062063,0.05384713029680413,0.10753310814433542,0.1240855718192054,0.10502332314621199,0.042721569889013995,0.0384268940003217,0.131,0.01615953240501977,0.6928620345849579,0.5712891466580722,0.2161859580474567,0.043750279166867134,0.17968205458152378,0.21512304970242885,0.1844394402444909,0.053466302074955764,0.2087341161331832,False,55.52590560913086
deep,standard_ce,saber_v2,211,2,0.04525,0.026989857314767062,0.7914533771516695,0.6856626393084742,0.18034760873342837,0.07618045441064585,0.1232387003377835,0.143709184494129,0.12178703554769181,0.06802316229692777,0.0979572140903973,0.1565,0.02325941206807633,0.6800364615808325,0.5544124470932658,0.2441066986685872,0.03620871099356443,0.18094472146265617,0.21580183368184008,0.18668489625221169,0.05509087984558469,0.19625221167765802,False,80.98189544677734
deep,standard_ce,saber_v2,307,1,0.0655,0.018910091112257176,0.8066405478611701,0.7123696006481985,0.09751497185168798,0.04766179696813546,0.11359712615945526,0.13404214251246582,0.11460994048576482,0.04962200418208139,0.06873089914749879,0.1375,0.01646897025958398,0.7187739262583204,0.5577776032938135,0.22407826911866024,0.021592157686181772,0.16325398101978447,0.19547691812771434,0.16861187067717548,0.07389416117098278,0.19277786713849124,False,43.76985549926758
deep,standard_ce,saber_v2,307,2,0.05075,0.025958397799553033,0.7933912578201544,0.690516848264143,0.1421514482166106,0.06496991972648916,0.12409120154415314,0.145031365610423,0.12307222132861509,0.061878719639697606,0.09491716261862634,0.174,0.011793020457280385,0.5788003708679302,0.3997839919020163,0.28243602318163563,0.15170500711805357,0.24320143692027238,0.2929934051793469,0.25224063052919415,0.06712240630529194,0.34100048254785265,False,49.38155746459961
deep,standard_ce,saber_v2,401,1,0.053,0.026370981605638645,0.7886141839879447,0.6880634533169416,0.1367963091334863,0.06801495226931395,0.12558307865529997,0.14678783979411292,0.12463406787839795,0.04146694547209265,0.07678944828695512,0.173,0.015420319752449717,0.6569998821346253,0.5295590933945441,0.2658394191253758,0.040277378104785336,0.17759369470805855,0.2135660286311726,0.18471288402766609,0.07318642432041178,0.22435258163101174,False,47.97499465942383
deep,standard_ce,saber_v2,401,2,0.0465,0.02544266804194602,0.8102058527915181,0.7090213568946038,0.11101488864118036,0.0566073661862964,0.11205565385234036,0.13060318481582758,0.11098922309795722,0.05668328775936947,0.06538523403570855,0.24375,0.011638301529998282,0.6246153068309824,0.5059932283216371,0.2154544241728724,0.10921503739885412,0.20072516218969494,0.24339713688274087,0.2121553804085572,0.06857004986327811,0.2699211838507319,False,74.10247039794922
deep,standard_ce,saber_v2,503,1,0.05025,0.02475502836513667,0.815165499881784,0.7296366745645972,0.0829373823849057,0.059186398982632234,0.11001688917484316,0.1283577288081068,0.10916519221489465,0.03910246099404858,0.04543992279234357,0.13425,0.017706721677840813,0.6931851535881358,0.6017726230655308,0.13358232796658123,0.044315883903187296,0.17146935821135598,0.20504101656747625,0.17595464050184978,0.03979411291619752,0.1786874698407592,False,40.336185455322266
deep,standard_ce,saber_v2,503,2,0.049,0.02485817431665807,0.8140633239010361,0.7223287149650058,0.0854145733194003,0.034321212000139906,0.11031848158275696,0.12867621039086377,0.10940324915554125,0.0482387003377835,0.0548817757760978,0.27225,0.008664259927797834,0.6271880318976407,0.5018453551490313,0.2122109817910591,0.04619169830518828,0.1935083909709935,0.2358436544957375,0.20628116454881776,0.06565867781888371,0.2621682483512948,False,64.52897644042969
shallow,full_ce,random,101,1,0.085,0.017981777548564552,0.812423502796685,0.7123850022693619,0.08474715802631981,0.03268477388076603,0.10885475309634872,0.1289013993887727,0.11105999678301433,0.08179186102621844,0.07201222454560077,0.37425,0.010125494241017706,0.5785103102113485,0.4849716006630506,0.2610881602418818,0.09216836180872139,0.1824258752881883,0.22423998713205728,0.2000160849284221,0.08383464693582114,0.23828212964452308,False,5.004889011383057
shallow,full_ce,random,101,2,0.0695,0.021832559738696924,0.8111294331548962,0.7126324562181542,0.09148106569590304,0.0290289553957002,0.11204761138812931,0.1317130448769503,0.11282290493807304,0.07495576644683931,0.06707415152002573,0.40175,0.008715832903558535,0.576183772515817,0.4867399242234315,0.23812040968719722,0.12266019525038689,0.1825599163583722,0.22519543188032812,0.20175808267653209,0.08438153450217147,0.2411291619752292,False,4.982125759124756
shallow,full_ce,random,101,3,0.0495,0.027127385250128932,0.8040102006510227,0.7252141006198543,0.08593569326000243,0.046219003392184835,0.11242292638464425,0.13078655299983916,0.11113720443944024,0.08248351294836738,0.07080585491394563,0.42125,0.010073921265257005,0.5887609508435833,0.5035664020827028,0.2419929556597133,0.10370568266178486,0.17653611066430755,0.21808911050345828,0.1967878397941129,0.0838507318642432,0.22423998713205726,False,11.384819984436035
shallow,full_ce,random,101,4,0.05575,0.02693828433900636,0.7851148145744519,0.6671108204803867,0.17995374631615205,0.08586297258991593,0.1304072167712187,0.15252372526942254,0.12957374939681518,0.08077851053562812,0.10429467588869229,0.7565,0.0011346054667354306,0.5069001519027662,0.45297369338795523,0.24658287135670703,0.15973358898047776,0.191780601576323,0.2445262988579701,0.2299774811002091,0.08315907994209426,0.2722374135435097,False,12.481396675109863
shallow,full_ce,random,101,5,0.0595,0.025184803163142512,0.8049728137664082,0.7172091898334555,0.04731695901003717,0.049389146864803446,0.1136185727306847,0.1327778671384912,0.11323628759852018,0.032073347273604634,0.02435258163101174,0.53925,0.005862128244799725,0.5994442462849555,0.5103548254216773,0.2137421126763351,0.09819494429952977,0.17790064875877967,0.22279234357407113,0.204268940003217,0.08562007399067074,0.24013189641306096,False,10.9640474319458
shallow,full_ce,random,101,6,0.05275,0.026147498710675607,0.7946427928353114,0.7025759587495596,0.08348191280438469,0.07073542226287585,0.11993860918985577,0.14005147177095062,0.11904616374457133,0.03796043107608171,0.04180472896895609,0.804,0.0020801100223482895,0.48346615761199657,0.430120011917129,0.24657177901949326,0.1842138186418109,0.2052356442013833,0.26141225671545765,0.24564580987614604,0.08261219237574392,0.2982628277304166,False,13.241181373596191
shallow,full_ce,random,211,1,0.044,0.03046243768265429,0.7910321839640891,0.6997395587265542,0.11871359309720761,0.031144248044093038,0.1231462119993566,0.14292423998713205,0.12100530802637928,0.06787839794112917,0.07400675566993727,0.26175,0.019339865910263022,0.5951728747195469,0.49110733885519986,0.26769318323299385,0.0923238271541977,0.1859136239343735,0.2245295158436545,0.19657069326041499,0.08475148785587903,0.2317355637767412,False,4.956086158752441
shallow,full_ce,random,211,2,0.0665,0.02276087330238955,0.8153119345271507,0.7239332118063946,0.043450384838825074,0.04753795941238245,0.10883598734652299,0.12762747305774488,0.10930191410648223,0.048142190767251083,0.032781084124175644,0.41875,0.0086470689358776,0.577162542635365,0.4664977308725507,0.2706028430371169,0.14104780744069081,0.18453836255428666,0.2279105677979733,0.20512626668811323,0.0830304005147177,0.2387807624256072,False,4.559941291809082
shallow,full_ce,random,211,3,0.0525,0.02643974557331958,0.7868634062785391,0.6862834534753228,0.1269580196930771,0.05889988411429983,0.12319178596321913,0.143895769663825,0.12225028148624739,0.07543831429950136,0.08533054527907351,0.49775,0.010073921265257005,0.5845737605871083,0.4873238067314355,0.26171900387714514,0.12862867000805392,0.17887378692831482,0.22237091844941287,0.20296445230818722,0.08562007399067074,0.23167122406305293,False,8.710664749145508
shallow,full_ce,random,211,4,0.058,0.023912669761045214,0.7776070470124381,0.6848360724604631,0.12274547317683247,0.06773472358563684,0.12247868746984075,0.1436191088949654,0.12228566832877594,0.07635515521955927,0.08726073668972173,0.45875,0.008131339178270585,0.562737214455515,0.4776705992772978,0.26831555107852384,0.12697577601719356,0.18688676210390864,0.2315972333923114,0.2092247064500563,0.08389898664950941,0.24888209747466625,False,8.451019287109375
shallow,full_ce,random,211,5,0.0655,0.02195289668213856,0.8089651594646039,0.7148459833978577,0.09341117477476568,0.0374967988073044,0.11221918395796472,0.13181920540453596,0.11269744249638089,0.07653208943220202,0.06956731542544636,0.40025,0.01402784940691078,0.5883292820626139,0.48057265092185264,0.24895741247396186,0.16474905624821137,0.18693769771057853,0.22942576805533216,0.20587743284542387,0.0857970082033135,0.23820170500241275,False,9.189749717712402
shallow,full_ce,random,211,6,0.05925,0.02508165721162111,0.7925036388277175,0.7002102884820781,0.11133788089511527,0.03812350887912886,0.11978312154844245,0.1401898021553804,0.11937268779153934,0.06894000321698568,0.0739906707415152,0.6625,0.008475159016675261,0.5562298905321709,0.47343029795254105,0.24785655581720967,0.17586304102480807,0.18796579271888905,0.2367604954157954,0.22048576483834648,0.08479974264114525,0.2540292745697282,False,14.811982154846191
shallow,full_ce,random,307,1,0.075,0.022898401237751418,0.7730144680183143,0.6676042591101606,0.11597859588012545,0.04511050058370968,0.12701731810626776,0.14958340035386844,0.12780601576322986,0.049927617822100694,0.0716905259771594,0.31025,0.01633144232422211,0.5779106279313901,0.4790277649818883,0.26496123136449506,0.11394376607943586,0.1876507962039569,0.22811323789609136,0.20113237896091363,0.0861026218433328,0.24172430432684575,False,5.310320854187012
shallow,full_ce,random,307,2,0.058,0.025098848203541343,0.7748947514689078,0.6808090170735609,0.12645752250886685,0.0561613686667505,0.1251541472307115,0.14660768859578574,0.12471288402766607,0.08029596268296606,0.09570532411130771,0.5185,0.00556988138215575,0.5644764942083402,0.478633629258825,0.2593547462176924,0.14605958246963066,0.18588547530963487,0.23202830947402284,0.21175486569084767,0.08590960270226798,0.2515200257358855,False,6.703372001647949
shallow,full_ce,random,307,3,0.05425,0.025064466219700876,0.7915455031318959,0.692146014197228,0.1324601081027589,0.049671541044975,0.11868130395153074,0.13877432845423837,0.11817918610262183,0.09860061122728003,0.09983915071577931,0.664,0.003919546157813306,0.502591549196405,0.4624052962396701,0.24029900328025536,0.15891135727747605,0.19452844351509302,0.2455171304487695,0.22689721730738296,0.08764677497185137,0.2850731864243204,False,7.772705554962158
shallow,full_ce,random,307,4,0.069,0.0210073921265257,0.8169755978370977,0.7236259945500642,0.055898065986087445,0.04201504667630489,0.10986274194413169,0.12923596589995173,0.11067717548656908,0.04872124819044555,0.03813736528872447,0.33575,0.010434932095581915,0.5806917905259222,0.49303759167178995,0.2470501205886761,0.11537364997713835,0.19181143102246526,0.2347016245777706,0.2073910246099405,0.08618304648544314,0.2588225832395046,False,11.012077331542969
shallow,full_ce,random,307,5,0.05475,0.02386109678528451,0.8013196808223316,0.6907729504164203,0.13392951193439165,0.07156545081696238,0.12090638571658356,0.14167926652726395,0.12054527907350812,0.07452147337944347,0.08243525816310117,0.481,0.008457968024755028,0.5719719561345964,0.4785333582941585,0.2604659260995265,0.13376056594802285,0.18461208514288777,0.22923596589995174,0.20817596911693742,0.08381856200739907,0.24252855074794918,False,12.06302547454834
shallow,full_ce,random,307,6,0.05675,0.025425477050025787,0.7869041742994235,0.6928275501349561,0.11513004527957543,0.049790696469629886,0.12037826390005897,0.1407913784783658,0.1198825800225189,0.07191571497506836,0.07675727843011099,0.52725,0.004177411036616813,0.5544360794775449,0.46160528896862607,0.24970504434906785,0.1312106577444319,0.18877942201490538,0.23593051310921664,0.21568923918288566,0.0834486086536915,0.25285507479491715,False,8.497773170471191
shallow,full_ce,random,401,1,0.06525,0.024703455389375968,0.7913003255380909,0.6868100786138638,0.12804847668509192,0.0389384769254355,0.12154174038925526,0.14248672993405181,0.12157953997104713,0.0713849123371401,0.07962039568923918,0.339,0.01131167268351384,0.5788050848692264,0.4595198598766124,0.26540847180645516,0.10426773463222214,0.18677282719425234,0.22855396493485602,0.20310599967830142,0.084976676853788,0.23921505549300306,False,6.45261812210083
shallow,full_ce,random,401,2,0.06425,0.024823792332817604,0.7873660628339237,0.6824642495267536,0.14232058856059046,0.056013722715151225,0.12075357889657391,0.14149911532893678,0.12071095383625544,0.08801672832555896,0.09462763390702911,0.59025,0.006016847172081829,0.5749394649466338,0.4752433445615512,0.2689642050274098,0.11324243457692483,0.1774958447268243,0.2232620234839955,0.2065690847675728,0.08436544957374939,0.23683448608653693,False,4.389004707336426
shallow,full_ce,random,401,3,0.05475,0.025992779783393503,0.7917757383130501,0.6844862422446818,0.11384809711425743,0.053310947651382716,0.12321457294515038,0.14405018497667685,0.12253981019784461,0.050747949171626186,0.060431076081711436,0.6255,0.008836169847000173,0.5580219383490207,0.47131356081142056,0.2807478936646233,0.13203850967703784,0.1817221596697228,0.22848640823548333,0.2119961396171787,0.08434936464532733,0.2434936464532733,False,3.52323579788208
shallow,full_ce,random,401,4,0.07175,0.020560426336599623,0.8081709352391234,0.7154986160558693,0.08049178287895842,0.04648767427040443,0.11154763819634335,0.13139456329419336,0.11261380086858615,0.06760495415795399,0.06054367058066592,0.343,0.00828605810555269,0.5949929173567653,0.5046293804016401,0.21212516689194136,0.09824598407443483,0.1767331510374779,0.21714975068360945,0.19310921666398584,0.059047772237413546,0.2033295801833682,False,11.180928230285645
shallow,full_ce,random,401,5,0.0595,0.023568849922640536,0.8022634586223916,0.7186104387835565,0.0750224435507393,0.02536929623330566,0.11422175754651226,0.1338040855718192,0.11412256715457617,0.0580987614605115,0.05328936786231301,0.29775,0.014509197180677325,0.5872562431572703,0.49143151642205796,0.266312291502593,0.1050044115564221,0.18213098493378369,0.2215891909281004,0.19522921023001447,0.08531446035065143,0.23241113077046807,False,7.9023213386535645
shallow,full_ce,random,401,6,0.056,0.026009970775313737,0.8000732643407705,0.7054680294299438,0.11965487060001198,0.030059207945538135,0.1157337408181867,0.1350940968312691,0.11510374778832236,0.08801672832555896,0.0828856361589191,0.52325,0.004383702939659618,0.543112462968684,0.46762960004183346,0.23233401176916255,0.127931432078065,0.1881976837703072,0.23511661573105996,0.21402123210551713,0.08544313977802799,0.26191088949654173,False,14.262056350708008
shallow,full_ce,random,503,1,0.05725,0.026611655492521917,0.7880810726704853,0.6894044898816943,0.12150945077024171,0.05192321546488635,0.12305104283952602,0.14378639215055494,0.12237413543509731,0.0705645809876146,0.07949171626186263,0.25875,0.020113460546673543,0.6077429699558944,0.4997770496229737,0.2629932369305885,0.10362355794673848,0.178672725323039,0.21563776741193502,0.18919575357889656,0.08714814219076725,0.2172752131253016,False,4.000136375427246
