group_id,module_path,channel_index,magnitude,taylor,fisher,sbl_raw,sem_rank,saber_v2,random
conv.3:out:91,conv.3,91,1.6223392,0.19974233388347784,0.051041263547418225,0.1281156926594722,0.125,0.016449470564728848,0.7335904610737034
conv.3:out:92,conv.3,92,1.6291822,0.4944632623810321,0.11031685878703712,0.3381208423693636,0.7578125,0.09972491529866864,0.18782474256546833
conv.3:out:93,conv.3,93,1.5836642,0.12324519126559608,0.0025363234889823616,0.24008495325944068,0.484375,0.06374169843832428,0.39249177601258245
conv.3:out:94,conv.3,94,1.5000639,0.19036244846938644,0.005602716468658286,0.18462874824308528,0.28125,0.037011308770639906,0.23189987846213844
conv.3:out:95,conv.3,95,1.7367476,0.001159836305475892,2.347325265601545e-06,0.2376855644252771,0.4765625,0.06271360652802874,0.8412279926923869
conv.3:out:96,conv.3,96,1.7854575,0.8594498889287934,0.2039712406160561,0.5433372843398758,0.9375,0.12337102923546636,0.39007455193986174
conv.3:out:97,conv.3,97,1.7459077,0.870810533153417,0.09406899346896225,0.331333357603949,0.734375,0.09664063956778197,0.9746928128822893
conv.3:out:98,conv.3,98,1.6250975,0.08159090347362508,0.0013747961075497028,0.12216634147097949,0.109375,0.014393286744137743,0.6252614844151068
conv.3:out:99,conv.3,99,1.5274768,0.3560927411017474,0.01231963104058309,0.3613677587449331,0.796875,0.10486537485014641,0.6936228347029152
conv.3:out:100,conv.3,100,1.7238888,0.2680314557364909,0.026978498191539302,0.24831938578663681,0.5234375,0.06888215798980205,0.5215251221324175
conv.3:out:101,conv.3,101,1.660441,0.46330305201570354,0.049548071262705086,0.5284131246259278,0.9296875,0.1223429373251708,0.30896819907559114
conv.3:out:102,conv.3,102,1.5359203,0.6080058680818183,0.07262357929755581,0.22638919924926526,0.4140625,0.05448887124566431,0.3955564210524287
conv.3:out:103,conv.3,103,1.6783448,0.2875663336017169,0.05324848392251624,0.1778541507313598,0.25,0.032898941129457696,0.9409341876619017
conv.3:out:104,conv.3,104,1.5858332,0.042344853765825974,0.0007933910140018874,1.0998010152072695,0.9921875,0.13056767260753524,0.20120320072466447
conv.3:out:105,conv.3,105,1.5111297,0.24114707596891094,0.016319986039036394,0.16500822205943422,0.2109375,0.02775848157797993,0.9882189012202123
conv.3:out:106,conv.3,106,1.6591289,0.11474733969953377,0.006807862582775215,0.06950890154167055,0.03125,0.004112367641182212,0.7583058620038184
conv.3:out:107,conv.3,107,1.6003845,0.8082640312568401,0.07866261284016218,0.5121716226040007,0.921875,0.12131484541487525,0.35978692649261024
conv.3:out:108,conv.3,108,1.6579641,0.23815224296413362,0.011625629135938453,0.3184369229661641,0.71875,0.09458445574719088,0.6415135895056033
conv.3:out:109,conv.3,109,1.7227178,0.231077634554822,0.017836518556237024,0.2485305516029257,0.53125,0.0699102499000976,0.38098153929308753
conv.3:out:110,conv.3,110,1.8106598,0.013986199402097554,6.784290279637784e-05,0.26977037756716626,0.5859375,0.07710689327216648,0.38149293263992
conv.3:out:111,conv.3,111,1.6228513,1.2159304021624848,0.188186856963938,0.38473120696862395,0.828125,0.10897774249132862,0.5038029501945296
conv.3:out:112,conv.3,112,2.0081723,3.654582867398858,1.6289449632458854,1.1265802292860343,1.0,0.13159576451783078,0.016722821635377083
conv.3:out:113,conv.3,113,1.4227391,0.3570641925325617,0.0047122270430435265,0.28074981507984376,0.59375,0.07813498518246202,0.4935715599433962
