architecture,method,regime,seed,raw_b2a,raw_family_f1,raw_awbir,raw_hsr_balanced,trained_b2a,trained_a2b,trained_family_f1,trained_fine_f1,trained_awbir,trained_ece,trained_hsr_miss,trained_hsr_balanced,trained_hsr_fatigue,trained_teacher_correction_family,trained_teacher_degradation_family,trained_recall_malware,trained_recall_benign,trained_recall_web_application,trained_recall_ddos,trained_recall_spoofing_mitm,trained_recall_brute_force,trained_recall_dos,trained_recall_mirai,trained_recall_reconnaissance,batch_b2a,batch_family_f1,batch_awbir,batch_hsr_balanced,recal_b2a,recal_a2b,recal_family_f1,recal_fine_f1,recal_awbir,recal_ece,recal_hsr_miss,recal_hsr_balanced,recal_hsr_fatigue,recal_teacher_correction_family,recal_teacher_degradation_family,recal_recall_malware,recal_recall_benign,recal_recall_web_application,recal_recall_ddos,recal_recall_spoofing_mitm,recal_recall_brute_force,recal_recall_dos,recal_recall_mirai,recal_recall_reconnaissance,trained_is_collapse
deep,magnitude,minimal_ce,307,1.0,0.06723723647231633,0.36543052062176157,0.4191632731323387,0.0015,0.04802789939538674,0.666068240854377,0.5539020484931839,0.045553966299296304,0.16620979414715656,0.14146320678341642,0.16051752159383503,0.137495662971823,0.09182629973886525,0.012846733989518088,0.36671001300390116,0.9985,0.38443830570902393,0.9708506966367807,0.703875,0.40735068912710565,0.518625,0.9925833333333334,0.6846196217638778,0.0055,0.6199472956693305,0.08555280267635516,0.1445627362539033,0.0015,0.04706127632152537,0.6800684657752647,0.5576427904673087,0.03699640633260717,0.1672420253960968,0.14052579999147813,0.15957889739047865,0.13678895564361498,0.09272109713117,0.012353682365186903,0.37776332899869963,0.9985,0.47559852670349906,0.9694616323609884,0.700125,0.44869831546707506,0.5055,0.9931666666666666,0.694106126445927,False
deep,magnitude,minimal_ce,401,1.0,0.06723723647231633,0.36543052062176157,0.4191632731323387,0.0035,0.042455601675479994,0.6202438463086355,0.5267560080056777,0.08773038817431623,0.1853613735925523,0.14400911841152159,0.16466828582385273,0.14101824291010026,0.08255875531856613,0.015595040265882654,0.1846553966189857,0.9965,0.3218232044198895,0.9655680431030854,0.73075,0.3103624298111281,0.481625,0.9935833333333334,0.679356141746741,0.0015,0.595710781444949,0.11737675061365885,0.15475794817479593,0.0025,0.04341274805253881,0.6336405734944891,0.5320749676090772,0.06947049709002508,0.1841625391212322,0.14424803540232403,0.16475959168021037,0.14107941783385985,0.08235788243457935,0.01459067584594876,0.20611183355006502,0.9975,0.4203499079189687,0.9659047859578229,0.73275,0.33996937212863704,0.4871875,0.9941666666666666,0.6579962053981272,False
deep,magnitude,minimal_ce,503,1.0,0.06723723647231633,0.36543052062176157,0.4191632731323387,0.0015,0.05143003354750668,0.7000126562390666,0.5608163398646733,0.05528843113032628,0.18979427369588225,0.14884680703420317,0.16872226584613137,0.14490695933237158,0.08744361863369916,0.013120651558590967,0.523407022106632,0.9985,0.5704419889502762,0.9663257145262449,0.724,0.4706482899438489,0.4905625,0.996,0.6346165616010772,0.005,0.6466127915753971,0.06747428258100086,0.15242782272054928,0.00175,0.047847842156138055,0.6949040170917461,0.5672688647147284,0.05865860472723188,0.18517980367403827,0.1441392292568312,0.16376618396303938,0.14064206278190683,0.09076715180511678,0.01302934570223334,0.4837451235370611,0.99825,0.5220994475138122,0.9673780359472998,0.74125,0.4446145992853497,0.4850625,0.99475,0.6656466123997796,False
deep,taylor,minimal_ce,101,0.19675,0.5168817214484864,0.12972296790038915,0.21221672358065047,0.0,0.05946627243607968,0.5397139761992439,0.49673757599027546,0.07870091673962329,0.2229051027737252,0.17327568890268621,0.1964719417103413,0.1661857891565165,0.0441829038914556,0.026551743028797866,0.12158647594278284,1.0,0.17633517495395948,0.9660942038136129,0.678875,0.2889229198570699,0.5019375,0.9981666666666666,0.37627761796927595,0.0005,0.5858255720354414,0.128330776466985,0.15856175015065466,0.0,0.06020545478667955,0.5905871913777319,0.5219026229117473,0.09338604336801296,0.21416430938216777,0.1574569492887274,0.1773470170376728,0.15085827504976168,0.06995854714121363,0.013641094939829441,0.1625487646293888,1.0,0.18093922651933703,0.9692722145051985,0.687375,0.3379275140377744,0.4868125,0.9981666666666666,0.6266601383193586,False
deep,taylor,minimal_ce,211,0.19675,0.5168817214484864,0.12972296790038915,0.21221672358065047,0.00025,0.05782680388923637,0.6445511198499156,0.5676600180280443,0.03414746268304794,0.19942100587414605,0.151996098196405,0.17125509030149194,0.1458528880042366,0.07734519092054565,0.012499771735359107,0.28023407022106633,0.99975,0.5013812154696132,0.9660521109567707,0.725625,0.31393568147013784,0.4723125,0.99725,0.6385947732419365,0.00025,0.6140811310653971,0.06299123779612058,0.15565639780135498,0.00025,0.05784575728284149,0.6417567687354988,0.5693882121024368,0.03199249391522729,0.20134233995485104,0.15187740058314006,0.17110900093131973,0.1457022333412465,0.07627691240116141,0.011458884972882161,0.2659297789336801,0.99975,0.48112338858195214,0.9673359430904576,0.735125,0.3272077590607453,0.4716875,0.9974166666666666,0.6329640736887202,False
deep,taylor,minimal_ce,307,0.19675,0.5168817214484864,0.12972296790038915,0.21221672358065047,0.00025,0.05605466158715718,0.6021307829778232,0.5257084665648154,0.055206051865998994,0.200995373042039,0.15326677136404862,0.17312138200544183,0.14744617519767717,0.07251511111922719,0.01210715655302131,0.2444733420026008,0.99975,0.17955801104972377,0.9669571073788779,0.667,0.3037263910158244,0.47525,0.9975,0.6792337352347145,0.00075,0.6108597102994746,0.05537876641658948,0.14998265188729204,0.00025,0.05559030344383162,0.6229335946924147,0.5375172186411954,0.028765592726824676,0.19988985219979444,0.15143761070835085,0.17101586895783497,0.14575153850367964,0.07421340004747905,0.010144080641332334,0.28738621586475943,0.99975,0.28591160220994477,0.9669571073788779,0.668,0.3481368044920878,0.477375,0.9975,0.677703653834384,False
deep,taylor,minimal_ce,401,0.19675,0.5168817214484864,0.12972296790038915,0.21221672358065047,0.0,0.05685070411857243,0.6263722228587291,0.5272751633217305,0.03900933749086634,0.20782241421632136,0.15458690187055266,0.1745494055988751,0.1487253702452475,0.06983071894231296,0.010098427713153522,0.22886866059817945,1.0,0.4166666666666667,0.9714820894894136,0.68125,0.36957631444614597,0.4803125,0.9973333333333333,0.611726543852133,0.00025,0.6084952874773231,0.050231805826872276,0.1557093551980424,0.0,0.05572297719906749,0.6230056840404679,0.5243470882736107,0.04070828505350377,0.211419242286617,0.15376971445615187,0.17378608863972536,0.14815562170157595,0.07075290809152499,0.010171472398239623,0.20741222366710013,1.0,0.38904235727440145,0.97026139664099,0.68975,0.37366003062787134,0.4775,0.99725,0.624824040638962,False
deep,taylor,minimal_ce,503,0.19675,0.5168817214484864,0.12972296790038915,0.21221672358065047,0.0,0.05751407289475181,0.6529319416961891,0.5661500083793396,0.03399547067650328,0.20342514223128988,0.15240925719642326,0.17180840379101917,0.1463952447910009,0.07608517010281039,0.011604974343054363,0.4343302990897269,1.0,0.4111418047882136,0.9711663930630972,0.74375,0.34660541092394076,0.47525,0.998,0.6024848521941367,0.00025,0.6156497042489916,0.02656418461067152,0.15981264038275417,0.0,0.05608309167756487,0.6526220269331285,0.5613070056765169,0.03223043762364228,0.2061042973406912,0.15170924563101476,0.17124413359872903,0.14601084713573528,0.0760577783459031,0.011157575646901991,0.43107932379713915,1.0,0.3835174953959484,0.9718609252009934,0.753625,0.3777437468095967,0.4661875,0.9978333333333333,0.6076871289552604,False
deep,fisher,minimal_ce,101,0.5855,0.4746219927171988,0.12933217778751332,0.2279742882708497,0.0,0.06014859460586418,0.5940941551475549,0.5222290992871038,0.07003667271990817,0.22010464658710288,0.15967872512676295,0.1800241047460784,0.15325505377914939,0.06484541918518653,0.011385840287796059,0.1644993498049415,1.0,0.22053406998158379,0.9663257145262449,0.65575,0.37519142419601836,0.487625,0.9986666666666667,0.6204786094620234,0.00025,0.5779671651773293,0.11891832020988749,0.1683972169974982,0.0,0.060214931483482115,0.5970080411145839,0.5232201275829622,0.07805700712598805,0.22345298226698926,0.15925567465897264,0.17950366136483994,0.15285330801117583,0.06601413414656417,0.011303665017074195,0.17100130039011704,1.0,0.22513812154696133,0.9684934966536178,0.66125,0.3787646758550281,0.4823125,0.9988333333333334,0.6232939592386315,False
deep,fisher,minimal_ce,211,0.5855,0.4746219927171988,0.12933217778751332,0.2279742882708497,0.0,0.05482269100282405,0.5949219433881919,0.5089403415174704,0.07065007483039448,0.21753010532776781,0.15786326034951884,0.17887182483884517,0.15249173681999964,0.06511933675425942,0.012901517503332663,0.19570871261378414,1.0,0.27578268876611417,0.9582017931557015,0.7045,0.23583460949464014,0.4735,0.99875,0.6321072281045351,0.0,0.5909771132069417,0.06855774417477818,0.16793338324720147,0.0,0.05654744982089043,0.616645784059588,0.5358226323700379,0.03481210513964329,0.2177601177989966,0.15675998125186416,0.1772155366045178,0.15111758368181735,0.0672741549642994,0.010573218166213181,0.23732119635890767,1.0,0.39042357274401474,0.9615060824178137,0.722,0.27105666156202146,0.4716875,0.9985833333333334,0.6224983169104596,False
deep,fisher,minimal_ce,307,0.5855,0.4746219927171988,0.12933217778751332,0.2279742882708497,0.0,0.05298421182312693,0.6386206571149928,0.5356764237127283,0.030713243868361318,0.2104177289167752,0.15152206862548165,0.17161666149266813,0.14668285823852742,0.07456949288727378,0.009660159602636912,0.34850455136540964,1.0,0.4171270718232044,0.9668939680936145,0.64775,0.3144461459928535,0.4725625,0.9979166666666667,0.6786217026745823,0.0,0.6193775966624773,0.030009665049271366,0.156386844652216,0.0,0.05564716362464699,0.6416039869503298,0.5373865890929738,0.026634112471434847,0.2077444309499514,0.15267100065131511,0.17248224101093843,0.14717043151147716,0.07285294278775041,0.009157977392669965,0.39271781534460337,1.0,0.39594843462246776,0.9666414109525614,0.65525,0.34915773353751917,0.472625,0.9985,0.661545994246894,False
deep,fisher,minimal_ce,401,0.5855,0.4746219927171988,0.12933217778751332,0.2279742882708497,0.0,0.05499327154527018,0.5682311257968797,0.49399383433699784,0.13952883466858657,0.23164358748716737,0.16045786843434803,0.18195248443235149,0.15519256405105825,0.061047095560709266,0.012463249392816055,0.13133940182054615,1.0,0.16068139963167588,0.9685987287957234,0.637875,0.26186830015313933,0.4726875,0.9975833333333334,0.6300263174000856,0.0,0.5748889321575913,0.10692296522356837,0.16450576139953615,0.0,0.05631053240082637,0.5888209948719171,0.5052090328364051,0.07508841214857442,0.22738633414651546,0.15874588362764255,0.17964427238363068,0.15317196544986394,0.06350322309672943,0.01077409105019996,0.1469440832249675,1.0,0.26611418047882135,0.9689565180788821,0.659,0.2838182746299132,0.4735625,0.99775,0.627333374135504,False
deep,fisher,minimal_ce,503,0.5855,0.4746219927171988,0.12933217778751332,0.2279742882708497,0.0,0.06081196338204355,0.6576054312592223,0.5666427172005208,0.02878917051430846,0.21073100600282668,0.1548927764893507,0.174153138182283,0.14841401727506803,0.07487080221325396,0.010472781724219792,0.42392717815344605,1.0,0.44014732965009207,0.9702403502125689,0.739375,0.3884635017866258,0.47775,0.9985833333333334,0.5959973070567354,0.0,0.6191761742227233,0.02485357508085719,0.16546812512554557,0.0,0.05964632967532837,0.6463258786762168,0.5514461222864449,0.03196884543372772,0.21678312229435304,0.15612388378590603,0.17585507934478917,0.149946129544749,0.07267033107503515,0.011093661547451653,0.4128738621586476,1.0,0.38535911602209943,0.9674832680894052,0.720125,0.36345074017355794,0.4750625,0.9985833333333334,0.6084827712834323,False
deep,saber_v2,minimal_ce,101,0.0015,0.49103751507231613,0.09689111494652007,0.24400759664724894,0.0,0.0651238604272095,0.6119783101942518,0.5388040135004699,0.06317723855553277,0.1922268858531294,0.16416336443819507,0.18444696042804185,0.15629645185442193,0.059001844378298425,0.014563284089041471,0.2503250975292588,1.0,0.3632596685082873,0.9515300753462137,0.52775,0.36957631444614597,0.4845,0.99625,0.6441642695391395,0.00025,0.584995271110492,0.04976842677411151,0.16973941308595533,0.0,0.06629897083072724,0.5972164778417031,0.5209681613848128,0.06150091555784012,0.20218984816749683,0.1666803625451203,0.1872409196325852,0.15874801409762423,0.05667354504117894,0.014526761746498421,0.19635890767230169,1.0,0.31629834254143646,0.9566233110241192,0.521875,0.3782542113323124,0.4761875,0.99625,0.6352897974172226,False
deep,saber_v2,minimal_ce,211,0.0015,0.49103751507231613,0.09689111494652007,0.24400759664724894,0.00025,0.05776994370842099,0.5797499992393704,0.50758721888272,0.08975729013350085,0.2025679728364642,0.16322367499984783,0.18473913916838627,0.1570405945837366,0.057102682566059784,0.01527546976863096,0.2093628088426528,0.99975,0.17955801104972377,0.9599696931430736,0.538375,0.3113833588565595,0.47075,0.9964166666666666,0.6455719444274436,0.0005,0.5826347806089128,0.07206767624090257,0.1662131809134238,0.00025,0.06076457989803074,0.5880052569145955,0.5271395746135846,0.07274634039208847,0.20569078871264423,0.1644852175818557,0.1856759372546155,0.1576532568798963,0.05561439710743047,0.014143277149796388,0.2269180754226268,0.99975,0.22882136279926335,0.9575283074462264,0.55925,0.3226135783563042,0.468875,0.9959166666666667,0.6327192606646673,False
deep,saber_v2,minimal_ce,307,0.0015,0.49103751507231613,0.09689111494652007,0.24400759664724894,0.00075,0.05595041792232899,0.5922502810815842,0.5087662275589311,0.050430087216271346,0.1965757961014771,0.15781228124638583,0.1786015595040266,0.15204707729953798,0.061896240024835195,0.010472781724219792,0.21846553966189858,0.99925,0.20441988950276244,0.9646630466809782,0.579875,0.332312404287902,0.4675,0.9960833333333333,0.6728073933533264,0.001,0.5955352568332204,0.05614264875224338,0.15739486130640418,0.00075,0.05745721271393643,0.5984748032163757,0.5115512937959832,0.040302925673943404,0.19849110701591544,0.1596475289591741,0.1805135041361553,0.15363214696590638,0.06014316758276876,0.01053669582367013,0.2425227568270481,0.99925,0.23480662983425415,0.9597592288588627,0.57575,0.34711587544665645,0.4691875,0.996,0.6672378970561234,False
deep,saber_v2,minimal_ce,401,0.0015,0.49103751507231613,0.09689111494652007,0.24400759664724894,0.00025,0.06030022175470518,0.6345925276068003,0.5275019276872043,0.03717574883018491,0.2081988241073908,0.1623912699427208,0.1832526798268841,0.1559823597085517,0.060070122897682654,0.0115227990723325,0.323146944083225,0.99975,0.5257826887661142,0.9708506966367807,0.511625,0.38437978560490044,0.46425,0.9946666666666667,0.6142358773486749,0.00025,0.6021437088536619,0.029586366797066256,0.16504446595204617,0.00025,0.06068876632361024,0.6166383546689322,0.5149510591649232,0.03597928662629985,0.20920946581840688,0.16227257232945588,0.18303537188875293,0.15573035554500464,0.05975968298606673,0.01118496740380928,0.252925877763329,0.99975,0.4263351749539595,0.9701982573557267,0.531125,0.37927514037774374,0.466125,0.995,0.6251300569190281,False
deep,saber_v2,minimal_ce,503,0.0015,0.49103751507231613,0.09689111494652007,0.24400759664724894,0.0,0.06261253577453042,0.5454313515858021,0.48639330780811746,0.1030152960833484,0.21204911286286743,0.17012259332980284,0.19208195613666662,0.16288599550775187,0.04838297328390643,0.01681853874107485,0.10988296488946683,1.0,0.10220994475138122,0.9536136717599023,0.57225,0.2991322103113834,0.4721875,0.99625,0.5984454372972642,0.00075,0.5625296220503274,0.09669062626717512,0.16964810722959772,0.0,0.061844923333522865,0.5586128338828215,0.49869679382974785,0.07901579622757961,0.21312397230299887,0.1682675626814704,0.190003834845967,0.16131827395409143,0.05130476068735049,0.01537590621062435,0.14369310793237972,1.0,0.1252302025782689,0.9542871574693774,0.54825,0.3180193976518632,0.47325,0.996,0.6281290164636759,False
deep,random,standard_ce,101,0.99975,0.2421576126742941,0.20593646295940188,0.3506619674585928,0.00125,0.06434677128939936,0.6416992801337013,0.5771131037681113,0.06749873054683611,0.24599959394090806,0.16905355392828228,0.19047862529902668,0.16129362137287487,0.04982560581435693,0.0167089717134457,0.3420026007802341,0.99875,0.6988950276243094,0.9470050932356779,0.536125,0.3333333333333333,0.462625,0.9990833333333333,0.5480751575983842,0.0025,0.5764094225989624,0.08933907195583997,0.17519402494475994,0.001,0.0648679896135403,0.6258667835707621,0.5416603783069116,0.07331401237620713,0.25308589761214567,0.16664384020257725,0.18748379321049652,0.15931867569985939,0.056691806212450464,0.012828472818246563,0.2425227568270481,0.999,0.5768876611418048,0.9551500610346424,0.524375,0.32465543644716693,0.4625625,0.9993333333333333,0.6286186425117817,False
deep,random,standard_ce,211,0.99975,0.2421576126742941,0.20593646295940188,0.3506619674585928,0.0,0.06108678758931787,0.6721019868055851,0.568140140371894,0.0566494927960271,0.2592659061221213,0.16380574983412768,0.18479574879932797,0.15733186026551743,0.060910136776172824,0.013495005569657237,0.5026007802340702,1.0,0.7177716390423573,0.9592330681483352,0.48575,0.3501786625829505,0.4613125,0.9993333333333333,0.6141746740926617,0.001,0.655313629241153,0.0299688498443573,0.16813425613118826,0.0,0.062337711567256114,0.6748211797429639,0.5669853800940273,0.05386027987672731,0.2547944058330246,0.16215920089114516,0.18257884260696483,0.15539526305217216,0.061658844798305364,0.010235386497689961,0.5006501950585176,1.0,0.68646408839779,0.9624110788399208,0.524125,0.3608984175599796,0.4614375,0.99925,0.6160107717730583,False
deep,random,standard_ce,307,0.99975,0.2421576126742941,0.20593646295940188,0.3506619674585928,0.0005,0.057902617463656866,0.6117602812305153,0.5321172890698476,0.05052428214700345,0.2668859318182036,0.16748385408106745,0.18982852760176036,0.16150362484249742,0.04797209693029711,0.012326290608279614,0.3010403120936281,0.9995,0.3812154696132597,0.9510460074925285,0.525125,0.4058192955589586,0.4613125,0.9984166666666666,0.5976497949690923,0.001,0.5735846094351966,0.07030722403939171,0.1804824601449937,0.0005,0.060015920850628304,0.5974320025071918,0.5128874427546597,0.0683287434540649,0.2747064016794175,0.17089564958029743,0.19351545808148135,0.16468746005368784,0.04735121710706525,0.014700242873577912,0.24512353706111834,0.9995,0.324585635359116,0.9447952182514627,0.52575,0.3838693210821848,0.461875,0.9986666666666667,0.6101352591957893,False
deep,random,standard_ce,401,0.99975,0.2421576126742941,0.20593646295940188,0.3506619674585928,0.0,0.06204393396637668,0.6679037230230686,0.5839455754710869,0.06712347917639229,0.25445747312552225,0.166449054375681,0.18778327641934953,0.1598683369551323,0.06169536714084842,0.01786855608918756,0.435630689206762,1.0,0.7799263351749539,0.9569179610220145,0.456,0.4241960183767228,0.4639375,0.9995833333333334,0.597833404737132,0.00075,0.6313168718060196,0.02784545296333729,0.17290955241869213,0.0,0.06317166088588162,0.6722887262783453,0.5634932302163056,0.05357772978546707,0.25136764968507,0.16123396821338787,0.18130786508646662,0.15451050930406676,0.06605065648910721,0.009961468928617082,0.39076723016905074,1.0,0.7403314917127072,0.9622848002693943,0.527375,0.4349157733537519,0.4645625,0.99975,0.6369422853295795,False
deep,random,standard_ce,503,0.99975,0.2421576126742941,0.20593646295940188,0.3506619674585928,0.001,0.0699759291901215,0.6109019294997142,0.5555470936564066,0.07461002337321995,0.28120266458612553,0.18954791426988793,0.2139844049597341,0.18045598144664998,0.027620021548182102,0.032468362520772086,0.4889466840052016,0.999,0.5285451197053407,0.9189922970071979,0.51225,0.3496681980602348,0.4669375,0.9993333333333333,0.38913030173205215,0.0005,0.6363586162501108,0.04913689678527162,0.18122568981574477,0.0,0.06834593734008074,0.6419278778574855,0.5460986001174789,0.0754630690930424,0.27825365503227395,0.17626139040558061,0.19834371176567264,0.1683707382991545,0.05301218020123811,0.02369386972480415,0.47334200260078024,1.0,0.5032228360957642,0.9176453255882476,0.515375,0.3614088820826952,0.465625,0.9990833333333333,0.6251912601750413,False
deep,magnitude,standard_ce,101,1.0,0.06723723647231633,0.36543052062176157,0.4191632731323387,0.00075,0.05562821023104187,0.6668626876871029,0.5826021200901665,0.05807753443973197,0.24431335592347087,0.1526093691982737,0.17242015302861527,0.1473484779313745,0.07517211153923413,0.009231022077756067,0.38686605981794536,0.99925,0.5736648250460405,0.9697983752157259,0.682375,0.36498213374170496,0.459,0.9978333333333333,0.643185017442928,0.00325,0.6230573409039161,0.03993497579686648,0.16291521338178633,0.00075,0.05628210231041868,0.647011262630794,0.5540335315362528,0.05528465612706772,0.2410670319206672,0.15487831972876073,0.17501689158342618,0.14939738134803965,0.07102682566059787,0.009934077171709793,0.3081924577373212,0.99925,0.5156537753222836,0.9666203645241402,0.681875,0.3343542623787647,0.458875,0.998,0.6389619927780158,False
deep,magnitude,standard_ce,211,1.0,0.06723723647231633,0.36543052062176157,0.4191632731323387,0.0005,0.05456682018915487,0.6918793374430768,0.5739642596506889,0.05268755637443796,0.24381093494856707,0.15300426702702044,0.17309581636566168,0.14808440313361698,0.07717170979346616,0.011604974343054363,0.517555266579974,0.9995,0.6197053406998159,0.9751652144631056,0.599,0.41296579887697804,0.459625,0.998,0.6409204969704388,0.0035,0.6757646888531936,0.027164810536594565,0.15461368492175087,0.00025,0.053837114535357555,0.6897820719607459,0.5736090774160061,0.0506981680499197,0.2373607412636639,0.1503404186677867,0.1700370701776812,0.14536531473128686,0.07617647595916802,0.007870564818027429,0.49219765929778936,0.99975,0.574585635359116,0.9747653323231048,0.659875,0.4190913731495661,0.4591875,0.998,0.6386559764979497,False
deep,magnitude,standard_ce,307,1.0,0.06723723647231633,0.36543052062176157,0.4191632731323387,0.001,0.05316426906237562,0.667940960904175,0.5604640929508512,0.060303573683177764,0.24321209537340396,0.15705215999220856,0.17822903161008746,0.15201512024981284,0.06345757016855061,0.01135844853088877,0.4128738621586476,0.999,0.48756906077348067,0.9543713431830618,0.62475,0.5298621745788668,0.4565625,0.9984166666666666,0.6147255033967807,0.0025,0.619413985902129,0.078801732594662,0.1637424444403864,0.0005,0.051297359792270805,0.6559907519167778,0.5434041634366896,0.06807945285930891,0.2505634221217096,0.1574691234029084,0.17908365442559487,0.15294370080896988,0.06533847080951773,0.014207191249246727,0.36866059817945385,0.9995,0.4074585635359116,0.9431535968346172,0.63575,0.5012761613067892,0.45675,0.9984166666666666,0.6534059611971357,False
deep,magnitude,standard_ce,401,1.0,0.06723723647231633,0.36543052062176157,0.4191632731323387,0.00025,0.05327798942400637,0.6349968506420894,0.5286450061592645,0.06064994625669982,0.2483001404537077,0.15470636036595387,0.17538394112598382,0.1500383484596702,0.07310859918555176,0.012079764796114023,0.24382314694408322,0.99975,0.5207182320441989,0.9667255966662457,0.656125,0.30627871362940273,0.4560625,0.9981666666666666,0.662096823551013,0.003,0.6040725364137134,0.0544217697057197,0.1611073574259053,0.0005,0.05503117833248043,0.6380127845724374,0.5311935812695673,0.054302354554691755,0.24523528009441722,0.15510582348751847,0.17552820437902888,0.1500191742298351,0.07217727945070397,0.011139314475630466,0.23276983094928477,0.9995,0.537292817679558,0.9651892073915057,0.651625,0.3374170495150587,0.4585625,0.99825,0.6614847909908808,False
deep,magnitude,standard_ce,503,1.0,0.06723723647231633,0.36543052062176157,0.4191632731323387,0.0,0.05810162809651068,0.67533105288055,0.581643023976102,0.07157626885033819,0.25084473397494494,0.15889958181917788,0.17948357407644128,0.1532970544730739,0.06775807600299483,0.010445389967312504,0.4798439531859558,1.0,0.501841620626151,0.9533611146188492,0.6725,0.3772332822868811,0.4600625,0.9985,0.6355958136972887,0.00125,0.6651364296537873,0.042779173238421044,0.16060700133306552,0.0,0.05660431000170581,0.6708250691360753,0.5716822611478545,0.07160586948041046,0.24845589819725075,0.15801848030532678,0.17871477876591005,0.15268439217691424,0.06887200745055788,0.011440623801610636,0.4687906371911573,1.0,0.48342541436464087,0.9491097360777876,0.6695,0.3573251659009699,0.4598125,0.9983333333333333,0.6564661239977967,False
deep,taylor,standard_ce,101,0.19675,0.5168817214484864,0.12972296790038915,0.21221672358065047,0.0,0.06040446541953337,0.6714217464358933,0.591425880774525,0.03525927814848792,0.24182813561860864,0.15752695044526824,0.17739266996585162,0.1510929311006008,0.06641587991453772,0.008016654188199631,0.41612483745123535,1.0,0.6892265193370166,0.9671886180915099,0.604375,0.39203675344563554,0.4603125,0.999,0.6147255033967807,0.0,0.5836079817958417,0.05166678106058626,0.17313599094245904,0.0,0.06091620704687174,0.6479502851887544,0.5494724119793367,0.03674057441911165,0.24603726988742997,0.15911719411016356,0.17920235203885976,0.15267252241558774,0.06614196234546484,0.00955059257500776,0.3361508452535761,1.0,0.5985267034990792,0.964620953824136,0.59675,0.3374170495150587,0.46075,0.9990833333333333,0.6394516188261216,False
deep,taylor,standard_ce,211,0.19675,0.5168817214484864,0.12972296790038915,0.21221672358065047,0.00075,0.06094463713727943,0.6487766892218301,0.5431797481382807,0.05239044883194853,0.26290237732877086,0.16526436088944077,0.18658169134968317,0.15913606398714414,0.05894706086448385,0.011623235514325888,0.43237971391417424,0.99925,0.47744014732965007,0.9600328324283369,0.57825,0.34711587544665645,0.449125,0.999,0.6172348368933227,0.00075,0.5878743458849415,0.0667789335924557,0.17855590657584777,0.00075,0.06040446541953337,0.6543527984103537,0.5498210734093254,0.04689696688952555,0.2581700792773411,0.1629756274234096,0.18393929986669344,0.15686985263234782,0.06120231551651723,0.01063713226566352,0.4336801040312094,0.99925,0.4930939226519337,0.9615060824178137,0.5925,0.3537519142419602,0.4484375,0.9989166666666667,0.6254360731990942,False
deep,taylor,standard_ce,307,0.19675,0.5168817214484864,0.12972296790038915,0.21221672358065047,0.0,0.06204393396637668,0.6427112940332448,0.5570248931975966,0.03734103108862278,0.2691559616136816,0.16601687332225487,0.1872646591552382,0.15941272073190776,0.05345044831175472,0.008993626851226238,0.43237971391417424,1.0,0.5105893186003683,0.9684303573683546,0.549875,0.40377743746809597,0.462375,0.9986666666666667,0.5633759716016892,0.00075,0.5779768501425171,0.059495881789002204,0.17898321798360145,0.0,0.061153124466935806,0.6306121554429898,0.5376877870759726,0.048456666893851724,0.26907077617774605,0.1636596604639555,0.18460765873523127,0.15751173280254196,0.061804934168477564,0.010646262851299283,0.31469440832249673,1.0,0.4162062615101289,0.9666835038094036,0.567875,0.39663093415007655,0.4614375,0.9989166666666667,0.6297815043760328,False
deep,taylor,standard_ce,401,0.19675,0.5168817214484864,0.12972296790038915,0.21221672358065047,0.0,0.06358863554519437,0.6542553481334772,0.5766927986286307,0.038974642059641865,0.25444941844794944,0.16341617818033516,0.18384616789320868,0.15658863059476635,0.06269060097514655,0.010801482807107248,0.4304291287386216,1.0,0.5515653775322283,0.957233657448331,0.544375,0.3838693210821848,0.4610625,0.9995,0.646245180243589,0.00025,0.6061058941474098,0.03303125328863922,0.17462975475246983,0.0,0.06273573283296374,0.645561468049276,0.5512561534215986,0.03331852522770803,0.25604796312657624,0.16259138194457126,0.18302076295173572,0.1559869250013696,0.06336626431219299,0.01006190537061047,0.35370611183355005,1.0,0.5202578268876611,0.961148293134655,0.558125,0.4211332312404288,0.4623125,0.9993333333333333,0.6434298304669809,False
deep,taylor,standard_ce,503,0.19675,0.5168817214484864,0.12972296790038915,0.21221672358065047,0.0,0.06878186539299862,0.5963953735425409,0.5312912042293307,0.07079086371148098,0.27383472683888244,0.17909643724548494,0.20166176658570883,0.17095560709263893,0.03746279286353427,0.015056335713372655,0.34525357607282187,1.0,0.34668508287292815,0.9552342467483268,0.549,0.30474732006125577,0.4594375,0.9993333333333333,0.49862292673970254,0.0005,0.5657858356416278,0.1117741868154308,0.18935738938295504,0.0,0.0682796004624628,0.6165125758626386,0.5416488673448443,0.06982560463023597,0.271268093613341,0.17198523279949843,0.1932251054582641,0.16442906448019576,0.05179781231168167,0.01077409105019996,0.3413524057217165,1.0,0.36049723756906077,0.9509197289220019,0.530625,0.2986217457886677,0.4604375,0.99925,0.6433074239549544,False
