architecture,method,seed,raw_awbir,is_collapse,trained_b2a,trained_a2b,trained_family_f1,trained_fine_f1,trained_awbir,trained_ece,trained_hsr_balanced,trained_hsr_miss,trained_hsr_fatigue,recal_b2a,recal_a2b,recal_family_f1,recal_fine_f1,recal_awbir,recal_ece,recal_hsr_balanced,recal_hsr_miss,recal_hsr_fatigue
shallow,saber_v2,1801,0.11000644070767861,False,0.091,0.02700858588730312,0.619606361535866,0.5403268863357072,0.08631149539359098,0.07083755532422818,0.1509048410365041,0.1292601790812196,0.13143569328536733,0.0415,0.03507325486628381,0.6568313054286576,0.5634401972464511,0.08465079315370527,0.07388851951560582,0.15055970489947226,0.130719551018669,0.12985336279468965
shallow,saber_v2,1907,0.11000644070767861,False,0.0215,0.031386819810086994,0.670804231240208,0.5790868160387967,0.10344630534377183,0.06672953362210465,0.15059805335914245,0.13034215347905748,0.12956483628859955,0.0145,0.03091298496995887,0.6637561422970096,0.5780043148351316,0.09665865778148114,0.07445315347521535,0.14794835740764412,0.12812189940529453,0.12722192801446283
shallow,saber_v2,2003,0.11000644070767861,False,0.03125,0.028032069141979872,0.6045393366630794,0.5383360483674057,0.08988522617919945,0.08109974036834078,0.152100947754789,0.1309668377129709,0.13119555888314677,0.02225,0.03529121889274275,0.5890321469978118,0.5311261547046509,0.090188949323736,0.08534534521359499,0.15734738226109823,0.13658671317178284,0.13522853855846312
deep,random,101,0.20593646295940188,False,0.00025,0.06273573283296374,0.6046096131468115,0.544040554841339,0.05050547958023884,0.24067284434899666,0.20059166194919742,0.1772315151293804,0.16944175599422945,0.0,0.063531775364379,0.6350762371218386,0.5364311143848243,0.05732974494681685,0.23461844345545999,0.18500940450320486,0.16437641143636286,0.1573793393108234
deep,random,211,0.20593646295940188,False,0.0,0.0585754629366388,0.6348369622951122,0.5406401603967889,0.045678029763433395,0.23190760733409893,0.18545497708223005,0.1639518392042999,0.15790982633626122,0.0,0.058802903659900305,0.6378045332953781,0.5435579799411974,0.04477865336753876,0.23360294599722936,0.18458391921257827,0.1632624799887998,0.15711729150307702
deep,random,307,0.20593646295940188,False,0.00025,0.055571350050226495,0.6846244486632705,0.5589495648089193,0.025931925657819387,0.2246326286045714,0.17148152882525886,0.1518226170693255,0.1464518544219426,0.00025,0.05700233126741343,0.6756886513947582,0.5539879116220905,0.025756436972612547,0.2214309236970371,0.17339712569164184,0.15364873419647804,0.1479072697722832
deep,random,401,0.20593646295940188,False,0.0,0.06197759708875874,0.577184616759221,0.4952149775481434,0.09842546225102856,0.2473868351562645,0.1889465130293457,0.16740776586743608,0.16075582987892842,0.0,0.06128579822217168,0.5938389042736727,0.5009112749255923,0.0757205968863297,0.25028859258967223,0.18800606270886216,0.16651296847513133,0.16007103595624622
deep,random,503,0.20593646295940188,False,0.0,0.06302003373704061,0.5464068105486116,0.48656100165172306,0.15832446056527313,0.24806893076324726,0.18999835649458557,0.16845169615845826,0.1614424499187378,0.0,0.06331381133792005,0.5556107516934925,0.4888173177806985,0.1165093594390675,0.2554360436759091,0.1921513485874984,0.17029303092833706,0.16352604956081881
deep,random,613,0.20593646295940188,False,0.0005,0.06098254392448968,0.5932375604660217,0.5056839067683164,0.09495705069581438,0.2603995573474205,0.19237230875988387,0.1700982451014408,0.16387483793210494,0.00025,0.061750156365497244,0.5915918206964565,0.508517439941816,0.0885612618688607,0.25378297393309657,0.1912017676813791,0.16924833975517858,0.16278190683150418
deep,random,719,0.20593646295940188,False,0.0,0.06576827580978374,0.6471166122933145,0.5518219860966296,0.054483070991714996,0.2480081986095093,0.18591150636401818,0.16548729935538065,0.15837000785230365,0.0,0.06101097401489737,0.6310123384230698,0.533254326107507,0.06879853165750803,0.2502741438078243,0.18344990047661658,0.1626720354510205,0.15657584777487626
deep,random,823,0.20593646295940188,False,0.00125,0.062252421296033054,0.5440967637289651,0.4885350506029122,0.12509255770584246,0.2526800917736551,0.19507678822519675,0.17254904646250677,0.16558864885593763,0.00125,0.06139004188699987,0.5593898277154946,0.49283897177899133,0.11313120758213326,0.2541500682994461,0.19210021730793814,0.1699300901493155,0.16343748288015195
deep,random,907,0.20593646295940188,False,0.0,0.05604518489035462,0.6433774299943333,0.5454997847614683,0.050999280401797464,0.24067577618562894,0.17865451690071402,0.15787847799224508,0.1524899107028725,0.0,0.05572297719906749,0.6323304893565508,0.5307083795112489,0.05791034177350347,0.2429890546071179,0.18035463194609302,0.1592435005447916,0.15393893464326802
deep,random,1013,0.20593646295940188,False,0.00075,0.06102045071169993,0.5974825418520664,0.5098216533141808,0.08761941384916877,0.24688021975630178,0.19138620551122149,0.16928029680490375,0.16270886214641805,0.00075,0.061835446636720304,0.5944987011268995,0.5101364049755822,0.0886487660664634,0.2512545675833054,0.19271561877978854,0.1705190129228222,0.16373331385475065
deep,random,1109,0.20593646295940188,False,0.0,0.06840279752089612,0.5746700496059051,0.5014050562318715,0.08802252784444133,0.24725094872395184,0.19248918025602163,0.17139174473317387,0.16347126604700427,0.0,0.06708553666533992,0.5854806297066847,0.5049293813152884,0.08227313449202138,0.24900832771740802,0.19190847500958713,0.17069629846058323,0.16319095706798634
deep,random,1201,0.20593646295940188,False,0.0,0.05671803036333656,0.5767198700137743,0.5029021919641413,0.089128071443942,0.24742652937193302,0.1857763736966089,0.16392140391884735,0.158164569675499,0.0,0.056869657512177554,0.5796629165876888,0.504682861718859,0.088774259474854,0.24699069687233266,0.18460948485235845,0.16297334477700068,0.1572478588776684
deep,random,1303,0.20593646295940188,False,0.00075,0.06285892989139706,0.5681652661681283,0.4929296562063693,0.1020450527628198,0.2536167382365857,0.19052245211007834,0.1688557245728408,0.16209619985025842,0.00075,0.06211027084399462,0.5837191001056192,0.503276493398119,0.07969295969827683,0.2497137529970419,0.18898303537188876,0.16745265791347855,0.1608526140866675
deep,random,1409,0.20593646295940188,False,0.00275,0.05826273194215424,0.5548059073611777,0.47900471120904475,0.12975053844229825,0.26690636400069334,0.20326144518909445,0.17871523529519184,0.17278902868830007,0.0005,0.05512594530050605,0.5885569304872178,0.5118828424181335,0.14449281306593495,0.2441960894007439,0.18260440824674495,0.16101787768667483,0.15596501159584375
deep,random,1511,0.20593646295940188,False,0.0,0.061153124466935806,0.6133417525164075,0.508594014029738,0.07479034658937783,0.25483490889558724,0.19053706104709556,0.16860082905717574,0.16222859334197695,0.0,0.061352135099789616,0.626866007408705,0.5347468175090162,0.06657000971169187,0.2483927872370984,0.18815580431328865,0.16664840549539514,0.1600838187761363
deep,random,1607,0.20593646295940188,False,0.0,0.06460264210306856,0.5883036063042877,0.5156897191989178,0.09061306448515699,0.23490497812657535,0.18876390131663046,0.16767711814369105,0.16017147239823964,0.0,0.06361706563560206,0.5832859519745824,0.5140232163782112,0.09880603460984515,0.23664918713954936,0.18775953689669655,0.16668188430939293,0.15940998155621702
deep,random,1709,0.20593646295940188,False,0.0,0.06209131745038949,0.5907029415394192,0.5129536856162078,0.09886183488349057,0.2510827427042275,0.19219517539855008,0.17013324567971122,0.16342196088457112,0.0005,0.0616080059134588,0.5999716397997097,0.519730956100958,0.0896608964090988,0.2506573326650381,0.18828363251218933,0.16679145133702208,0.1603148225927211
deep,random,1801,0.20593646295940188,False,0.00075,0.05804476791569531,0.6288046258279003,0.48766387804375705,0.09756062064450226,0.2731528166584649,0.19651576852139296,0.17307709866510837,0.16785212103504318,0.00075,0.05651901973048274,0.6290627631868689,0.49655723092795734,0.08670141412460915,0.26164381860062536,0.1924015266339183,0.16940355971098653,0.16423640912328116
deep,random,1907,0.20593646295940188,False,0.00025,0.0619112602111408,0.6176562783479917,0.49796382816641027,0.09417354111454346,0.2658150644381412,0.19645368053906978,0.17365080379588882,0.16759646463724182,0.00025,0.06252724550330736,0.6221439034849099,0.5063447651211199,0.07971000685816594,0.2585342037241038,0.19266448750022827,0.1705920576079083,0.16431036686693085
deep,random,2003,0.20593646295940188,False,0.0,0.061570099126248556,0.6183367932902124,0.5118619767194145,0.06377500296979179,0.24209607252044674,0.18595533317506985,0.1648496801251499,0.15824400577053013,0.0,0.06025283827069237,0.6079542619878038,0.5062369158794988,0.06932604564454904,0.2458266895995868,0.1870309161629627,0.1655344740478321,0.15921641314073884
deep,magnitude,101,0.36543052062176157,False,0.00075,0.05945679573927712,0.6375600688977007,0.5396414900732316,0.06025945972138067,0.17525180377557106,0.1749529774839758,0.15533484901054886,0.1490038531071383,0.00075,0.056481112943272495,0.6907321894927211,0.5727941414087601,0.0478494733063262,0.1754537297037465,0.1690637497489089,0.14994932524972152,0.1444796479246179
deep,magnitude,211,0.36543052062176157,False,0.001,0.04232292792024412,0.6112588218847318,0.49478361344595273,0.08790552591764154,0.20902377312984455,0.17275981081426564,0.15075357766780495,0.1486075856905462,0.00175,0.04099619036788537,0.6505235610992608,0.5282591740308499,0.0697384131477204,0.20365669260479488,0.1685597414218148,0.14703362490336797,0.14524570405945839
deep,magnitude,307,0.36543052062176157,False,0.001,0.04528913401944618,0.645499895040591,0.5484420799245606,0.07249743507472972,0.16914782711446974,0.16195102353864976,0.14222256715545736,0.13862876864922116,0.001,0.04484372926972575,0.6571871196879445,0.5496456482942313,0.05555142095565638,0.16927823370687436,0.1609612680557331,0.14132624799887997,0.13792571355526745
deep,magnitude,401,0.36543052062176157,False,0.00325,0.04172589602168268,0.680511263047756,0.5529183979551657,0.054070956803324674,0.17582375682651588,0.1583681817351765,0.1386441384683747,0.13587863625572943,0.00225,0.04253141524990049,0.6896488762293727,0.5610510908041766,0.04747208021424162,0.17162907091496962,0.15651102061686237,0.137234984751922,0.1342260002556564
deep,magnitude,503,0.36543052062176157,False,0.00125,0.047231856863971494,0.6377992693970639,0.529174306933541,0.06998563917274171,0.19395487275296402,0.17048446887383356,0.14964345063092346,0.1461560234473439,0.001,0.04729819374158943,0.6513283247989006,0.5494639665625961,0.06620269842239754,0.19288640620078618,0.16781103339968226,0.1474285227321147,0.14392542137652709
deep,magnitude,613,0.36543052062176157,False,0.003,0.04634104736453062,0.6723531862144178,0.5629279595721545,0.05394441435329895,0.1869196342670411,0.16475959168021037,0.14471369526974795,0.14130311718193606,0.00275,0.04871969826197381,0.6720483702749779,0.5619885593391295,0.056189748638764456,0.1892013682759228,0.16683040850240133,0.14682362143374542,0.14295757929913624
deep,magnitude,719,0.36543052062176157,False,0.00025,0.05754250298515949,0.6721014355918792,0.5724744255662514,0.04321288994451585,0.160575768710915,0.1656781285951681,0.14730297717962296,0.1412857690692281,0.0005,0.049989575633517185,0.6697374114238566,0.5585382942913529,0.04471350247567161,0.1747826293923568,0.16386114205365132,0.14457369295666625,0.14027136100509488
deep,magnitude,823,0.36543052062176157,False,0.001,0.04850173423551487,0.6347343998508944,0.5086296574012734,0.12343792035167614,0.21310554523891861,0.1768156169536714,0.15512560642306264,0.15182885630284326,0.00175,0.04617046682208449,0.6441889936440273,0.528722349879767,0.11215399777653973,0.1921607031442589,0.16873687478314858,0.14801211933066719,0.1448750022826464
deep,magnitude,907,0.36543052062176157,False,0.003,0.042758855973161994,0.7085079197496085,0.5875013816023573,0.04920047869152558,0.16679848761398683,0.15741312247767572,0.138016410705916,0.1349564471065174,0.00225,0.04076874964462387,0.7103512602054614,0.5840173314780507,0.05417106820128634,0.16959666016781233,0.15520352075382116,0.13586235337801233,0.13318511349317946
deep,magnitude,1013,0.36543052062176157,False,0.0005,0.049866378575083865,0.673122001757829,0.570039497949625,0.05579418950105859,0.17554060672037067,0.16593013275871515,0.1462780689420086,0.14164825331896788,0.00075,0.04677697541744849,0.6894360651098107,0.5790840389123728,0.05312666241359812,0.17662769785947255,0.16129909972425632,0.14192049694734085,0.13806541151549462
deep,magnitude,1109,0.36543052062176157,False,0.0045,0.038702829741665244,0.6265243727041406,0.5331483535959278,0.06373329059028683,0.16661388225687954,0.15971950840926935,0.139273387995106,0.13709300414528586,0.00425,0.03667481662591687,0.6477432046312711,0.5385528999042436,0.05770420558134887,0.17027062092317727,0.1575099066854148,0.13710867831729392,0.13555084823140556
deep,magnitude,1201,0.36543052062176157,False,0.00275,0.03959363924110612,0.6707216909009118,0.5640568585180187,0.046845341879286816,0.19346516116246154,0.16650353353664105,0.14508576663440526,0.14309545114223626,0.00225,0.04091090009666231,0.6755580365640036,0.5628235685187002,0.04636554671334001,0.1877652163500348,0.161810412519859,0.14139092298046663,0.13913369003487883
deep,magnitude,1303,0.36543052062176157,False,0.00125,0.05665169348571862,0.6397165414602379,0.5310425119514279,0.06232335331658772,0.18311534947404487,0.1757235989116342,0.155522026016082,0.14979090958894103,0.00125,0.05528704914614962,0.6617482227911184,0.5474842660616499,0.04764722188861725,0.1807323399227124,0.17291503077007359,0.15296241850952322,0.14770183159547853
deep,magnitude,1409,0.36543052062176157,False,0.00375,0.043697048956615685,0.6148213997073095,0.5006113452171648,0.11390146115930434,0.21158509023218167,0.17003524406055404,0.1486786520820779,0.14630576505177043,0.003,0.04391501298307462,0.6625086261805098,0.5585186560070639,0.07032036789419027,0.18947664242495374,0.1645733277332408,0.14416890366014742,0.14133416117309766
deep,magnitude,1511,0.36543052062176157,False,0.0025,0.03865544625765243,0.6540009615207262,0.5404644245900289,0.08390199427189851,0.20139687733952438,0.161534668833659,0.14079667403200574,0.13858585489673308,0.00225,0.03855120259282425,0.6670780743454041,0.5471719190278904,0.07297439625942594,0.1968306407548537,0.16033308376399263,0.13978089638002714,0.13769379668011908
deep,magnitude,1607,0.36543052062176157,False,0.00175,0.04425617406796687,0.6221540750516182,0.5229205214384847,0.08753028711334125,0.18934951379060277,0.16903087964062016,0.1479497269954895,0.14479191395336097,0.001,0.0485965012035405,0.6092342850739784,0.5135279244558931,0.09663583076647102,0.1932635879114731,0.17338251675462463,0.15227990723324994,0.1482989718960574
deep,magnitude,1709,0.36543052062176157,False,0.00025,0.05032126002160687,0.5996525669260971,0.48780782374820886,0.08548848691915209,0.2254390789381575,0.17895400010956702,0.1572066190658802,0.15352988440678586,0.00025,0.04893766228843274,0.6400209407661196,0.5212457717541279,0.062013935012828945,0.21733950523270593,0.17442157739997444,0.15320742255741618,0.14985756286408208
deep,magnitude,1801,0.36543052062176157,False,0.00275,0.04893766228843274,0.687930624569271,0.5729274663143812,0.04353096048151089,0.1790392059023556,0.1631653914282062,0.14380444111685323,0.13993444239513522,0.002,0.046435814332556245,0.6899520313197027,0.5613965466331693,0.04240878850435278,0.17800777391225936,0.16047369478278337,0.14116646275025413,0.13787001698288928
deep,magnitude,1907,0.36543052062176157,False,0.001,0.04558291162032562,0.5930325125939893,0.4889493819143753,0.1105596595002072,0.22578445740014952,0.17464801592374135,0.15285056883548512,0.1500118697613265,0.00175,0.04255036864350562,0.6117992011935959,0.5149724535196185,0.0771262934918822,0.19934349476917884,0.16817260459085845,0.14696058021828187,0.14431164514891986
deep,magnitude,2003,0.36543052062176157,False,0.0015,0.04636000075813575,0.6978279912499077,0.5319868042780695,0.049379593060876685,0.2067612228068005,0.1663629225178503,0.14606654370811342,0.1433483683643469,0.00125,0.047658308220086806,0.6980638770908943,0.5434439101419803,0.04782882476927985,0.18903506078461688,0.1660050035609284,0.14597904226243738,0.14271744489691568
deep,taylor,101,0.12972296790038915,False,0.00025,0.06085934686605637,0.5789717806733053,0.5126498535416861,0.11620176318853591,0.2107597378102793,0.17859242891839083,0.1585975116110614,0.15185898723544128,0.00025,0.06019597808987699,0.5888148523849384,0.5205647243872988,0.10123148604131485,0.2126776748148124,0.17686126988185022,0.157048355581527,0.15043005058344444
deep,taylor,211,0.12972296790038915,False,0.0,0.05865127651105931,0.6526706988150713,0.5665482971435881,0.03724624925840463,0.20030577634442015,0.17172257628604298,0.152520345988325,0.1462838516462446,0.0,0.058281685335759364,0.6537251677504456,0.5737567017901382,0.03201431771820414,0.20262077674870868,0.17180109932251056,0.15252643304541555,0.14636693997553002
deep,taylor,307,0.12972296790038915,False,0.0,0.054434146433918994,0.643029505548016,0.5440168816507389,0.031507231778387025,0.19331367919812512,0.16797173170687169,0.14871745707102987,0.14329723708478662,0.0,0.05380868444494987,0.6486763246540732,0.543248491305491,0.023492422803440913,0.19540283077850823,0.16716093570241594,0.14794135729199004,0.14263709574332098
deep,taylor,401,0.12972296790038915,False,0.0,0.05859441633024393,0.6087525267012448,0.5182769075767668,0.04650079634310558,0.21188942638242841,0.17946348678804258,0.1589619741543556,0.15261408666751886,0.00025,0.05714448171945187,0.6134965759851038,0.5195972280020706,0.04674441941886628,0.21337376275701778,0.17637004437464618,0.15614899289640438,0.15018717700553313
deep,taylor,503,0.12972296790038915,False,0.0,0.05782680388923637,0.6468530388454543,0.560491117697379,0.03612019644049082,0.20813901555318787,0.1727488541115027,0.15324318401782291,0.14725443289932616,0.0,0.05582722086389568,0.6495870365126234,0.5601332793586716,0.037046664546591584,0.2089373004950408,0.17079308266832233,0.15129228222031496,0.14569218969704717
deep,taylor,613,0.12972296790038915,False,0.00025,0.05380868444494987,0.5724350057477157,0.5029011943385966,0.13295204362383378,0.21876272187934087,0.17576377348843156,0.15510810613392742,0.1497260824309271,0.00025,0.05580826747029056,0.5817885318649645,0.5090534557187358,0.09735001747494251,0.22161588140725727,0.17744927959679332,0.15683378681908658,0.15118697613264914
deep,taylor,719,0.12972296790038915,False,0.0,0.05885976384071568,0.6112433132315166,0.5320512897168261,0.04619042776982762,0.20681447305825523,0.1794744434908055,0.15901371413962492,0.15253373751392413,0.0,0.05714448171945187,0.6278669552340637,0.5390976962150708,0.052043212993469666,0.20433697767337253,0.17499497817790033,0.1550053870455251,0.14906502803089788
deep,taylor,823,0.12972296790038915,False,0.00025,0.05415932222664468,0.5614052310087341,0.49989530531604537,0.16231777456572422,0.21908661282256955,0.177146144153686,0.15631638696639336,0.150915797739267,0.0,0.05388449801937037,0.5808389845818034,0.5205764870497696,0.10834662032805459,0.21826766367480877,0.17501689158342618,0.1545001613070129,0.14918555176128995
deep,taylor,907,0.12972296790038915,False,0.00025,0.05647163624646993,0.6092610041457023,0.5275856704340027,0.047587028784241314,0.22503926968929278,0.1781432041051113,0.15751858074176878,0.15192107521776446,0.00025,0.05655692651769299,0.6026220674758149,0.5228617781290716,0.05265606528243375,0.22532166232106215,0.1777122404631033,0.15717314025188242,0.15146545899453992
deep,taylor,1013,0.12972296790038915,False,0.0,0.054528913401944615,0.6825582064714928,0.5900180354531004,0.03095034616889745,0.20423464592028726,0.16741111374883585,0.14826549308205964,0.14284709921294353,0.0,0.056367392581641744,0.6652482780264247,0.5679586014922257,0.03625317232050743,0.2094553771799252,0.17028176987271965,0.1509529287875191,0.14518544219426235
deep,taylor,1109,0.12972296790038915,False,0.0,0.06097306722768712,0.5941458537306471,0.5177986926877979,0.0581567588936328,0.21908400798975813,0.18130421285221235,0.16087787537359313,0.15418728657256076,0.0,0.06081196338204355,0.6051799488955377,0.5282916998944768,0.04898322701220133,0.21838989406161063,0.17982871021347308,0.15962241984867576,0.1530094410255474
deep,taylor,1201,0.12972296790038915,False,0.00075,0.04853964102272512,0.6200547632906527,0.5483489407564963,0.040817354709177786,0.19744964735323772,0.16606343930899728,0.14617382808933366,0.1418710396084805,0.0005,0.04870074486836868,0.6186869975254626,0.5512620338780159,0.044776689407644794,0.2014935118264315,0.16578769562279724,0.14597219432321054,0.14156973028250033
deep,taylor,1303,0.12972296790038915,False,0.0005,0.0559219878319213,0.5478612672398975,0.5017126482011347,0.20526589291741743,0.21149166699349253,0.1828637168788006,0.16136179641228857,0.15515238947426088,0.0,0.05338223308883456,0.5732965777772283,0.5076632027663084,0.1515243029441647,0.206455373109095,0.17461697193257975,0.15408624142485833,0.1487262833038111
deep,taylor,1409,0.12972296790038915,False,0.0,0.054358332859498495,0.5139683136867362,0.4910280257354837,0.1299480942790288,0.23872758867177854,0.20366501707419515,0.17844968742961842,0.17201932031920528,0.0,0.05513542199730862,0.5928204997895308,0.5257054582641435,0.13444266941028482,0.21411514853039978,0.17458227570716384,0.15433885429411442,0.14895272182757802
deep,taylor,1511,0.12972296790038915,False,0.0,0.054528913401944615,0.6788976190468552,0.5838033848978641,0.030575896803769376,0.20307634669206204,0.16917331677653805,0.14973399560514478,0.14432808020306423,0.0,0.05438676294990618,0.6758044965964117,0.5751230656636136,0.02899614728140756,0.2046800061696689,0.16915322948813938,0.14969442973405647,0.1443171235003013
deep,taylor,1607,0.12972296790038915,False,0.00025,0.062280851386440746,0.6504294516938786,0.5576807976926113,0.03706964188363153,0.2104859117505205,0.1772210149558993,0.1576829312832125,0.15077244754478553,0.00025,0.06078353329163587,0.6392032015759445,0.5491894990886536,0.04069017549745162,0.20934965937949673,0.17648874198791112,0.15683226505481396,0.15014517631160862
deep,taylor,1709,0.12972296790038915,False,0.0,0.06052766247796668,0.6487525602337867,0.563431278321849,0.039129833698367755,0.21160468977054456,0.17535654936907655,0.15584996621683314,0.14933985865853436,0.0,0.05937150546805405,0.6460966149574497,0.5624367656965525,0.03736767931876799,0.211367390774411,0.1739960921093479,0.15453059659246546,0.14818757875130112
deep,taylor,1801,0.12972296790038915,False,0.0,0.05559030344383162,0.6809003865662232,0.5807593077054807,0.03991122503348753,0.2082586785953842,0.16786216467924253,0.14881180645593275,0.14350450137871845,0.0,0.05487007448683687,0.6704744128737113,0.5686034955555497,0.03381560428792246,0.20839624090629463,0.167520680776465,0.14841158245223182,0.14315297383174158
deep,taylor,1907,0.12972296790038915,False,0.00025,0.05520175887492656,0.6294578744875804,0.5117338082715429,0.045364482277489154,0.21831474207902335,0.17478314859115063,0.15451461806760286,0.14964390716020526,0.00025,0.05547658308220087,0.6388165683013951,0.5280354265661718,0.034474157190513936,0.21029899695818158,0.17153813845620058,0.15185457411905065,0.14658881320647907
deep,taylor,2003,0.12972296790038915,False,0.0,0.05917249483520024,0.6281785703741732,0.5277416871108718,0.05077141933790553,0.2097547177593147,0.17467358156352147,0.15506321408788493,0.14870893519110315,0.0,0.06030969845150774,0.6224695326388746,0.5240732203161693,0.04776345319667546,0.2115957033423477,0.17591716732711235,0.15628214727025924,0.1497388652508172
deep,fisher,101,0.12933217778751332,False,0.0,0.06345596178995849,0.5543855971662989,0.4956485079611986,0.18180626520490026,0.22367361319645832,0.18471357352860612,0.16411771151001625,0.1568488522853856,0.0,0.0641856674437558,0.5679595160561486,0.5020746129966376,0.13225690617253058,0.22682385958444762,0.18438122021146436,0.1639579262613904,0.15665802304559814
deep,fisher,211,0.12933217778751332,False,0.00025,0.052415610014973184,0.6281991625299175,0.5427963511901212,0.04143300971896884,0.21099187150558207,0.17363999926955315,0.15311459493678592,0.14829531966180312,0.0,0.055362862720570116,0.6342308949630285,0.5539100778339715,0.028591206841229812,0.21567994289083325,0.17425905297565786,0.15410602436040247,0.1487728492905535
deep,fisher,307,0.12933217778751332,False,0.0,0.05793104755406456,0.6649520356552454,0.5558193604286636,0.0312420161824368,0.2170284808043913,0.17341356074578623,0.15381384562005807,0.14826427567064152,0.0,0.05650006633687762,0.6626231994612307,0.5396880703949738,0.025470960822479845,0.21373624766431476,0.17221562791037417,0.152585781852048,0.14718504044849437
deep,fisher,401,0.12933217778751332,False,0.0,0.05428251928507799,0.6510513367292137,0.5395188575501608,0.03454291049524184,0.2273603200508098,0.17485984551049105,0.1544332036790173,0.14957908000219133,0.0,0.05518280548132143,0.6407694172061741,0.5259067555366449,0.033608268173624334,0.2215811142893897,0.17349390989938093,0.1534394916089918,0.14818849180986468
deep,fisher,503,0.12933217778751332,False,0.0,0.05955156270730274,0.5859477309774719,0.5092638720900297,0.0708714592063541,0.22932123714949643,0.18112707949087853,0.16050199959825423,0.1543972900421833,0.0,0.057921570857261996,0.5826774479650312,0.5124114087518399,0.07189600234555439,0.22798963931656482,0.1802176731615566,0.15948241753559408,0.15362210332170706
deep,fisher,613,0.12933217778751332,False,0.00075,0.05628210231041868,0.6735942552676298,0.5874654850178042,0.036998866312050994,0.2128358979946903,0.17003524406055404,0.15072694679303397,0.14522926900531402,0.0005,0.056462159549667365,0.6574119764981414,0.5553515232978308,0.03901916703868218,0.21707917023207376,0.1727305929402312,0.15300426702702044,0.1474872628330381
deep,fisher,719,0.12933217778751332,False,0.0,0.06008225772824624,0.6371353945272388,0.580523957981493,0.023454519943624286,0.20950278235421485,0.18089881484998446,0.16039699786344297,0.1534668833658991,0.0,0.05894505411193874,0.6402072874562179,0.5573351913530894,0.03808979908594202,0.21658625463429804,0.1736582604408247,0.1541805908097612,0.14829349354467597
deep,fisher,823,0.12933217778751332,False,0.0,0.059191448228805364,0.5656611961579616,0.5020678334636914,0.11275202631560677,0.2304813596061793,0.1822720549296032,0.1613983187548316,0.15529573966874236,0.0,0.058499649362218305,0.5885524389373931,0.5243320170425207,0.07174651094384112,0.22887399489862179,0.1798013184565658,0.15922828290206534,0.1533043589415825
deep,fisher,907,0.12933217778751332,False,0.00025,0.053221129243190994,0.6296468989152191,0.542153643594073,0.046381937551132534,0.22581058107138807,0.1757162944431256,0.15497419087793624,0.15017622030277022,0.00025,0.05290839824870643,0.6258002240482747,0.5373037824266947,0.04875574769303016,0.2238040348103435,0.17422983510162343,0.15368525653902107,0.14887967714249192
deep,fisher,1013,0.12933217778751332,False,0.0,0.05469001724758818,0.6137635257185988,0.5340233306287805,0.04027537556309465,0.21072922070986952,0.17644674129398658,0.15582105269565324,0.15018169865415168,0.0,0.05509751521009837,0.6191482551782952,0.5376832470999825,0.04510189117604146,0.21198931818426495,0.17519585106188712,0.15484408003262662,0.14937181570825953
deep,fisher,1109,0.12933217778751332,False,0.00025,0.05771308352760562,0.5910200361562384,0.5094598522881082,0.06289143976674597,0.2226307214973546,0.18138456200580705,0.16041906344539605,0.15457624952064425,0.00025,0.056898087602585246,0.6025690981931069,0.5210813529490742,0.04985332311833716,0.2221873845191277,0.1800624532057486,0.1591864343845681,0.1536047552089991
deep,fisher,1201,0.12933217778751332,False,0.00275,0.04664430166221262,0.6199655312565491,0.5400125334147814,0.04629395964435343,0.2076031948596724,0.16624605102171253,0.1460033904907994,0.14233030806595934,0.00275,0.04779098197532268,0.6188948061493235,0.5420520014462925,0.04670867001811531,0.20964021609919414,0.16706232537754973,0.1468677525976516,0.14292744836653823
deep,fisher,1303,0.12933217778751332,False,0.0,0.06161748261026137,0.5598823247555268,0.4986643375873163,0.17037960503212773,0.22304815022045996,0.1832983327550629,0.16264312192984057,0.15583079198699806,0.0,0.05818691836773374,0.5745647290884333,0.5074889798622028,0.1317215818486692,0.22063606190453713,0.17995836452950092,0.15930893640851457,0.15318657438688116
deep,fisher,1409,0.12933217778751332,False,0.0,0.05054870074486837,0.5723880961595705,0.5118285638323545,0.08763484369110144,0.22349264164089153,0.18215700955059258,0.15991459858902016,0.15487208049524298,0.0,0.04869126817156612,0.6050705340319747,0.5274660942954449,0.10073725940255028,0.2198680732464262,0.16933766731798178,0.1489335475977429,0.1449717864903855
deep,fisher,1511,0.12933217778751332,False,0.0,0.05686018081537499,0.6762880304869063,0.5771784043537798,0.03259920872476919,0.21780233139078514,0.17185040448494365,0.15233925603988238,0.14685542630704335,0.0,0.055988324709539246,0.6741480552077275,0.5782720512723415,0.028070109439431064,0.21286760683182068,0.16982706670805864,0.15051313891272985,0.14501287412574643
deep,fisher,1607,0.12933217778751332,False,0.00025,0.0606982430204128,0.5797929112808871,0.5035313177566945,0.1075984321141134,0.22682058716369663,0.18304998082577018,0.1622862682079095,0.15586092291959605,0.00025,0.059712666552946304,0.588099590320992,0.5183523306657837,0.08734868092498022,0.22249896869823702,0.18089698873285734,0.16033384464612893,0.15403845802669783
deep,fisher,1709,0.12933217778751332,False,0.0,0.06027179166429749,0.6517760201001467,0.5727838481948851,0.03787545832587572,0.2100781284138985,0.17408191961432407,0.1547466871191785,0.1482989718960574,0.0,0.06036655863232312,0.6420556382973617,0.5584947043870849,0.03861681508967118,0.21823965081163202,0.176116214093972,0.15645715016161135,0.15015613301437153
