matching,method,seed,parameters,raw_awbir,raw_hsr_balanced,trained_b2a,trained_a2b,trained_family_f1,trained_fine_f1,trained_awbir,trained_hsr_balanced,recal_b2a,recal_a2b,recal_family_f1,recal_fine_f1,recal_awbir,recal_hsr_balanced
flops,fisher,719,102395,0.12933291380742437,0.22877777980679678,0.0,0.05815848827732605,0.6465866078315421,0.5664704744646407,0.025293189651408105,0.1747411478972261,0.0,0.05604518489035462,0.6402292522262576,0.5400084526958783,0.046779741237672354,0.17232519493800333
flops,fisher,823,102395,0.12933291380742437,0.22877777980679678,0.0,0.05875552017588749,0.5707014678995697,0.5071394318320204,0.10355094926225013,0.18166213180913424,0.0,0.05744773601713387,0.5964280306741895,0.5259381859508568,0.06098460550458985,0.17808294223991528
flops,fisher,907,102395,0.12933291380742437,0.22877777980679678,0.00025,0.05337275639203199,0.6224977059140671,0.5343673267034601,0.050325052595766265,0.17777067621117218,0.0,0.053524383540872994,0.6184817228561219,0.5320626541563258,0.05090978447784712,0.17617282372491372
flops,fisher,1013,102395,0.12933291380742437,0.22877777980679678,0.0,0.06000644415382574,0.6320919470273094,0.5466408456310639,0.05651521097741165,0.17879512791950475,0.0,0.05722029529387237,0.622202938400544,0.5395818194952374,0.05829243042168051,0.1785248625846862
flops,fisher,1109,102395,0.12933291380742437,0.22877777980679678,0.00025,0.05776994370842099,0.5942870655425629,0.5116751025130397,0.06210624854568026,0.18099559905772356,0.00025,0.05620628873599818,0.6047616759029264,0.519143477780404,0.051559763703498025,0.18007706214276584
flops,fisher,1201,102395,0.12933291380742437,0.22877777980679678,0.001,0.04729819374158943,0.647142373174182,0.5563933105233991,0.024947052165163644,0.166335530760943,0.0005,0.04930725346373268,0.6388465142104948,0.5521206675625977,0.025813080003540705,0.16723763262175634
flops,fisher,1303,102395,0.12933291380742437,0.22877777980679678,0.0,0.0603949887227308,0.5492215557778869,0.4907985801843292,0.25136655529960483,0.18381695001917422,0.0,0.05912511135118743,0.5624019999064215,0.4921853681248875,0.15682672253832255,0.1824784061649714
flops,fisher,1409,102395,0.12933291380742437,0.22877777980679678,0.0,0.052406133318170615,0.6399726700324528,0.5538930200610863,0.04745180670425227,0.17302094556344844,0.0,0.05161956748355793,0.6541573148981289,0.5591706256966296,0.05131609154025755,0.16684319132229142
flops,fisher,1511,102395,0.12933291380742437,0.22877777980679678,0.0,0.05724872538428005,0.6720398987843184,0.5712651426319534,0.034442686740766754,0.1729953799236683,0.0,0.05541024620458293,0.672376731386121,0.5728042616580242,0.030009023728558064,0.16990376362739906
flops,fisher,1607,102395,0.12933291380742437,0.22877777980679678,0.0,0.05804476791569531,0.6297761241572047,0.5408298706848208,0.04111690903598286,0.17672248498018664,0.0,0.05730558556509543,0.620149888523827,0.534711185687797,0.04493509090388088,0.17585690546191632
flops,fisher,1709,102395,0.12933291380742437,0.22877777980679678,0.0,0.05670855366653399,0.6234351841387259,0.5484158742444977,0.04816892558612047,0.1761344752652435,0.0,0.05917249483520024,0.6193040670483585,0.5456937124787384,0.04791745923773436,0.1787275615858001
flops,fisher,1801,102395,0.12933291380742437,0.22877777980679678,0.0,0.06020545478667955,0.5601024577029003,0.4883267400917019,0.12134994352124365,0.18997826920618688,0.0,0.056594833304903246,0.5796215303374546,0.49462442717492294,0.08987642738496719,0.1813863881229342
flops,fisher,1907,102395,0.12933291380742437,0.22877777980679678,0.0,0.05087090843615549,0.608230251510555,0.5132476337337801,0.06455602680823336,0.17302094556344844,0.0,0.05326851272720381,0.6169942160603106,0.5223227693094746,0.052405335222182534,0.17227771589269736
flops,fisher,2003,102395,0.12933291380742437,0.22877777980679678,0.0,0.054168798923447246,0.6115810887551942,0.520799022371464,0.04724585209729399,0.1739887876408393,0.0,0.05481321430602149,0.6124551275447864,0.5178040087235242,0.04213997704241025,0.17440696846295722
flops,saber_v2,101,96904,0.08863149752063079,0.24870254378115814,0.00025,0.06534182445366843,0.6220464883487704,0.5428509911644758,0.049762646603304636,0.18396669162360074,0.00025,0.06549345160250943,0.6161859626047997,0.5323716195819815,0.0499257752435591,0.1844688738335677
flops,saber_v2,211,96904,0.08863149752063079,0.24870254378115814,0.0,0.06075510320122818,0.584899404407333,0.5036999021863119,0.06457769616970353,0.18790197403261447,0.0,0.06211027084399462,0.6085257024678881,0.526692908634771,0.05406098068143101,0.18620551122148973
flops,saber_v2,307,96904,0.08863149752063079,0.24870254378115814,0.00025,0.05764674664998768,0.6234141335260556,0.5211435192507852,0.043889343259341566,0.17837877321451398,0.00025,0.05791209416045943,0.6285354799182943,0.5235157965766459,0.0276003314120831,0.17771771881448478
flops,saber_v2,401,96904,0.08863149752063079,0.24870254378115814,0.0,0.059598946191315554,0.6463780581595856,0.5406727822051323,0.04197274371446163,0.1801939336389036,0.0,0.05879342696309774,0.6413679407145819,0.5270198571966587,0.034008481658279154,0.17831851134931795
flops,saber_v2,503,96904,0.08863149752063079,0.24870254378115814,0.0,0.06421409753416349,0.5951308776899451,0.5161885636001249,0.05151092738855403,0.18950530487025438,0.0,0.0628968366786073,0.5966569210074778,0.5171748459442072,0.047314885513809815,0.18648673325907122
flops,saber_v2,613,96904,0.08863149752063079,0.24870254378115814,0.0005,0.05988324709539243,0.5475443943960392,0.4805927607226446,0.14424418192516653,0.19273753218531436,0.0005,0.06105835749891018,0.5586095707082583,0.48699069461920236,0.11118250272673541,0.19189203995544274
flops,saber_v2,719,96904,0.08863149752063079,0.24870254378115814,0.0,0.06159852921665624,0.6251433536500027,0.5391461419409818,0.03617783873946712,0.17876043169408887,0.0,0.061039404105305055,0.6105802042437743,0.5115652047930453,0.05137580854105459,0.18006975767425723
flops,saber_v2,823,96904,0.08863149752063079,0.24870254378115814,0.0,0.05278520119027312,0.5731651771235368,0.5093215174630451,0.10160295338100825,0.1794817479593141,0.0,0.05317374575917818,0.5875984090866972,0.5215606944319487,0.07488904359315632,0.17687953105312176
flops,saber_v2,907,96904,0.08863149752063079,0.24870254378115814,0.00025,0.06378764617804818,0.6017191750435794,0.5114546052035771,0.0716033719092951,0.18878946695641058,0.00025,0.06210079414719206,0.5945711708447896,0.5032834576898506,0.06175532194962873,0.18607403078833476
flops,saber_v2,1013,96904,0.08863149752063079,0.24870254378115814,0.0,0.05599780140634181,0.6655917684783813,0.5891831679661553,0.02593069449966845,0.17452018772484068,0.0,0.05686018081537499,0.6492884986267863,0.5526701517632429,0.03659414407099461,0.17612534467960775
flops,saber_v2,1109,96904,0.08863149752063079,0.24870254378115814,0.00075,0.06290631337540986,0.6221779190676048,0.5343856550847985,0.02839990320720732,0.18109603549971695,0.00075,0.06286840658819962,0.6105105760936802,0.5205780285041713,0.036137774298984564,0.18266649622906814
flops,saber_v2,1201,96904,0.08863149752063079,0.24870254378115814,0.001,0.05224502947252706,0.574244452441608,0.4962147852840432,0.08856517467485132,0.17821077043881595,0.00125,0.05104148897860162,0.5866634921848894,0.5045706674750942,0.07706265817658646,0.176116214093972
flops,saber_v2,1303,96904,0.08863149752063079,0.24870254378115814,0.0,0.05936202877125149,0.5418401899300784,0.4829280104433213,0.2011032332799077,0.1885538978470079,0.0,0.05779837379882868,0.5620820640125762,0.49120327708223027,0.14085474102183582,0.18552436953306187
flops,saber_v2,1409,96904,0.08863149752063079,0.24870254378115814,0.0,0.06323799776349956,0.5479466241672445,0.4796182705178799,0.1518650232612092,0.19348624020744692,0.0,0.06229032808324331,0.5631648890224997,0.4951259637568648,0.14037908585001507,0.18878398860502912
flops,saber_v2,1511,96904,0.08863149752063079,0.24870254378115814,0.0,0.059494702526487364,0.5630647411708423,0.49185471029359334,0.12361624858717037,0.184688007888826,0.0,0.05848069596861318,0.5798941016358734,0.4993614742865746,0.08798715741589322,0.18217709683899125
flops,saber_v2,1607,96904,0.08863149752063079,0.24870254378115814,0.0,0.06698129300051174,0.6097683968416795,0.517171825254701,0.07035839121331365,0.18813571702489,0.0,0.06755937150546805,0.5931230402829019,0.5074879228057876,0.07031267095378095,0.18858494183816948
flops,saber_v2,1709,96904,0.08863149752063079,0.24870254378115814,0.0,0.06498170997517105,0.6137538066323271,0.5296674915769938,0.07496443122369906,0.18515001552199556,0.0,0.06482060612952749,0.6091272718939088,0.5245185299895596,0.07354763467789102,0.18533445335183799
flops,saber_v2,1801,96904,0.08863149752063079,0.24870254378115814,0.0,0.05898296089914899,0.6690615969406066,0.5676782069903441,0.0558501869485897,0.1780665071857709,0.0,0.05620628873599818,0.6582143531268643,0.5476703337176941,0.05255279283703909,0.17641752341995215
flops,saber_v2,1907,96904,0.08863149752063079,0.24870254378115814,0.00025,0.06077405659483331,0.5810397242918941,0.4977563371769638,0.06887158076336593,0.187226310695568,0.00025,0.0603949887227308,0.5903562912705879,0.5052049917126912,0.06071199108556558,0.18478113986231076
flops,saber_v2,2003,96904,0.08863149752063079,0.24870254378115814,0.0,0.06231875817365099,0.6479839648003101,0.5278198034777408,0.04880685365290747,0.17981592739358304,0.0,0.06316218418907905,0.6207725672325786,0.5190570216074397,0.05564967445348242,0.18139186647431566
params,random,101,109446,0.20472221437408045,0.35194572779898103,0.00025,0.06037603532912568,0.6334131371038841,0.5468525811252055,0.05470314688150526,0.18646664597067256,0.0,0.06174067966869468,0.6283383106346746,0.5411575752308239,0.05559879044638062,0.18557002246124066
params,random,211,109446,0.20472221437408045,0.35194572779898103,0.0,0.05986429370178731,0.6280435266848131,0.5401809651847199,0.04571959840373431,0.18471905187998758,0.0,0.059494702526487364,0.6260107327622498,0.5378987508430133,0.04943431140156036,0.18515001552199556
params,random,307,109446,0.20472221437408045,0.35194572779898103,0.00025,0.05734349235230568,0.6474264910628205,0.5396457000527018,0.026833857955123087,0.17909095889410348,0.00025,0.05863232311745418,0.6450003216896136,0.5373704924932677,0.023948753149612263,0.180078888259893
params,random,401,109446,0.20472221437408045,0.35194572779898103,0.0,0.057694130134000494,0.564782122714743,0.4890500672070099,0.12549868830086244,0.18800423659173499,0.0,0.058528079452625996,0.5761507044293966,0.49495019019987474,0.09828209268041191,0.18748379321049652
params,random,503,109446,0.20472221437408045,0.35194572779898103,0.00075,0.06497223327836849,0.559328928123748,0.49056597277388164,0.10715334724324674,0.19137159657420427,0.00075,0.06449839843824037,0.5654800557126555,0.4961219252508093,0.09447387283346145,0.19229378572341632
params,random,613,109446,0.20472221437408045,0.35194572779898103,0.0005,0.059513655920092494,0.5799893287708063,0.48616964115716227,0.107103734078729,0.1957798433191505,0.0005,0.06109626428612043,0.5832531721608697,0.4955931632748238,0.09673596507853494,0.19487408922408284
