group_id,module_path,channel_index,magnitude,taylor,fisher,sbl_raw,saber_v2,random
conv.7:out:101,conv.7,101,27.66082121245563,0.08230361268556718,0.0011292103190830567,1.6314349960209868,0.0024506620092458503,0.9644613401603573
conv.7:out:102,conv.7,102,27.953637674450874,0.06106563315379461,0.0005253301739875429,1.0254910513440036,0.0012572961612652624,0.6457213655596336
conv.7:out:103,conv.7,103,28.857434254139662,0.02130370815667959,2.0992860294403815e-05,0.9852030604635822,0.0011081254302676888,0.9469066664934074
conv.7:out:104,conv.7,104,28.325787380337715,0.03699334686604239,8.496105699853774e-05,0.8568103552741455,0.0007884738638443171,0.3493843588720956
conv.7:out:105,conv.7,105,29.12429430708289,0.11849417192201202,0.002791616605755233,0.9479530726032273,0.0009589546992701154,0.755221576661414
conv.7:out:106,conv.7,106,27.457775383256376,0.04418829266841673,0.0002231610584046736,1.2470934837495562,0.001981839711824905,0.06539896536166678
conv.7:out:107,conv.7,107,25.945502035319805,0.08257605234896345,0.0004800332006477892,1.0068495886074347,0.0012146759524088128,0.16620516559297116
conv.7:out:108,conv.7,108,27.677610914222896,0.05892362961754003,0.0004961268324580289,1.1293140074319494,0.0016195679365450838,0.27713333487199
conv.7:out:109,conv.7,109,22.690595388412476,0.019954437106432722,6.708970341359974e-05,2.0358181837146594,0.0026424529490998733,0.5503182517007417
conv.7:out:110,conv.7,110,21.726429101079702,0.5521344968072602,0.03796266071903441,10.277229420636024,0.0027276933668127726,0.55740888009091
conv.7:out:111,conv.7,111,29.16934008896351,0.00832536583009329,2.423689644564792e-06,1.2156948726931767,0.0018752891896837813,0.4989864523070149
conv.7:out:112,conv.7,112,28.81897010654211,0.05789865131531542,0.0005720152974423962,1.342957866670943,0.002131010442822479,0.42446358463207756
conv.7:out:113,conv.7,113,29.643022425472736,0.04921270965219264,0.00014030321087897638,1.9854749072857516,0.002599832740243424,0.5757051603390986
conv.7:out:114,conv.7,114,26.60275672376156,0.05068994142688439,0.0002086375454437149,1.0400735261842378,0.0013638466834063863,0.9666623953878383
conv.7:out:115,conv.7,115,28.202136680483818,0.03881674656226082,0.00027602395239451863,0.7942547418624016,0.0005540627151338444,0.4580795604861192
conv.7:out:116,conv.7,116,22.824490413069725,0.9588485943527324,0.25721814970544793,5.8925301820114875,0.002685073157956323,0.8374714217984048
conv.7:out:117,conv.7,117,30.34674896299839,0.01487481294529971,2.1508747018110247e-05,0.9841738140045141,0.001086815325839464,0.055871965031871196
conv.7:out:118,conv.7,118,27.89669142663479,0.052900471957272543,0.00019015173153043172,0.7529632188846594,0.0004475121929927205,0.3855872572300576
conv.7:out:119,conv.7,119,30.421844199299812,0.021097567405294625,4.750864088168075e-05,0.5732527472529617,0.00021310104428224786,0.5604964436423991
conv.7:out:120,conv.7,120,28.365756519138813,0.02724260676504091,9.266514525644664e-05,0.47200543033830095,0.00014917073099757352,0.6203205556549372
conv.7:out:121,conv.7,121,28.704178109765053,0.1113553519823081,0.00226853168943387,1.3382832411639,0.002088390233966029,0.2500183399320113
conv.7:out:122,conv.7,122,25.71262181107886,0.02808432296523864,9.238775738403271e-05,0.6468963818589649,0.0002770313575669222,0.39929101348659524
conv.7:out:123,conv.7,123,26.65737736877054,0.04363752629155222,0.00019727537056906763,1.4929434904191425,0.002280181173820052,0.9470061687356901
conv.7:out:124,conv.7,124,27.801877949386835,0.038155394439410274,9.563384105570267e-05,1.000465239280529,0.0011507456391241385,0.648850754011949
conv.7:out:125,conv.7,125,27.59268443286419,0.0427265070428632,0.0001267778078891924,0.9828353133771278,0.0010655052214112394,0.5849662484122946
conv.7:out:126,conv.7,126,27.0795637704432,0.0232525513176709,6.139374310931109e-05,0.9588277991373545,0.00098026480369834,0.06529871051984093
conv.7:out:127,conv.7,127,24.934439029544592,0.012499754427528842,6.921789623503197e-06,0.703379868750898,0.00036227177527982135,0.052176257643147705
conv.10:out:0,conv.10,0,29.64768724888563,0.02335836559180606,4.533666452598106e-05,0.3987559554040877,0.0001891129265905807,0.21139844783206463
conv.10:out:1,conv.10,1,32.83983165025711,0.07138249089243569,0.0012221813950261883,0.42051792858600473,0.00020475384533115502,0.137822775848633
conv.10:out:2,conv.10,2,23.92050401866436,0.0008103368372027631,7.463873528835154e-08,0.2648812191122871,3.696944429590299e-05,0.9837499292732876
conv.10:out:3,conv.10,3,30.30261357035488,0.03179842419203212,0.00023332038516429908,0.6138510534982135,0.0003298811952557498,0.002747147602664146
conv.10:out:4,conv.10,4,27.74898436665535,0.005593261740627043,3.5711328825798517e-06,0.2002905970744878,1.1375213629508613e-05,0.3658435291805171
conv.10:out:5,conv.10,5,29.1580860754475,0.008367555446962788,6.530201258185752e-06,0.4618633032289491,0.0002445670930344352,0.05842244962380161
conv.10:out:6,conv.10,6,30.224592097103596,0.00797453688678047,2.7955129338614227e-06,0.41265386531263876,0.00019622243510902356,0.6400105583176766
conv.10:out:7,conv.10,7,29.694011874496937,0.008225870542450053,4.203809938267112e-06,0.450909874533438,0.00023319187940492656,0.046533202074859115
