arch,cell,seed,stage,class,recall_loss,val_recall
cnn1d,gradual_global,4,after,Recon-PortScan,0.05084323336379498,0.2648720505151213
cnn1d,gradual_global,4,after,Recon-OSScan,-0.020725388601036274,0.0846286701208981
cnn1d,gradual_global,4,after,DDoS-ICMP_Flood,-6.163708086781572e-05,0.9977810650887574
cnn1d,gradual_global,4,after,DDoS-RSTFINFlood,0.0,0.9918539659888215
cnn1d,gradual_global,4,after,DDoS-TCP_Flood,0.052073625349487396,0.42971981126580067
cnn1d,gradual_global,4,after,DDoS-SynonymousIP_Flood,-0.09951892424505882,0.32778808254115466
cnn1d,gradual_global,4,after,DDoS-UDP_Flood,0.07765863365023218,0.7080868940357083
cnn1d,gradual_global,4,after,DoS-TCP_Flood,-0.037045013999569276,0.8618350204609089
cnn1d,gradual_global,4,after,DDoS-PSHACK_Flood,-0.00020708221163801,0.9900595392182242
cnn1d,gradual_global,4,after,DDoS-SYN_Flood,-0.053167133045026696,0.06553373359112649
cnn1d,gradual_global,4,after,Recon-HostDiscovery,0.07723414877683465,0.7879680479281078
cnn1d,gradual_global,4,after,DoS-SYN_Flood,0.06574697794592602,0.5349051815623126
cnn1d,gradual_global,4,after,DoS-UDP_Flood,-0.047920028689259486,0.9250941366325982
cnn1d,gradual_global,4,after,DNS_Spoofing,0.00841911905399717,0.6957253836439478
cnn1d,gradual_global,4,after,MITM-ArpSpoofing,-0.014407858832090226,0.5139894487902492
cnn1d,gradual_global,4,after,Mirai-udpplain,-0.0028413028413029062,0.9879413701098444
cnn1d,gradual_global,4,after,Mirai-greeth_flood,-0.012391784077406265,0.9742649555238677
cnn1d,gradual_global,4,after,Mirai-greip_flood,0.016961751588052465,0.9790174347884849
cnn1d,gradual_global,4,after,DDoS-UDP_Fragmentation,0.0005355648535564361,0.9864430608555935
cnn1d,gradual_global,4,after,DDoS-ACK_Fragmentation,-0.034149441434209726,0.9885611077664058
cnn1d,gradual_global,4,after,VulnerabilityScan,0.06268806419257766,0.6340688732865263
cnn1d,gradual_global,4,after,DDoS-ICMP_Fragmentation,0.001236300454423911,0.9899759422614274
cnn1d,gradual_global,4,after,BenignTraffic,-0.09385124077352125,0.6611556446225785
cnn1d,starved_densehead,0,before,Uploading_Attack,0.02127659574468085,0.0
cnn1d,starved_densehead,0,before,Recon-PingSweep,0.0,0.0
cnn1d,starved_densehead,0,before,Backdoor_Malware,0.004140786749482402,0.006224066390041493
cnn1d,starved_densehead,0,before,XSS,0.02772963604852686,0.022530329289428077
cnn1d,starved_densehead,0,before,SqlInjection,0.0457433290978399,0.0241423125794155
cnn1d,starved_densehead,0,before,CommandInjection,0.0630407911001236,0.04084158415841584
cnn1d,starved_densehead,0,before,BrowserHijacking,0.019562715765247412,0.14516129032258066
cnn1d,starved_densehead,0,before,DictionaryBruteForce,0.23010204081632651,0.20929045431342522
cnn1d,starved_densehead,0,before,DDoS-SlowLoris,0.9146272054638589,0.9430848036425725
cnn1d,starved_densehead,0,before,DDoS-HTTP_Flood,0.009029868025005827,0.7144511347846225
cnn1d,starved_densehead,0,before,DoS-HTTP_Flood,0.5948894898815631,0.9177468991886599
cnn1d,starved_densehead,0,before,Recon-PortScan,0.19838830273323918,0.3142239946826188
cnn1d,starved_densehead,0,before,Recon-OSScan,0.11364421416234888,0.09167530224525043
cnn1d,starved_densehead,0,before,DDoS-ICMP_Flood,0.001356015779092612,0.9974112426035503
cnn1d,starved_densehead,0,before,DDoS-RSTFINFlood,0.007669897140139215,0.9914377452729218
cnn1d,starved_densehead,0,before,DDoS-TCP_Flood,0.24365097856477164,0.6884720685035242
cnn1d,starved_densehead,0,before,DDoS-SynonymousIP_Flood,0.34167970787689095,0.17992116856016693
cnn1d,starved_densehead,0,before,DDoS-UDP_Flood,0.5540017687375636,0.7134486761373059
cnn1d,starved_densehead,0,before,DoS-TCP_Flood,0.41158733577428386,0.5617057936678871
cnn1d,starved_densehead,0,before,DDoS-PSHACK_Flood,0.34670739283495544,0.85130727413927
cnn1d,starved_densehead,0,before,DDoS-SYN_Flood,0.5220554566268125,0.4706929887045894
cnn1d,starved_densehead,0,before,Recon-HostDiscovery,-0.17968047928107833,0.7313030454318522
cnn1d,starved_densehead,0,before,DoS-SYN_Flood,0.16439051397988372,0.3801042772112767
cnn1d,starved_densehead,0,before,DoS-UDP_Flood,-0.2873856912318451,0.9256320602474448
cnn1d,starved_densehead,0,before,DNS_Spoofing,0.29401859859936474,0.7512915694003292
cnn1d,starved_densehead,0,before,MITM-ArpSpoofing,0.12195743132617791,0.5523012552301255
cnn1d,starved_densehead,0,before,Mirai-udpplain,0.1395356895356895,0.9892581170518729
cnn1d,starved_densehead,0,before,Mirai-greeth_flood,0.9728059752164319,0.9773205676648333
cnn1d,starved_densehead,0,before,Mirai-greip_flood,0.0033112582781457123,0.97817272604406
cnn1d,starved_densehead,0,before,DDoS-UDP_Fragmentation,-0.009707112970711251,0.9857401084555132
cnn1d,starved_densehead,0,before,DDoS-ACK_Fragmentation,0.9651481704461837,0.9883604254465181
cnn1d,starved_densehead,0,before,VulnerabilityScan,0.666867268472083,0.6228017385489802
cnn1d,starved_densehead,0,before,DDoS-ICMP_Fragmentation,0.4586340550654906,0.9901764234161988
cnn1d,starved_densehead,0,before,BenignTraffic,0.6102000601182326,0.6763193052772211
cnn1d,starved_densehead,0,after,Uploading_Attack,0.02127659574468085,0.0
cnn1d,starved_densehead,0,after,Recon-PingSweep,0.0,0.0
cnn1d,starved_densehead,0,after,Backdoor_Malware,0.004140786749482402,0.006224066390041493
cnn1d,starved_densehead,0,after,XSS,0.02772963604852686,0.022530329289428077
cnn1d,starved_densehead,0,after,SqlInjection,0.04701397712833545,0.0241423125794155
cnn1d,starved_densehead,0,after,CommandInjection,0.03955500618046971,0.04084158415841584
cnn1d,starved_densehead,0,after,BrowserHijacking,0.018411967779056387,0.14516129032258066
cnn1d,starved_densehead,0,after,DictionaryBruteForce,-0.08316326530612245,0.20929045431342522
cnn1d,starved_densehead,0,after,DDoS-SlowLoris,0.0509391007398976,0.9430848036425725
cnn1d,starved_densehead,0,after,DDoS-HTTP_Flood,0.03334105116925212,0.7144511347846225
cnn1d,starved_densehead,0,after,DoS-HTTP_Flood,0.009792035810873845,0.9177468991886599
cnn1d,starved_densehead,0,after,Recon-PortScan,0.12129268090055662,0.3142239946826188
cnn1d,starved_densehead,0,after,Recon-OSScan,0.02535405872193436,0.09167530224525043
cnn1d,starved_densehead,0,after,DDoS-ICMP_Flood,0.0002465483234713739,0.9974112426035503
cnn1d,starved_densehead,0,after,DDoS-RSTFINFlood,0.00011891313395573366,0.9914377452729218
cnn1d,starved_densehead,0,after,DDoS-TCP_Flood,0.3496621621621621,0.6884720685035242
cnn1d,starved_densehead,0,after,DDoS-SynonymousIP_Flood,-0.5596128209586739,0.17992116856016693
cnn1d,starved_densehead,0,after,DDoS-UDP_Flood,0.0019345567101480832,0.7134486761373059
cnn1d,starved_densehead,0,after,DoS-TCP_Flood,-0.4692009476631488,0.5617057936678871
cnn1d,starved_densehead,0,after,DDoS-PSHACK_Flood,0.0001553116587285075,0.85130727413927
cnn1d,starved_densehead,0,after,DDoS-SYN_Flood,0.40788603408801827,0.4706929887045894
cnn1d,starved_densehead,0,after,Recon-HostDiscovery,-0.09685471792311529,0.7313030454318522
cnn1d,starved_densehead,0,after,DoS-SYN_Flood,-0.015271754175509855,0.3801042772112767
cnn1d,starved_densehead,0,after,DoS-UDP_Flood,0.0,0.9256320602474448
cnn1d,starved_densehead,0,after,DNS_Spoofing,0.19195591443113547,0.7512915694003292
cnn1d,starved_densehead,0,after,MITM-ArpSpoofing,0.018155357467709646,0.5523012552301255
cnn1d,starved_densehead,0,after,Mirai-udpplain,0.0015592515592515177,0.9892581170518729
cnn1d,starved_densehead,0,after,Mirai-greeth_flood,-0.019113902563232088,0.9773205676648333
cnn1d,starved_densehead,0,after,Mirai-greip_flood,0.12150290579808087,0.97817272604406
cnn1d,starved_densehead,0,after,DDoS-UDP_Fragmentation,0.0021087866108786546,0.9857401084555132
cnn1d,starved_densehead,0,after,DDoS-ACK_Fragmentation,0.007993845742190198,0.9883604254465181
cnn1d,starved_densehead,0,after,VulnerabilityScan,0.10090270812437319,0.6228017385489802
cnn1d,starved_densehead,0,after,DDoS-ICMP_Fragmentation,0.004210104250200519,0.9901764234161988
cnn1d,starved_densehead,0,after,BenignTraffic,-0.007381182993219992,0.6763193052772211
cnn1d,starved_densehead,1,before,Uploading_Attack,0.07446808510638298,0.031914893617021274
cnn1d,starved_densehead,1,before,Recon-PingSweep,0.0029411764705882353,0.0
cnn1d,starved_densehead,1,before,Backdoor_Malware,0.028985507246376812,0.016597510373443983
cnn1d,starved_densehead,1,before,XSS,0.03119584055459272,0.01733102253032929
cnn1d,starved_densehead,1,before,SqlInjection,0.06861499364675985,0.05590851334180432
cnn1d,starved_densehead,1,before,CommandInjection,0.0173053152039555,0.0024752475247524753
cnn1d,starved_densehead,1,before,BrowserHijacking,-0.008055235903337166,0.16474654377880185
cnn1d,starved_densehead,1,before,DictionaryBruteForce,0.10714285714285715,0.27462991322103114
cnn1d,starved_densehead,1,before,DDoS-SlowLoris,0.30079681274900394,0.950199203187251
cnn1d,starved_densehead,1,before,DDoS-HTTP_Flood,0.15373929150266263,0.7399258916164891
cnn1d,starved_densehead,1,before,DoS-HTTP_Flood,-0.055488202928285046,0.9195187913830085
cnn1d,starved_densehead,1,before,Recon-PortScan,0.07244329982553793,0.23836822864739116
cnn1d,starved_densehead,1,before,Recon-OSScan,0.09768566493955094,0.16704663212435233
cnn1d,starved_densehead,1,before,DDoS-ICMP_Flood,-6.163708086792674e-05,0.9980276134122288
cnn1d,starved_densehead,1,before,DDoS-RSTFINFlood,0.00041619596884467924,0.9913188250683791
cnn1d,starved_densehead,1,before,DDoS-TCP_Flood,0.038851351351351426,0.6007456165899692
cnn1d,starved_densehead,1,before,DDoS-SynonymousIP_Flood,0.7046890395873181,0.3382796197542314
cnn1d,starved_densehead,1,before,DDoS-UDP_Flood,0.15100596948927703,0.6633132496821624
cnn1d,starved_densehead,1,before,DoS-TCP_Flood,0.04059875080766745,0.6855481369804006
cnn1d,starved_densehead,1,before,DDoS-PSHACK_Flood,0.060882170221577936,0.9542324618172405
cnn1d,starved_densehead,1,before,DDoS-SYN_Flood,0.19333502925464258,0.12887961738068587
cnn1d,starved_densehead,1,before,Recon-HostDiscovery,0.22356465302046924,0.7244133799301048
cnn1d,starved_densehead,1,before,DoS-SYN_Flood,-0.3074651656362462,0.44064042818253124
cnn1d,starved_densehead,1,before,DoS-UDP_Flood,-0.08647122108660565,0.9318181818181818
cnn1d,starved_densehead,1,before,DNS_Spoofing,-0.31127779266005895,0.7313535647315449
cnn1d,starved_densehead,1,before,MITM-ArpSpoofing,0.004074949972712391,0.48888484627978895
cnn1d,starved_densehead,1,before,Mirai-udpplain,0.009840609840609749,0.9920995183478291
cnn1d,starved_densehead,1,before,Mirai-greeth_flood,0.07669326090646755,0.9867250628098051
cnn1d,starved_densehead,1,before,Mirai-greip_flood,0.016590079740505415,0.9769901338018652
cnn1d,starved_densehead,1,before,DDoS-UDP_Fragmentation,0.03206694560669454,0.9857401084555132
cnn1d,starved_densehead,1,before,DDoS-ACK_Fragmentation,0.13181483711285036,0.988795237139608
cnn1d,starved_densehead,1,before,VulnerabilityScan,0.266934135740555,0.6428953527248412
cnn1d,starved_densehead,1,before,DDoS-ICMP_Fragmentation,0.006682705159048341,0.9890403635391607
cnn1d,starved_densehead,1,before,BenignTraffic,0.49196753615443706,0.7691716766867067
cnn1d,starved_densehead,1,after,Uploading_Attack,0.07446808510638298,0.031914893617021274
cnn1d,starved_densehead,1,after,Recon-PingSweep,0.0029411764705882353,0.0
cnn1d,starved_densehead,1,after,Backdoor_Malware,0.033126293995859216,0.016597510373443983
cnn1d,starved_densehead,1,after,XSS,0.027729636048526865,0.01733102253032929
cnn1d,starved_densehead,1,after,SqlInjection,0.06861499364675985,0.05590851334180432
cnn1d,starved_densehead,1,after,CommandInjection,0.012360939431396784,0.0024752475247524753
cnn1d,starved_densehead,1,after,BrowserHijacking,0.012658227848101267,0.16474654377880185
cnn1d,starved_densehead,1,after,DictionaryBruteForce,0.07346938775510203,0.27462991322103114
cnn1d,starved_densehead,1,after,DDoS-SlowLoris,0.05549231644849173,0.950199203187251
cnn1d,starved_densehead,1,after,DDoS-HTTP_Flood,0.06645056726094001,0.7399258916164891
cnn1d,starved_densehead,1,after,DoS-HTTP_Flood,0.048400634150890576,0.9195187913830085
cnn1d,starved_densehead,1,after,Recon-PortScan,0.08424025920079754,0.23836822864739116
cnn1d,starved_densehead,1,after,Recon-OSScan,0.007184801381692557,0.16704663212435233
cnn1d,starved_densehead,1,after,DDoS-ICMP_Flood,-0.00012327416173574246,0.9980276134122288
cnn1d,starved_densehead,1,after,DDoS-RSTFINFlood,0.0005351091028003019,0.9913188250683791
cnn1d,starved_densehead,1,after,DDoS-TCP_Flood,0.14352283317800563,0.6007456165899692
cnn1d,starved_densehead,1,after,DDoS-SynonymousIP_Flood,-0.18924245058830358,0.3382796197542314
cnn1d,starved_densehead,1,after,DDoS-UDP_Flood,-0.11137519345567104,0.6633132496821624
cnn1d,starved_densehead,1,after,DoS-TCP_Flood,-0.08372819297867762,0.6855481369804006
cnn1d,starved_densehead,1,after,DDoS-PSHACK_Flood,0.0003623938703665175,0.9542324618172405
cnn1d,starved_densehead,1,after,DDoS-SYN_Flood,0.0056474179598066665,0.12887961738068587
cnn1d,starved_densehead,1,after,Recon-HostDiscovery,-0.06694957563654524,0.7244133799301048
cnn1d,starved_densehead,1,after,DoS-SYN_Flood,0.04544615668542956,0.44064042818253124
cnn1d,starved_densehead,1,after,DoS-UDP_Flood,0.11005020620405237,0.9318181818181818
cnn1d,starved_densehead,1,after,DNS_Spoofing,0.08101488653323635,0.7313535647315449
cnn1d,starved_densehead,1,after,MITM-ArpSpoofing,-0.07804256867382209,0.48888484627978895
cnn1d,starved_densehead,1,after,Mirai-udpplain,0.00505890505890505,0.9920995183478291
cnn1d,starved_densehead,1,after,Mirai-greeth_flood,0.07910371753522327,0.9867250628098051
cnn1d,starved_densehead,1,after,Mirai-greip_flood,0.008007838897148178,0.9769901338018652
cnn1d,starved_densehead,1,after,DDoS-UDP_Fragmentation,0.005054393305439331,0.9857401084555132
cnn1d,starved_densehead,1,after,DDoS-ACK_Fragmentation,-0.06990434142752022,0.988795237139608
cnn1d,starved_densehead,1,after,VulnerabilityScan,0.23286526245402878,0.6428953527248412
cnn1d,starved_densehead,1,after,DDoS-ICMP_Fragmentation,0.003241112002138502,0.9890403635391607
cnn1d,starved_densehead,1,after,BenignTraffic,0.18399519054139812,0.7691716766867067
cnn1d,starved_densehead,2,before,Uploading_Attack,0.0,0.0
cnn1d,starved_densehead,2,before,Recon-PingSweep,0.0029411764705882353,0.0
cnn1d,starved_densehead,2,before,Backdoor_Malware,0.0,0.0
cnn1d,starved_densehead,2,before,XSS,0.0034662045060658577,0.006932409012131715
cnn1d,starved_densehead,2,before,SqlInjection,0.052096569250317665,0.03303684879288437
cnn1d,starved_densehead,2,before,CommandInjection,-0.24969097651421507,0.024752475247524754
cnn1d,starved_densehead,2,before,BrowserHijacking,-0.005753739930955119,0.13940092165898618
cnn1d,starved_densehead,2,before,DictionaryBruteForce,0.039795918367346916,0.26544155181214907
cnn1d,starved_densehead,2,before,DDoS-SlowLoris,0.7205463858850313,0.9359704040978941
cnn1d,starved_densehead,2,before,DDoS-HTTP_Flood,0.7161379949062283,0.6987031032885596
cnn1d,starved_densehead,2,before,DoS-HTTP_Flood,-0.03198731698218782,0.9274456775156207
cnn1d,starved_densehead,2,before,Recon-PortScan,-0.03630472709146795,0.2832336324360253
cnn1d,starved_densehead,2,before,Recon-OSScan,-0.2129879101899827,0.08946459412780657
cnn1d,starved_densehead,2,before,DDoS-ICMP_Flood,0.0,0.9964250493096647
cnn1d,starved_densehead,2,before,DDoS-RSTFINFlood,-0.0003567394018668679,0.9923891069092639
cnn1d,starved_densehead,2,before,DDoS-TCP_Flood,0.41816169617893756,0.41003087318692844
cnn1d,starved_densehead,2,before,DDoS-SynonymousIP_Flood,0.29079000753492146,0.35926269418038487
cnn1d,starved_densehead,2,before,DDoS-UDP_Flood,-0.31975458766305553,0.6502680891050798
cnn1d,starved_densehead,2,before,DoS-TCP_Flood,-0.2611996553952186,0.8789037260391988
cnn1d,starved_densehead,2,before,DDoS-PSHACK_Flood,0.0006730171878235325,0.9806885840020709
cnn1d,starved_densehead,2,before,DDoS-SYN_Flood,-0.19481048079369115,0.08634374681998576
cnn1d,starved_densehead,2,before,Recon-HostDiscovery,0.6627558662006989,0.7136295556665002
cnn1d,starved_densehead,2,before,DoS-SYN_Flood,0.19110454922949155,0.46569464310432335
cnn1d,starved_densehead,2,before,DoS-UDP_Flood,0.5789851174466558,0.9310561233638157
cnn1d,starved_densehead,2,before,DNS_Spoofing,0.4980674294898779,0.6431824270024109
cnn1d,starved_densehead,2,before,MITM-ArpSpoofing,0.11602692377660541,0.5815535746770966
cnn1d,starved_densehead,2,before,Mirai-udpplain,0.0008316008316008316,0.9895006756990887
cnn1d,starved_densehead,2,before,Mirai-greeth_flood,0.9647258529960957,0.96598085149725
cnn1d,starved_densehead,2,before,Mirai-greip_flood,0.07102311123124738,0.966752263819435
cnn1d,starved_densehead,2,before,DDoS-UDP_Fragmentation,0.862794979079498,0.9844346254267925
cnn1d,starved_densehead,2,before,DDoS-ACK_Fragmentation,0.05140812094454483,0.9882600842865743
cnn1d,starved_densehead,2,before,VulnerabilityScan,-0.16031427616181881,0.5448679371447677
cnn1d,starved_densehead,2,before,DDoS-ICMP_Fragmentation,-0.008921411387329603,0.989508152900294
cnn1d,starved_densehead,2,before,BenignTraffic,0.19304632443806158,0.7181028724114896
cnn1d,starved_densehead,2,after,Uploading_Attack,0.0,0.0
cnn1d,starved_densehead,2,after,Recon-PingSweep,0.0029411764705882353,0.0
cnn1d,starved_densehead,2,after,Backdoor_Malware,-0.002070393374741201,0.0
cnn1d,starved_densehead,2,after,XSS,-0.0017331022530329295,0.006932409012131715
cnn1d,starved_densehead,2,after,SqlInjection,0.03430749682337993,0.03303684879288437
cnn1d,starved_densehead,2,after,CommandInjection,0.06551297898640297,0.024752475247524754
cnn1d,starved_densehead,2,after,BrowserHijacking,0.0023014959723820488,0.13940092165898618
cnn1d,starved_densehead,2,after,DictionaryBruteForce,0.04642857142857143,0.26544155181214907
cnn1d,starved_densehead,2,after,DDoS-SlowLoris,0.06317586795674446,0.9359704040978941
cnn1d,starved_densehead,2,after,DDoS-HTTP_Flood,-0.010650613567955602,0.6987031032885596
cnn1d,starved_densehead,2,after,DoS-HTTP_Flood,0.02629861046348969,0.9274456775156207
cnn1d,starved_densehead,2,after,Recon-PortScan,0.07003406164326662,0.2832336324360253
cnn1d,starved_densehead,2,after,Recon-OSScan,0.023005181347150266,0.08946459412780657
cnn1d,starved_densehead,2,after,DDoS-ICMP_Flood,0.0,0.9964250493096647
cnn1d,starved_densehead,2,after,DDoS-RSTFINFlood,0.0002972828348891676,0.9923891069092639
cnn1d,starved_densehead,2,after,DDoS-TCP_Flood,-0.3489631873252563,0.41003087318692844
cnn1d,starved_densehead,2,after,DDoS-SynonymousIP_Flood,0.13255665681330775,0.35926269418038487
cnn1d,starved_densehead,2,after,DDoS-UDP_Flood,-0.07213132876409467,0.6502680891050798
cnn1d,starved_densehead,2,after,DoS-TCP_Flood,0.37933448201593795,0.8789037260391988
cnn1d,starved_densehead,2,after,DDoS-PSHACK_Flood,-0.000310623317457015,0.9806885840020709
cnn1d,starved_densehead,2,after,DDoS-SYN_Flood,-0.07306029000254388,0.08634374681998576
cnn1d,starved_densehead,2,after,Recon-HostDiscovery,-0.055317024463305,0.7136295556665002
cnn1d,starved_densehead,2,after,DoS-SYN_Flood,0.04429270093199225,0.46569464310432335
cnn1d,starved_densehead,2,after,DoS-UDP_Flood,0.056795768334229835,0.9310561233638157
cnn1d,starved_densehead,2,after,DNS_Spoofing,-0.08143584248593627,0.6431824270024109
cnn1d,starved_densehead,2,after,MITM-ArpSpoofing,0.004220483900309255,0.5815535746770966
cnn1d,starved_densehead,2,after,Mirai-udpplain,0.0029106029106029663,0.9895006756990887
cnn1d,starved_densehead,2,after,Mirai-greeth_flood,0.0012222033610591598,0.96598085149725
cnn1d,starved_densehead,2,after,Mirai-greip_flood,0.0036491417759155764,0.966752263819435
cnn1d,starved_densehead,2,after,DDoS-UDP_Fragmentation,-0.0005690376569037481,0.9844346254267925
cnn1d,starved_densehead,2,after,DDoS-ACK_Fragmentation,0.004281222824269237,0.9882600842865743
cnn1d,starved_densehead,2,after,VulnerabilityScan,-0.04697425610163819,0.5448679371447677
cnn1d,starved_densehead,2,after,DDoS-ICMP_Fragmentation,-0.0001002405773856685,0.989508152900294
cnn1d,starved_densehead,2,after,BenignTraffic,0.050900103536956065,0.7181028724114896
cnn1d,starved_densehead,3,before,Uploading_Attack,0.0,0.0
cnn1d,starved_densehead,3,before,Recon-PingSweep,0.0029411764705882353,0.0
cnn1d,starved_densehead,3,before,Backdoor_Malware,0.008281573498964802,0.04564315352697095
cnn1d,starved_densehead,3,before,XSS,0.012131715771230503,0.008665511265164644
cnn1d,starved_densehead,3,before,SqlInjection,0.05590851334180432,0.029224904701397714
cnn1d,starved_densehead,3,before,CommandInjection,0.016069221260815822,0.007425742574257425
cnn1d,starved_densehead,3,before,BrowserHijacking,0.0034522439585730723,0.13709677419354838
cnn1d,starved_densehead,3,before,DictionaryBruteForce,0.1673469387755102,0.24859622256253192
cnn1d,starved_densehead,3,before,DDoS-SlowLoris,0.3574274331246443,0.9069436539556062
cnn1d,starved_densehead,3,before,DDoS-HTTP_Flood,0.4954850659874971,0.7744326076887448
cnn1d,starved_densehead,3,before,DoS-HTTP_Flood,0.08626317261960281,0.8860393546582114
cnn1d,starved_densehead,3,before,Recon-PortScan,-0.09537260114646506,0.21070122964440013
cnn1d,starved_densehead,3,before,Recon-OSScan,-0.07744386873920553,0.19495682210708118
cnn1d,starved_densehead,3,before,DDoS-ICMP_Flood,0.007704635108481184,0.9975961538461539
cnn1d,starved_densehead,3,before,DDoS-RSTFINFlood,0.9985730423925323,0.9924485670115353
cnn1d,starved_densehead,3,before,DDoS-TCP_Flood,-0.2707362534948741,0.5135434263412361
cnn1d,starved_densehead,3,before,DDoS-SynonymousIP_Flood,0.1766069669043065,0.09065615580802226
cnn1d,starved_densehead,3,before,DDoS-UDP_Flood,0.8059363254477117,0.7641921397379913
cnn1d,starved_densehead,3,before,DoS-TCP_Flood,0.8012599612319621,0.7857527460693517
cnn1d,starved_densehead,3,before,DDoS-PSHACK_Flood,0.24725616069579626,0.9491586849598758
cnn1d,starved_densehead,3,before,DDoS-SYN_Flood,-0.31981684049860093,0.6429225602930702
cnn1d,starved_densehead,3,before,Recon-HostDiscovery,0.4304043934098852,0.7575137294058911
cnn1d,starved_densehead,3,before,DoS-SYN_Flood,0.1538248592783981,0.371660591519402
cnn1d,starved_densehead,3,before,DoS-UDP_Flood,0.5988434642280797,0.9154563385332616
cnn1d,starved_densehead,3,before,DNS_Spoofing,0.4557422218820557,0.7517507940760016
cnn1d,starved_densehead,3,before,MITM-ArpSpoofing,0.10565763143532836,0.5083863925777697
cnn1d,starved_densehead,3,before,Mirai-udpplain,0.9876299376299377,0.9897432343463044
cnn1d,starved_densehead,3,before,Mirai-greeth_flood,0.9797996944491598,0.9810212534800027
cnn1d,starved_densehead,3,before,Mirai-greip_flood,0.03730233815380457,0.9844235707528044
cnn1d,starved_densehead,3,before,DDoS-UDP_Fragmentation,0.5831297071129707,0.9854053692173796
cnn1d,starved_densehead,3,before,DDoS-ACK_Fragmentation,0.37872098468124965,0.988628001873035
cnn1d,starved_densehead,3,before,VulnerabilityScan,0.6292544299565362,0.5707121364092277
cnn1d,starved_densehead,3,before,DDoS-ICMP_Fragmentation,0.0118952151831061,0.9892074311681368
cnn1d,starved_densehead,3,before,BenignTraffic,0.730469924184229,0.7263527054108216
cnn1d,starved_densehead,3,after,Uploading_Attack,0.0,0.0
cnn1d,starved_densehead,3,after,Recon-PingSweep,0.0029411764705882353,0.0
cnn1d,starved_densehead,3,after,Backdoor_Malware,0.022774327122153208,0.04564315352697095
cnn1d,starved_densehead,3,after,XSS,0.008665511265164644,0.008665511265164644
cnn1d,starved_densehead,3,after,SqlInjection,0.03811944091486658,0.029224904701397714
cnn1d,starved_densehead,3,after,CommandInjection,0.0074165636588380685,0.007425742574257425
cnn1d,starved_densehead,3,after,BrowserHijacking,-0.0011507479861910244,0.13709677419354838
cnn1d,starved_densehead,3,after,DictionaryBruteForce,0.03367346938775512,0.24859622256253192
cnn1d,starved_densehead,3,after,DDoS-SlowLoris,0.0008537279453614266,0.9069436539556062
cnn1d,starved_densehead,3,after,DDoS-HTTP_Flood,0.0379717527205371,0.7744326076887448
cnn1d,starved_densehead,3,after,DoS-HTTP_Flood,0.0440175324069757,0.8860393546582114
cnn1d,starved_densehead,3,after,Recon-PortScan,0.028080086400265852,0.21070122964440013
cnn1d,starved_densehead,3,after,Recon-OSScan,0.07854922279792748,0.19495682210708118
cnn1d,starved_densehead,3,after,DDoS-ICMP_Flood,0.0002465483234713739,0.9975961538461539
cnn1d,starved_densehead,3,after,DDoS-RSTFINFlood,0.00011891313395562264,0.9924485670115353
cnn1d,starved_densehead,3,after,DDoS-TCP_Flood,0.00914492078285184,0.5135434263412361
cnn1d,starved_densehead,3,after,DDoS-SynonymousIP_Flood,-0.5469773372746769,0.09065615580802226
cnn1d,starved_densehead,3,after,DDoS-UDP_Flood,0.11529957992482864,0.7641921397379913
cnn1d,starved_densehead,3,after,DoS-TCP_Flood,0.03839112642687914,0.7857527460693517
cnn1d,starved_densehead,3,after,DDoS-PSHACK_Flood,0.0001553116587285075,0.9491586849598758
cnn1d,starved_densehead,3,after,DDoS-SYN_Flood,0.47565504960569827,0.6429225602930702
cnn1d,starved_densehead,3,after,Recon-HostDiscovery,0.07029455816275587,0.7575137294058911
cnn1d,starved_densehead,3,after,DoS-SYN_Flood,0.005813416997323989,0.371660591519402
cnn1d,starved_densehead,3,after,DoS-UDP_Flood,-0.11574323112784646,0.9154563385332616
cnn1d,starved_densehead,3,after,DNS_Spoofing,0.11419386935057974,0.7517507940760016
cnn1d,starved_densehead,3,after,MITM-ArpSpoofing,0.023321811897398584,0.5083863925777697
cnn1d,starved_densehead,3,after,Mirai-udpplain,0.0027373527373527606,0.9897432343463044
cnn1d,starved_densehead,3,after,Mirai-greeth_flood,0.014564590052622672,0.9810212534800027
cnn1d,starved_densehead,3,after,Mirai-greip_flood,0.018516015677794262,0.9844235707528044
cnn1d,starved_densehead,3,after,DDoS-UDP_Fragmentation,0.0023096234309624153,0.9854053692173796
cnn1d,starved_densehead,3,after,DDoS-ACK_Fragmentation,-0.10826811157936977,0.988628001873035
cnn1d,starved_densehead,3,after,VulnerabilityScan,0.020561685055165424,0.5707121364092277
cnn1d,starved_densehead,3,after,DDoS-ICMP_Fragmentation,0.003040630847367054,0.9892074311681368
cnn1d,starved_densehead,3,after,BenignTraffic,-0.03526936308072548,0.7263527054108216
cnn1d,starved_densehead,4,before,Uploading_Attack,0.0,0.015957446808510637
cnn1d,starved_densehead,4,before,Recon-PingSweep,0.0,0.0
cnn1d,starved_densehead,4,before,Backdoor_Malware,0.006211180124223602,0.002074688796680498
cnn1d,starved_densehead,4,before,XSS,-0.01386481802426343,0.005199306759098787
cnn1d,starved_densehead,4,before,SqlInjection,0.03939008894536213,0.015247776365946633
cnn1d,starved_densehead,4,before,CommandInjection,-0.00618046971569839,0.0049504950495049506
