arch,seed,dose,class,M0_test_recall,compressed_test_recall,recall_loss,validation_2sd_band,material_and_beyond_band
mlp,0,0.9875,normal,0.9534686971235194,0.9602368866328257,-0.006768189509306244,0.0008553723005134668,False
mlp,0,0.995052,ransomware,0.0,0.0,0.0,1.0954451150103324,False
mlp,0,0.995052,mitm,0.5833333333333334,0.0,0.5833333333333334,0.2938387702119726,True
mlp,0,0.995052,backdoor,0.0,0.0,0.0,0.0,False
mlp,0,0.995052,scanning,0.7640949554896143,0.7818991097922848,-0.017804154302670572,0.16059965643048527,False
mlp,0,0.995052,dos,0.19008264462809918,0.09917355371900827,0.09090909090909091,0.41393320223481433,False
mlp,0,0.995052,xss,0.6575133485888635,0.08314263920671243,0.5743707093821511,0.026188906908011855,True
mlp,0,0.995052,ddos,0.6757660167130919,0.0,0.6757660167130919,0.00967397687844669,True
mlp,0,0.995052,password,0.5087412587412588,0.044580419580419584,0.46416083916083917,0.27406126395189784,True
mlp,0,0.995052,injection,0.6074546675621222,0.9110141034251176,-0.3035594358629954,0.43890460051362223,False
mlp,0,0.995052,normal,0.9534686971235194,0.9622109419063734,-0.008742244782853903,0.0008553723005134668,False
mlp,1,0.8,ransomware,0.9487179487179487,0.9487179487179487,0.0,1.0954451150103324,False
mlp,1,0.8,mitm,0.532051282051282,0.5512820512820513,-0.019230769230769273,0.2938387702119726,False
mlp,1,0.8,backdoor,0.0,0.0,0.0,0.0,False
mlp,1,0.8,scanning,0.7640949554896143,0.0,0.7640949554896143,0.16059965643048527,True
mlp,1,0.8,dos,0.4865702479338843,0.6115702479338843,-0.12499999999999994,0.41393320223481433,False
mlp,1,0.8,xss,0.6475972540045767,0.6331045003813882,0.01449275362318847,0.026188906908011855,False
mlp,1,0.8,ddos,0.6813370473537604,0.6835654596100279,-0.0022284122562674646,0.00967397687844669,False
mlp,1,0.8,password,0.6210664335664335,0.527534965034965,0.09353146853146854,0.27406126395189784,False
mlp,1,0.8,injection,0.6796507723304231,0.7051712558764271,-0.025520483546004002,0.43890460051362223,False
mlp,1,0.8,normal,0.9540327129159617,0.9534686971235194,0.0005640157924422518,0.0008553723005134668,False
mlp,1,0.975,ransomware,0.9487179487179487,0.3333333333333333,0.6153846153846154,1.0954451150103324,False
mlp,1,0.975,mitm,0.532051282051282,0.16666666666666666,0.3653846153846154,0.2938387702119726,True
mlp,1,0.975,backdoor,0.0,0.0,0.0,0.0,False
mlp,1,0.975,scanning,0.7640949554896143,0.0,0.7640949554896143,0.16059965643048527,True
mlp,1,0.975,dos,0.4865702479338843,0.12396694214876033,0.362603305785124,0.41393320223481433,False
mlp,1,0.975,xss,0.6475972540045767,0.5537757437070938,0.09382151029748287,0.026188906908011855,False
mlp,1,0.975,ddos,0.6813370473537604,0.4384401114206128,0.24289693593314765,0.00967397687844669,True
mlp,1,0.975,password,0.6210664335664335,0.07473776223776224,0.5463286713286712,0.27406126395189784,True
mlp,1,0.975,injection,0.6796507723304231,0.8774345198119543,-0.19778374748153116,0.43890460051362223,False
mlp,1,0.975,normal,0.9540327129159617,0.9269599548787366,0.027072758037225086,0.0008553723005134668,False
mlp,1,0.9875,ransomware,0.9487179487179487,0.28205128205128205,0.6666666666666666,1.0954451150103324,False
mlp,1,0.9875,mitm,0.532051282051282,0.17307692307692307,0.358974358974359,0.2938387702119726,True
mlp,1,0.9875,backdoor,0.0,0.0,0.0,0.0,False
mlp,1,0.9875,scanning,0.7640949554896143,0.0,0.7640949554896143,0.16059965643048527,True
mlp,1,0.9875,dos,0.4865702479338843,0.0,0.4865702479338843,0.41393320223481433,True
mlp,1,0.9875,xss,0.6475972540045767,0.559115179252479,0.08848207475209768,0.026188906908011855,False
mlp,1,0.9875,ddos,0.6813370473537604,0.012813370473537604,0.6685236768802229,0.00967397687844669,True
mlp,1,0.9875,password,0.6210664335664335,0.46503496503496505,0.1560314685314685,0.27406126395189784,False
mlp,1,0.9875,injection,0.6796507723304231,0.5621222296843519,0.11752854264607127,0.43890460051362223,False
mlp,1,0.9875,normal,0.9540327129159617,0.9475465313028765,0.006486181613085229,0.0008553723005134668,False
mlp,1,0.995052,ransomware,0.9487179487179487,0.1794871794871795,0.7692307692307692,1.0954451150103324,False
mlp,1,0.995052,mitm,0.532051282051282,0.01282051282051282,0.5192307692307693,0.2938387702119726,True
mlp,1,0.995052,backdoor,0.0,0.0,0.0,0.0,False
mlp,1,0.995052,scanning,0.7640949554896143,0.0,0.7640949554896143,0.16059965643048527,True
mlp,1,0.995052,dos,0.4865702479338843,0.0,0.4865702479338843,0.41393320223481433,True
mlp,1,0.995052,xss,0.6475972540045767,0.5415713196033562,0.10602593440122043,0.026188906908011855,True
mlp,1,0.995052,ddos,0.6813370473537604,0.03119777158774373,0.6501392757660167,0.00967397687844669,True
mlp,1,0.995052,password,0.6210664335664335,0.0,0.6210664335664335,0.27406126395189784,True
mlp,1,0.995052,injection,0.6796507723304231,0.9989926124916051,-0.31934184016118194,0.43890460051362223,False
mlp,1,0.995052,normal,0.9540327129159617,0.0,0.9540327129159617,0.0008553723005134668,True
mlp,2,0.8,ransomware,0.0,0.0,0.0,1.0954451150103324,False
mlp,2,0.8,mitm,0.1794871794871795,0.5512820512820513,-0.3717948717948718,0.2938387702119726,False
mlp,2,0.8,backdoor,0.0,0.0,0.0,0.0,False
mlp,2,0.8,scanning,0.6661721068249258,0.7774480712166172,-0.1112759643916914,0.16059965643048527,False
mlp,2,0.8,dos,0.621900826446281,0.1756198347107438,0.44628099173553715,0.41393320223481433,True
mlp,2,0.8,xss,0.6323417238749046,0.665903890160183,-0.033562166285278416,0.026188906908011855,False
mlp,2,0.8,ddos,0.6757660167130919,0.6824512534818942,-0.006685236768802283,0.00967397687844669,False
mlp,2,0.8,password,0.9016608391608392,0.07473776223776224,0.8269230769230769,0.27406126395189784,True
mlp,2,0.8,injection,0.45097380792478176,0.7048354600402955,-0.25386165211551376,0.43890460051362223,False
mlp,2,0.8,normal,0.954878736604625,0.954878736604625,0.0,0.0008553723005134668,False
mlp,2,0.975,ransomware,0.0,0.0,0.0,1.0954451150103324,False
mlp,2,0.975,mitm,0.1794871794871795,0.23717948717948717,-0.05769230769230768,0.2938387702119726,False
mlp,2,0.975,backdoor,0.0,0.0,0.0,0.0,False
mlp,2,0.975,scanning,0.6661721068249258,0.6572700296735905,0.008902077151335286,0.16059965643048527,False
mlp,2,0.975,dos,0.621900826446281,0.23140495867768596,0.390495867768595,0.41393320223481433,False
mlp,2,0.975,xss,0.6323417238749046,0.5499618611746758,0.08237986270022879,0.026188906908011855,False
mlp,2,0.975,ddos,0.6757660167130919,0.7080779944289693,-0.03231197771587746,0.00967397687844669,False
mlp,2,0.975,password,0.9016608391608392,0.9318181818181818,-0.0301573426573426,0.27406126395189784,False
mlp,2,0.975,injection,0.45097380792478176,0.3502350570852921,0.10073875083948963,0.43890460051362223,False
mlp,2,0.975,normal,0.954878736604625,0.9599548787366047,-0.005076142131979711,0.0008553723005134668,False
mlp,2,0.9875,ransomware,0.0,0.0,0.0,1.0954451150103324,False
mlp,2,0.9875,mitm,0.1794871794871795,0.16666666666666666,0.01282051282051283,0.2938387702119726,False
mlp,2,0.9875,backdoor,0.0,0.0,0.0,0.0,False
mlp,2,0.9875,scanning,0.6661721068249258,0.0,0.6661721068249258,0.16059965643048527,True
mlp,2,0.9875,dos,0.621900826446281,0.007231404958677686,0.6146694214876033,0.41393320223481433,True
mlp,2,0.9875,xss,0.6323417238749046,0.5598779557589626,0.07246376811594202,0.026188906908011855,False
mlp,2,0.9875,ddos,0.6757660167130919,0.7871866295264623,-0.11142061281337046,0.00967397687844669,False
mlp,2,0.9875,password,0.9016608391608392,0.5747377622377622,0.326923076923077,0.27406126395189784,True
mlp,2,0.9875,injection,0.45097380792478176,0.6628609805238415,-0.2118871725990597,0.43890460051362223,False
mlp,2,0.9875,normal,0.954878736604625,0.9500846023688664,0.004794134235758585,0.0008553723005134668,False
mlp,2,0.995052,ransomware,0.0,0.0,0.0,1.0954451150103324,False
mlp,2,0.995052,mitm,0.1794871794871795,0.0641025641025641,0.11538461538461539,0.2938387702119726,False
mlp,2,0.995052,backdoor,0.0,0.0,0.0,0.0,False
mlp,2,0.995052,scanning,0.6661721068249258,0.0,0.6661721068249258,0.16059965643048527,True
mlp,2,0.995052,dos,0.621900826446281,0.007231404958677686,0.6146694214876033,0.41393320223481433,True
mlp,2,0.995052,xss,0.6323417238749046,0.5522501906941266,0.080091533180778,0.026188906908011855,False
mlp,2,0.995052,ddos,0.6757660167130919,0.9832869080779945,-0.30752089136490257,0.00967397687844669,False
mlp,2,0.995052,password,0.9016608391608392,0.0,0.9016608391608392,0.27406126395189784,True
mlp,2,0.995052,injection,0.45097380792478176,0.0,0.45097380792478176,0.43890460051362223,True
mlp,2,0.995052,normal,0.954878736604625,0.9035532994923858,0.051325437112239136,0.0008553723005134668,False
mlp,3,0.8,ransomware,0.9487179487179487,0.9487179487179487,0.0,1.0954451150103324,False
mlp,3,0.8,mitm,0.5512820512820513,0.5448717948717948,0.0064102564102564985,0.2938387702119726,False
mlp,3,0.8,backdoor,0.0,0.0,0.0,0.0,False
mlp,3,0.8,scanning,0.8605341246290801,0.0,0.8605341246290801,0.16059965643048527,True
mlp,3,0.8,dos,0.24793388429752067,0.5888429752066116,-0.3409090909090909,0.41393320223481433,False
mlp,3,0.8,xss,0.6430205949656751,0.6163234172387491,0.026697177726926036,0.026188906908011855,False
mlp,3,0.8,ddos,0.6813370473537604,0.6902506963788301,-0.008913649025069637,0.00967397687844669,False
mlp,3,0.8,password,0.6241258741258742,0.07473776223776224,0.5493881118881119,0.27406126395189784,True
mlp,3,0.8,injection,0.7689724647414372,0.8327736736064473,-0.06380120886501006,0.43890460051362223,False
mlp,3,0.8,normal,0.9540327129159617,0.9545967287084038,-0.0005640157924421407,0.0008553723005134668,False
mlp,3,0.975,ransomware,0.9487179487179487,0.10256410256410256,0.8461538461538461,1.0954451150103324,False
mlp,3,0.975,mitm,0.5512820512820513,0.1794871794871795,0.3717948717948718,0.2938387702119726,True
mlp,3,0.975,backdoor,0.0,0.0,0.0,0.0,False
mlp,3,0.975,scanning,0.8605341246290801,0.0,0.8605341246290801,0.16059965643048527,True
mlp,3,0.975,dos,0.24793388429752067,0.5072314049586777,-0.259297520661157,0.41393320223481433,False
mlp,3,0.975,xss,0.6430205949656751,0.6193745232646835,0.023646071700991644,0.026188906908011855,False
mlp,3,0.975,ddos,0.6813370473537604,0.449025069637883,0.23231197771587742,0.00967397687844669,True
mlp,3,0.975,password,0.6241258741258742,0.5074300699300699,0.11669580419580428,0.27406126395189784,False
mlp,3,0.975,injection,0.7689724647414372,0.8092679650772331,-0.040295500335795875,0.43890460051362223,False
mlp,3,0.975,normal,0.9540327129159617,0.9410603496897914,0.012972363226170347,0.0008553723005134668,False
mlp,3,0.9875,ransomware,0.9487179487179487,0.0,0.9487179487179487,1.0954451150103324,False
mlp,3,0.9875,mitm,0.5512820512820513,0.26282051282051283,0.2884615384615385,0.2938387702119726,False
mlp,3,0.9875,backdoor,0.0,0.0,0.0,0.0,False
mlp,3,0.9875,scanning,0.8605341246290801,0.0,0.8605341246290801,0.16059965643048527,True
mlp,3,0.9875,dos,0.24793388429752067,0.0,0.24793388429752067,0.41393320223481433,False
mlp,3,0.9875,xss,0.6430205949656751,0.5202135774218154,0.1228070175438597,0.026188906908011855,True
mlp,3,0.9875,ddos,0.6813370473537604,0.7727019498607243,-0.09136490250696383,0.00967397687844669,False
mlp,3,0.9875,password,0.6241258741258742,0.048513986013986016,0.5756118881118881,0.27406126395189784,True
mlp,3,0.9875,injection,0.7689724647414372,0.7474815312290127,0.02149093351242448,0.43890460051362223,False
mlp,3,0.9875,normal,0.9540327129159617,0.9199097574732092,0.034122955442752456,0.0008553723005134668,False
mlp,3,0.995052,ransomware,0.9487179487179487,0.0,0.9487179487179487,1.0954451150103324,False
mlp,3,0.995052,mitm,0.5512820512820513,0.00641025641025641,0.5448717948717949,0.2938387702119726,True
mlp,3,0.995052,backdoor,0.0,0.0,0.0,0.0,False
mlp,3,0.995052,scanning,0.8605341246290801,0.0,0.8605341246290801,0.16059965643048527,True
mlp,3,0.995052,dos,0.24793388429752067,0.0,0.24793388429752067,0.41393320223481433,False
mlp,3,0.995052,xss,0.6430205949656751,0.4919908466819222,0.15102974828375287,0.026188906908011855,True
mlp,3,0.995052,ddos,0.6813370473537604,0.0,0.6813370473537604,0.00967397687844669,True
mlp,3,0.995052,password,0.6241258741258742,0.0008741258741258741,0.6232517482517483,0.27406126395189784,True
mlp,3,0.995052,injection,0.7689724647414372,0.31296171927468097,0.45601074546675624,0.43890460051362223,True
mlp,3,0.995052,normal,0.9540327129159617,0.9196277495769881,0.03440496333897358,0.0008553723005134668,False
mlp,4,0.8,ransomware,0.9487179487179487,0.9487179487179487,0.0,1.0954451150103324,False
mlp,4,0.8,mitm,0.6089743589743589,0.5384615384615384,0.07051282051282048,0.2938387702119726,False
mlp,4,0.8,backdoor,0.0,0.0,0.0,0.0,False
mlp,4,0.8,scanning,0.8605341246290801,0.0,0.8605341246290801,0.16059965643048527,True
mlp,4,0.8,dos,0.21797520661157024,0.6105371900826446,-0.3925619834710744,0.41393320223481433,False
mlp,4,0.8,xss,0.6445461479786423,0.6178489702517163,0.026697177726926036,0.026188906908011855,False
mlp,4,0.8,ddos,0.6757660167130919,0.6891364902506963,-0.013370473537604455,0.00967397687844669,False
mlp,4,0.8,password,0.6293706293706294,0.6206293706293706,0.00874125874125875,0.27406126395189784,False
mlp,4,0.8,injection,0.7568838146406984,0.7649429147078576,-0.008059100067159153,0.43890460051362223,False
mlp,4,0.8,normal,0.9540327129159617,0.9543147208121827,-0.00028200789622101485,0.0008553723005134668,False
mlp,4,0.975,ransomware,0.9487179487179487,0.0,0.9487179487179487,1.0954451150103324,False
mlp,4,0.975,mitm,0.6089743589743589,0.1346153846153846,0.47435897435897434,0.2938387702119726,True
mlp,4,0.975,backdoor,0.0,0.0,0.0,0.0,False
mlp,4,0.975,scanning,0.8605341246290801,0.0,0.8605341246290801,0.16059965643048527,True
mlp,4,0.975,dos,0.21797520661157024,0.08057851239669421,0.13739669421487605,0.41393320223481433,False
mlp,4,0.975,xss,0.6445461479786423,0.5728451563691839,0.07170099160945842,0.026188906908011855,False
mlp,4,0.975,ddos,0.6757660167130919,0.747075208913649,-0.07130919220055709,0.00967397687844669,False
mlp,4,0.975,password,0.6293706293706294,0.5380244755244755,0.09134615384615385,0.27406126395189784,False
mlp,4,0.975,injection,0.7568838146406984,0.7612491605104097,-0.004365345869711268,0.43890460051362223,False
mlp,4,0.975,normal,0.9540327129159617,0.9263959390862944,0.027636773829667338,0.0008553723005134668,False
mlp,4,0.9875,ransomware,0.9487179487179487,0.0,0.9487179487179487,1.0954451150103324,False
mlp,4,0.9875,mitm,0.6089743589743589,0.1282051282051282,0.4807692307692307,0.2938387702119726,True
mlp,4,0.9875,backdoor,0.0,0.0,0.0,0.0,False
mlp,4,0.9875,scanning,0.8605341246290801,0.7774480712166172,0.08308605341246289,0.16059965643048527,False
mlp,4,0.9875,dos,0.21797520661157024,0.0010330578512396695,0.21694214876033058,0.41393320223481433,False
mlp,4,0.9875,xss,0.6445461479786423,0.5362318840579711,0.10831426392067123,0.026188906908011855,True
mlp,4,0.9875,ddos,0.6757660167130919,0.3955431754874652,0.2802228412256267,0.00967397687844669,True
mlp,4,0.9875,password,0.6293706293706294,0.5559440559440559,0.07342657342657344,0.27406126395189784,False
mlp,4,0.9875,injection,0.7568838146406984,0.7001343183344526,0.05674949630624582,0.43890460051362223,False
mlp,4,0.9875,normal,0.9540327129159617,0.9151156232374507,0.03891708967851104,0.0008553723005134668,False
mlp,4,0.995052,ransomware,0.9487179487179487,0.41025641025641024,0.5384615384615384,1.0954451150103324,False
mlp,4,0.995052,mitm,0.6089743589743589,0.0,0.6089743589743589,0.2938387702119726,True
mlp,4,0.995052,backdoor,0.0,0.0,0.0,0.0,False
mlp,4,0.995052,scanning,0.8605341246290801,0.0,0.8605341246290801,0.16059965643048527,True
mlp,4,0.995052,dos,0.21797520661157024,0.0,0.21797520661157024,0.41393320223481433,False
mlp,4,0.995052,xss,0.6445461479786423,0.5728451563691839,0.07170099160945842,0.026188906908011855,False
mlp,4,0.995052,ddos,0.6757660167130919,0.0,0.6757660167130919,0.00967397687844669,True
mlp,4,0.995052,password,0.6293706293706294,0.0,0.6293706293706294,0.27406126395189784,True
mlp,4,0.995052,injection,0.7568838146406984,0.000335795836131632,0.7565480188045668,0.43890460051362223,True
mlp,4,0.995052,normal,0.9540327129159617,0.9404963338973491,0.013536379018612599,0.0008553723005134668,False
