seed,T,K,F,class,recall_loss,material_and_beyond_band
2,192,64,3,Mirai-greip_flood,0.9801662386809028,True
2,192,64,3,DDoS-UDP_Fragmentation,0.9899916317991632,True
2,192,64,3,DDoS-ACK_Fragmentation,-0.2598836042544652,False
2,192,64,3,VulnerabilityScan,0.5906051487796724,True
2,192,64,3,DDoS-ICMP_Fragmentation,0.11708099438652764,True
2,192,64,3,BenignTraffic,0.7750242142881,True
2,192,24,8,Uploading_Attack,0.06382978723404255,False
2,192,24,8,Recon-PingSweep,0.0029411764705882353,False
2,192,24,8,Backdoor_Malware,0.008281573498964804,False
2,192,24,8,XSS,0.053726169844020795,False
2,192,24,8,SqlInjection,0.06734434561626429,False
2,192,24,8,CommandInjection,0.048207663782447466,False
2,192,24,8,BrowserHijacking,0.01726121979286536,False
2,192,24,8,DictionaryBruteForce,0.4596938775510204,True
2,192,24,8,DDoS-SlowLoris,0.6465566306203756,True
2,192,24,8,DDoS-HTTP_Flood,0.1014123639731419,True
2,192,24,8,DoS-HTTP_Flood,0.7662967453138114,True
2,192,24,8,Recon-PortScan,0.24707152945085983,True
2,192,24,8,Recon-OSScan,0.07233160621761658,False
2,192,24,8,DDoS-ICMP_Flood,0.00030818540433930064,False
2,192,24,8,DDoS-RSTFINFlood,0.3601878827516499,True
2,192,24,8,DDoS-TCP_Flood,0.5663443616029823,True
2,192,24,8,DDoS-SynonymousIP_Flood,0.6700284008578218,True
2,192,24,8,DDoS-UDP_Flood,-0.04178642493919971,False
2,192,24,8,DoS-TCP_Flood,-0.3748115442601766,False
2,192,24,8,DDoS-PSHACK_Flood,0.6551563470697866,True
2,192,24,8,DDoS-SYN_Flood,-0.8150089035868735,False
2,192,24,8,Recon-HostDiscovery,0.6840239640539192,True
2,192,24,8,DoS-SYN_Flood,0.2069299621666513,False
2,192,24,8,DoS-UDP_Flood,0.6042675273444504,True
2,192,24,8,DNS_Spoofing,0.36527496077455895,True
2,192,24,8,MITM-ArpSpoofing,-0.10100054575222847,False
2,192,24,8,Mirai-udpplain,0.9927581427581428,True
2,192,24,8,Mirai-greeth_flood,0.989814971991173,True
2,192,24,8,Mirai-greip_flood,0.03257196918502503,False
2,192,24,8,DDoS-UDP_Fragmentation,0.990092050209205,True
2,192,24,8,DDoS-ACK_Fragmentation,0.649207304836444,True
2,192,24,8,VulnerabilityScan,-0.02206619859578729,False
2,192,24,8,DDoS-ICMP_Fragmentation,0.9717989842288158,True
2,192,24,8,BenignTraffic,0.06556227246918944,False
2,192,16,12,Uploading_Attack,0.06382978723404255,False
2,192,16,12,Recon-PingSweep,0.0029411764705882353,False
2,192,16,12,Backdoor_Malware,0.008281573498964804,False
2,192,16,12,XSS,0.053726169844020795,False
2,192,16,12,SqlInjection,0.06734434561626429,False
2,192,16,12,CommandInjection,0.048207663782447466,False
2,192,16,12,BrowserHijacking,0.01726121979286536,False
2,192,16,12,DictionaryBruteForce,0.4627551020408163,True
2,192,16,12,DDoS-SlowLoris,0.981217985202049,True
2,192,16,12,DDoS-HTTP_Flood,0.8624681639268349,True
2,192,16,12,DoS-HTTP_Flood,0.8987223724703908,True
2,192,16,12,Recon-PortScan,0.2881947329068705,True
2,192,16,12,Recon-OSScan,0.09367875647668394,False
2,192,16,12,DDoS-ICMP_Flood,0.0027736686390532617,False
2,192,16,12,DDoS-RSTFINFlood,0.9992270646292883,True
2,192,16,12,DDoS-TCP_Flood,0.5663443616029823,True
2,192,16,12,DDoS-SynonymousIP_Flood,0.6699704399234915,True
2,192,16,12,DDoS-UDP_Flood,0.7680742869776697,True
2,192,16,12,DoS-TCP_Flood,0.6024122334697394,True
2,192,16,12,DDoS-PSHACK_Flood,0.7106026092358666,True
2,192,16,12,DDoS-SYN_Flood,0.1786822691427118,False
2,192,16,12,Recon-HostDiscovery,0.7387918122815776,True
2,192,16,12,DoS-SYN_Flood,0.2069299621666513,False
2,192,16,12,DoS-UDP_Flood,0.6465393580778196,True
2,192,16,12,DNS_Spoofing,0.6030768053270062,True
2,192,16,12,MITM-ArpSpoofing,0.15539385119155905,True
2,192,16,12,Mirai-udpplain,0.9927581427581428,True
2,192,16,12,Mirai-greeth_flood,0.989814971991173,True
2,192,16,12,Mirai-greip_flood,0.9801662386809028,True
2,192,16,12,DDoS-UDP_Fragmentation,0.9918661087866109,True
2,192,16,12,DDoS-ACK_Fragmentation,0.6502776105425112,True
2,192,16,12,VulnerabilityScan,0.7299565362754932,True
2,192,16,12,DDoS-ICMP_Fragmentation,0.9717989842288158,True
2,192,16,12,BenignTraffic,-0.22497578571190002,False
2,192,6,32,Uploading_Attack,0.06382978723404255,False
2,192,6,32,Recon-PingSweep,0.0029411764705882353,False
2,192,6,32,Backdoor_Malware,-0.9917184265010351,False
2,192,6,32,XSS,0.053726169844020795,False
2,192,6,32,SqlInjection,0.06734434561626429,False
2,192,6,32,CommandInjection,0.048207663782447466,False
2,192,6,32,BrowserHijacking,0.01726121979286536,False
2,192,6,32,DictionaryBruteForce,0.4627551020408163,True
2,192,6,32,DDoS-SlowLoris,0.981217985202049,True
2,192,6,32,DDoS-HTTP_Flood,0.8624681639268349,True
2,192,6,32,DoS-HTTP_Flood,0.8987223724703908,True
2,192,6,32,Recon-PortScan,0.2881947329068705,True
2,192,6,32,Recon-OSScan,0.09367875647668394,False
2,192,6,32,DDoS-ICMP_Flood,0.9983357988165681,True
2,192,6,32,DDoS-RSTFINFlood,0.9992270646292883,True
2,192,6,32,DDoS-TCP_Flood,-0.4316169617893756,False
2,192,6,32,DDoS-SynonymousIP_Flood,0.6700284008578218,True
2,192,6,32,DDoS-UDP_Flood,0.7680742869776697,True
2,192,6,32,DoS-TCP_Flood,0.6014430325220762,True
2,192,6,32,DDoS-PSHACK_Flood,0.7106026092358666,True
2,192,6,32,DDoS-SYN_Flood,0.1786822691427118,False
2,192,6,32,Recon-HostDiscovery,0.7387918122815776,True
2,192,6,32,DoS-SYN_Flood,0.2069299621666513,False
2,192,6,32,DoS-UDP_Flood,0.6465393580778196,True
2,192,6,32,DNS_Spoofing,0.6030768053270062,True
2,192,6,32,MITM-ArpSpoofing,0.15539385119155905,True
2,192,6,32,Mirai-udpplain,0.9927581427581428,True
2,192,6,32,Mirai-greeth_flood,0.989814971991173,True
2,192,6,32,Mirai-greip_flood,0.9801662386809028,True
2,192,6,32,DDoS-UDP_Fragmentation,0.9918661087866109,True
2,192,6,32,DDoS-ACK_Fragmentation,0.6502776105425112,True
2,192,6,32,VulnerabilityScan,0.7299565362754932,True
2,192,6,32,DDoS-ICMP_Fragmentation,0.9717989842288158,True
2,192,6,32,BenignTraffic,0.7750242142881,True
3,96,96,1,Uploading_Attack,0.03723404255319149,False
3,96,96,1,Recon-PingSweep,0.011764705882352941,False
3,96,96,1,Backdoor_Malware,0.041407867494824016,False
3,96,96,1,XSS,0.07452339688041594,False
3,96,96,1,SqlInjection,0.07496823379923762,False
3,96,96,1,CommandInjection,0.05562422744128554,False
3,96,96,1,BrowserHijacking,0.02991944764096663,False
3,96,96,1,DictionaryBruteForce,0.463265306122449,True
3,96,96,1,DDoS-SlowLoris,0.972965281730222,True
3,96,96,1,DDoS-HTTP_Flood,0.8881685575364667,True
3,96,96,1,DoS-HTTP_Flood,0.9059031987316982,True
3,96,96,1,Recon-PortScan,0.24806845559524798,True
3,96,96,1,Recon-OSScan,0.1564075993091537,True
3,96,96,1,DDoS-ICMP_Flood,0.9982741617357002,True
3,96,96,1,DDoS-RSTFINFlood,0.00011891313395573366,False
3,96,96,1,DDoS-TCP_Flood,0.5908667287977633,True
3,96,96,1,DDoS-SynonymousIP_Flood,0.3177998029328233,True
3,96,96,1,DDoS-UDP_Flood,0.7450806986513376,True
3,96,96,1,DoS-TCP_Flood,0.6009045875511523,True
3,96,96,1,DDoS-PSHACK_Flood,0.9983951128598053,True
3,96,96,1,DDoS-SYN_Flood,0.42706690409564996,True
3,96,96,1,Recon-HostDiscovery,0.7379430853719421,True
3,96,96,1,DoS-SYN_Flood,0.27115437851804003,False
3,96,96,1,DoS-UDP_Flood,0.6851802044109736,True
3,96,96,1,DNS_Spoofing,0.6198002372660825,True
3,96,96,1,MITM-ArpSpoofing,0.15150081862834272,True
3,96,96,1,Mirai-udpplain,0.9946638946638946,True
3,96,96,1,Mirai-greeth_flood,0.9881174673230352,True
3,96,96,1,Mirai-greip_flood,0.9910460873090958,True
3,96,96,1,DDoS-UDP_Fragmentation,0.9914979079497908,True
3,96,96,1,DDoS-ACK_Fragmentation,0.9798983209579236,True
3,96,96,1,VulnerabilityScan,0.6989301237044466,True
3,96,96,1,DDoS-ICMP_Fragmentation,0.974037690457097,True
3,96,96,1,BenignTraffic,0.7867472696302729,True
3,96,32,3,Uploading_Attack,0.03723404255319149,False
3,96,32,3,Recon-PingSweep,0.011764705882352941,False
3,96,32,3,Backdoor_Malware,0.041407867494824016,False
3,96,32,3,XSS,0.07452339688041594,False
3,96,32,3,SqlInjection,0.07496823379923762,False
3,96,32,3,CommandInjection,0.05562422744128554,False
3,96,32,3,BrowserHijacking,0.02991944764096663,False
3,96,32,3,DictionaryBruteForce,0.463265306122449,True
3,96,32,3,DDoS-SlowLoris,0.9422310756972112,True
3,96,32,3,DDoS-HTTP_Flood,0.13706876591803652,True
3,96,32,3,DoS-HTTP_Flood,0.9050638813764804,True
3,96,32,3,Recon-PortScan,0.24806845559524798,True
3,96,32,3,Recon-OSScan,0.15696027633851467,True
3,96,32,3,DDoS-ICMP_Flood,0.9982741617357002,True
3,96,32,3,DDoS-RSTFINFlood,5.945656697792234e-05,False
3,96,32,3,DDoS-TCP_Flood,0.5908667287977633,True
3,96,32,3,DDoS-SynonymousIP_Flood,0.32261056048223496,True
3,96,32,3,DDoS-UDP_Flood,-0.2007517134645147,False
3,96,32,3,DoS-TCP_Flood,0.6009045875511523,True
3,96,32,3,DDoS-PSHACK_Flood,0.9983951128598053,True
3,96,32,3,DDoS-SYN_Flood,0.42706690409564996,True
3,96,32,3,Recon-HostDiscovery,0.7761857214178732,True
3,96,32,3,DoS-SYN_Flood,0.27115437851804003,False
3,96,32,3,DoS-UDP_Flood,0.6851802044109736,True
3,96,32,3,DNS_Spoofing,0.4230990011863305,True
3,96,32,3,MITM-ArpSpoofing,0.015826814626159702,False
3,96,32,3,Mirai-udpplain,0.9946985446985447,True
3,96,32,3,Mirai-greeth_flood,0.9881174673230352,True
3,96,32,3,Mirai-greip_flood,0.95634545208812,True
3,96,32,3,DDoS-UDP_Fragmentation,0.9914979079497908,True
3,96,32,3,DDoS-ACK_Fragmentation,0.9798983209579236,True
3,96,32,3,VulnerabilityScan,0.5553660982948846,True
3,96,32,3,DDoS-ICMP_Fragmentation,0.01333199679230146,False
3,96,32,3,BenignTraffic,0.7843091413112454,True
3,96,12,8,Uploading_Attack,0.03723404255319149,False
3,96,12,8,Recon-PingSweep,0.011764705882352941,False
3,96,12,8,Backdoor_Malware,0.041407867494824016,False
3,96,12,8,XSS,0.07452339688041594,False
3,96,12,8,SqlInjection,0.07496823379923762,False
3,96,12,8,CommandInjection,0.05562422744128554,False
3,96,12,8,BrowserHijacking,0.02991944764096663,False
3,96,12,8,DictionaryBruteForce,0.463265306122449,True
3,96,12,8,DDoS-SlowLoris,0.972965281730222,True
3,96,12,8,DDoS-HTTP_Flood,0.8789071544338967,True
3,96,12,8,DoS-HTTP_Flood,-0.07852280145481672,False
3,96,12,8,Recon-PortScan,0.24806845559524798,True
3,96,12,8,Recon-OSScan,0.15696027633851467,True
3,96,12,8,DDoS-ICMP_Flood,0.001109467455621238,False
3,96,12,8,DDoS-RSTFINFlood,0.008145549675961705,False
3,96,12,8,DDoS-TCP_Flood,0.5908667287977633,True
3,96,12,8,DDoS-SynonymousIP_Flood,0.3225525995479047,True
3,96,12,8,DDoS-UDP_Flood,0.5982754808755251,True
3,96,12,8,DoS-TCP_Flood,0.6009045875511523,True
3,96,12,8,DDoS-PSHACK_Flood,0.008179747359701728,False
3,96,12,8,DDoS-SYN_Flood,-0.5553803103535996,False
3,96,12,8,Recon-HostDiscovery,0.7761857214178732,True
3,96,12,8,DoS-SYN_Flood,0.27115437851804003,False
3,96,12,8,DoS-UDP_Flood,0.6851802044109736,True
3,96,12,8,DNS_Spoofing,0.6197236998201371,True
3,96,12,8,MITM-ArpSpoofing,0.14567946152446787,True
3,96,12,8,Mirai-udpplain,0.5027720027720027,True
3,96,12,8,Mirai-greeth_flood,-0.004379562043795526,False
3,96,12,8,Mirai-greip_flood,0.9910460873090958,True
3,96,12,8,DDoS-UDP_Fragmentation,0.09014225941422593,False
3,96,12,8,DDoS-ACK_Fragmentation,0.003110575958258144,False
3,96,12,8,VulnerabilityScan,0.6989301237044466,True
3,96,12,8,DDoS-ICMP_Fragmentation,0.05803929430633514,False
3,96,12,8,BenignTraffic,0.7852109147991049,True
3,96,8,12,Uploading_Attack,0.03723404255319149,False
3,96,8,12,Recon-PingSweep,0.011764705882352941,False
3,96,8,12,Backdoor_Malware,0.041407867494824016,False
3,96,8,12,XSS,0.07452339688041594,False
3,96,8,12,SqlInjection,0.07496823379923762,False
3,96,8,12,CommandInjection,0.05562422744128554,False
3,96,8,12,BrowserHijacking,0.02991944764096663,False
3,96,8,12,DictionaryBruteForce,0.463265306122449,True
3,96,8,12,DDoS-SlowLoris,0.972965281730222,True
3,96,8,12,DDoS-HTTP_Flood,-0.0942347765686502,False
3,96,8,12,DoS-HTTP_Flood,0.9059031987316982,True
3,96,8,12,Recon-PortScan,0.24806845559524798,True
3,96,8,12,Recon-OSScan,0.15696027633851467,True
3,96,8,12,DDoS-ICMP_Flood,0.00357495069033531,False
3,96,8,12,DDoS-RSTFINFlood,-5.945656697781132e-05,False
3,96,8,12,DDoS-TCP_Flood,0.5908667287977633,True
3,96,8,12,DDoS-SynonymousIP_Flood,0.32261056048223496,True
3,96,8,12,DDoS-UDP_Flood,0.7450806986513376,True
3,96,8,12,DoS-TCP_Flood,0.6009045875511523,True
3,96,8,12,DDoS-PSHACK_Flood,-0.0005694760820046385,False
3,96,8,12,DDoS-SYN_Flood,-0.5680488425337065,False
3,96,8,12,Recon-HostDiscovery,0.7761857214178732,True
3,96,8,12,DoS-SYN_Flood,0.27115437851804003,False
3,96,8,12,DoS-UDP_Flood,0.6851802044109736,True
3,96,8,12,DNS_Spoofing,0.6198002372660825,True
3,96,8,12,MITM-ArpSpoofing,0.15150081862834272,True
3,96,8,12,Mirai-udpplain,0.8153153153153153,True
3,96,8,12,Mirai-greeth_flood,0.9881174673230352,True
3,96,8,12,Mirai-greip_flood,0.9910460873090958,True
3,96,8,12,DDoS-UDP_Fragmentation,0.9914979079497908,True
3,96,8,12,DDoS-ACK_Fragmentation,0.009866880727807947,False
3,96,8,12,VulnerabilityScan,0.6989301237044466,True
3,96,8,12,DDoS-ICMP_Fragmentation,0.974037690457097,True
3,96,8,12,BenignTraffic,0.786713870612204,True
3,96,3,32,Uploading_Attack,0.03723404255319149,False
3,96,3,32,Recon-PingSweep,0.011764705882352941,False
3,96,3,32,Backdoor_Malware,-0.049689440993788817,False
3,96,3,32,XSS,0.07452339688041594,False
3,96,3,32,SqlInjection,0.07496823379923762,False
3,96,3,32,CommandInjection,0.05562422744128554,False
3,96,3,32,BrowserHijacking,0.02991944764096663,False
3,96,3,32,DictionaryBruteForce,0.42346938775510207,True
3,96,3,32,DDoS-SlowLoris,-0.024758110415480927,False
3,96,3,32,DDoS-HTTP_Flood,0.8881685575364667,True
3,96,3,32,DoS-HTTP_Flood,0.9059031987316982,True
3,96,3,32,Recon-PortScan,0.24806845559524798,True
3,96,3,32,Recon-OSScan,0.15696027633851467,True
3,96,3,32,DDoS-ICMP_Flood,0.0018491124260354708,False
3,96,3,32,DDoS-RSTFINFlood,0.9991676080623105,True
3,96,3,32,DDoS-TCP_Flood,0.5908667287977633,True
3,96,3,32,DDoS-SynonymousIP_Flood,0.3222627948762534,True
3,96,3,32,DDoS-UDP_Flood,0.7450806986513376,True
3,96,3,32,DoS-TCP_Flood,0.6009045875511523,True
3,96,3,32,DDoS-PSHACK_Flood,0.9983951128598053,True
3,96,3,32,DDoS-SYN_Flood,0.42706690409564996,True
3,96,3,32,Recon-HostDiscovery,0.23914128806789814,True
3,96,3,32,DoS-SYN_Flood,0.27115437851804003,False
3,96,3,32,DoS-UDP_Flood,0.6851802044109736,True
3,96,3,32,DNS_Spoofing,0.5248172668478053,True
3,96,3,32,MITM-ArpSpoofing,-0.5821720938693833,False
3,96,3,32,Mirai-udpplain,0.9946985446985447,True
3,96,3,32,Mirai-greeth_flood,0.9881174673230352,True
3,96,3,32,Mirai-greip_flood,0.9910460873090958,True
3,96,3,32,DDoS-UDP_Fragmentation,0.9914979079497908,True
3,96,3,32,DDoS-ACK_Fragmentation,0.9798983209579236,True
3,96,3,32,VulnerabilityScan,0.6989301237044466,True
3,96,3,32,DDoS-ICMP_Fragmentation,0.974037690457097,True
3,96,3,32,BenignTraffic,0.7867472696302729,True
3,192,192,1,Uploading_Attack,0.03723404255319149,False
3,192,192,1,Recon-PingSweep,0.011764705882352941,False
3,192,192,1,Backdoor_Malware,0.041407867494824016,False
3,192,192,1,XSS,0.07452339688041594,False
3,192,192,1,SqlInjection,0.07496823379923762,False
3,192,192,1,CommandInjection,0.05562422744128554,False
3,192,192,1,BrowserHijacking,0.02991944764096663,False
3,192,192,1,DictionaryBruteForce,0.463265306122449,True
3,192,192,1,DDoS-SlowLoris,0.972965281730222,True
3,192,192,1,DDoS-HTTP_Flood,0.8881685575364667,True
3,192,192,1,DoS-HTTP_Flood,0.9059031987316982,True
3,192,192,1,Recon-PortScan,0.24806845559524798,True
3,192,192,1,Recon-OSScan,0.15696027633851467,True
3,192,192,1,DDoS-ICMP_Flood,0.0012327416173569805,False
3,192,192,1,DDoS-RSTFINFlood,0.9978001070218206,True
3,192,192,1,DDoS-TCP_Flood,0.5908667287977633,True
3,192,192,1,DDoS-SynonymousIP_Flood,0.32261056048223496,True
3,192,192,1,DDoS-UDP_Flood,0.7450806986513376,True
3,192,192,1,DoS-TCP_Flood,0.6009045875511523,True
3,192,192,1,DDoS-PSHACK_Flood,0.9983951128598053,True
3,192,192,1,DDoS-SYN_Flood,0.42706690409564996,True
3,192,192,1,Recon-HostDiscovery,0.7761857214178732,True
3,192,192,1,DoS-SYN_Flood,0.27115437851804003,False
3,192,192,1,DoS-UDP_Flood,0.6851802044109736,True
3,192,192,1,DNS_Spoofing,0.6198002372660825,True
3,192,192,1,MITM-ArpSpoofing,-0.04275059123158087,False
3,192,192,1,Mirai-udpplain,0.9946985446985447,True
3,192,192,1,Mirai-greeth_flood,0.9881174673230352,True
3,192,192,1,Mirai-greip_flood,0.9910460873090958,True
3,192,192,1,DDoS-UDP_Fragmentation,0.9354309623430962,True
3,192,192,1,DDoS-ACK_Fragmentation,0.9798983209579236,True
3,192,192,1,VulnerabilityScan,0.6576730190571715,True
3,192,192,1,DDoS-ICMP_Fragmentation,0.9739708634055065,True
3,192,192,1,BenignTraffic,0.7867472696302729,True
3,192,64,3,Uploading_Attack,0.03723404255319149,False
3,192,64,3,Recon-PingSweep,0.011764705882352941,False
3,192,64,3,Backdoor_Malware,-0.010351966873706007,False
3,192,64,3,XSS,0.07452339688041594,False
3,192,64,3,SqlInjection,0.07496823379923762,False
3,192,64,3,CommandInjection,0.05562422744128554,False
3,192,64,3,BrowserHijacking,0.02991944764096663,False
3,192,64,3,DictionaryBruteForce,0.463265306122449,True
3,192,64,3,DDoS-SlowLoris,0.9652817302219693,True
3,192,64,3,DDoS-HTTP_Flood,0.8881685575364667,True
3,192,64,3,DoS-HTTP_Flood,0.9059031987316982,True
3,192,64,3,Recon-PortScan,0.24806845559524798,True
3,192,64,3,Recon-OSScan,0.15696027633851467,True
3,192,64,3,DDoS-ICMP_Flood,0.005608974358974339,False
3,192,64,3,DDoS-RSTFINFlood,0.0007134788037339579,False
3,192,64,3,DDoS-TCP_Flood,0.5908667287977633,True
3,192,64,3,DDoS-SynonymousIP_Flood,0.32261056048223496,True
3,192,64,3,DDoS-UDP_Flood,0.7450806986513376,True
3,192,64,3,DoS-TCP_Flood,0.6009045875511523,True
3,192,64,3,DDoS-PSHACK_Flood,0.9983951128598053,True
3,192,64,3,DDoS-SYN_Flood,0.4233528364283897,True
3,192,64,3,Recon-HostDiscovery,0.7761857214178732,True
3,192,64,3,DoS-SYN_Flood,0.27115437851804003,False
3,192,64,3,DoS-UDP_Flood,0.5979917518379056,True
3,192,64,3,DNS_Spoofing,0.6198002372660825,True
3,192,64,3,MITM-ArpSpoofing,-0.7687829725304711,False
3,192,64,3,Mirai-udpplain,0.7671864171864171,True
3,192,64,3,Mirai-greeth_flood,0.9881174673230352,True
3,192,64,3,Mirai-greip_flood,0.9910460873090958,True
3,192,64,3,DDoS-UDP_Fragmentation,0.9914979079497908,True
3,192,64,3,DDoS-ACK_Fragmentation,0.9798983209579236,True
3,192,64,3,VulnerabilityScan,0.6989301237044466,True
3,192,64,3,DDoS-ICMP_Fragmentation,0.6736835070836674,True
3,192,64,3,BenignTraffic,0.7866804715941351,True
3,192,24,8,Uploading_Attack,0.03723404255319149,False
3,192,24,8,Recon-PingSweep,0.011764705882352941,False
3,192,24,8,Backdoor_Malware,0.041407867494824016,False
3,192,24,8,XSS,0.07452339688041594,False
3,192,24,8,SqlInjection,0.07496823379923762,False
3,192,24,8,CommandInjection,0.05562422744128554,False
3,192,24,8,BrowserHijacking,0.02991944764096663,False
3,192,24,8,DictionaryBruteForce,0.463265306122449,True
3,192,24,8,DDoS-SlowLoris,0.972965281730222,True
3,192,24,8,DDoS-HTTP_Flood,0.8763602685806899,True
3,192,24,8,DoS-HTTP_Flood,0.9059031987316982,True
3,192,24,8,Recon-PortScan,0.24806845559524798,True
3,192,24,8,Recon-OSScan,-0.8429706390328151,False
3,192,24,8,DDoS-ICMP_Flood,0.006656804733727761,False
3,192,24,8,DDoS-RSTFINFlood,-5.945656697781132e-05,False
3,192,24,8,DDoS-TCP_Flood,0.5908667287977633,True
3,192,24,8,DDoS-SynonymousIP_Flood,0.32261056048223496,True
3,192,24,8,DDoS-UDP_Flood,0.3933782887464073,True
3,192,24,8,DoS-TCP_Flood,0.6009045875511523,True
3,192,24,8,DDoS-PSHACK_Flood,0.9983951128598053,True
3,192,24,8,DDoS-SYN_Flood,0.42706690409564996,True
3,192,24,8,Recon-HostDiscovery,0.7761857214178732,True
3,192,24,8,DoS-SYN_Flood,0.27115437851804003,False
3,192,24,8,DoS-UDP_Flood,0.29733727810650884,True
3,192,24,8,DNS_Spoofing,0.6195706249282462,True
3,192,24,8,MITM-ArpSpoofing,0.15150081862834272,True
3,192,24,8,Mirai-udpplain,0.9946985446985447,True
3,192,24,8,Mirai-greeth_flood,0.057986759463588555,False
3,192,24,8,Mirai-greip_flood,0.9910460873090958,True
3,192,24,8,DDoS-UDP_Fragmentation,0.007598326359832597,False
3,192,24,8,DDoS-ACK_Fragmentation,0.9798983209579236,True
3,192,24,8,VulnerabilityScan,0.6989301237044466,True
3,192,24,8,DDoS-ICMP_Fragmentation,0.01834402566158777,False
3,192,24,8,BenignTraffic,0.7867472696302729,True
3,192,16,12,Uploading_Attack,0.03723404255319149,False
3,192,16,12,Recon-PingSweep,0.011764705882352941,False
3,192,16,12,Backdoor_Malware,0.041407867494824016,False
3,192,16,12,XSS,0.07452339688041594,False
3,192,16,12,SqlInjection,0.07496823379923762,False
3,192,16,12,CommandInjection,0.05562422744128554,False
3,192,16,12,BrowserHijacking,0.02991944764096663,False
3,192,16,12,DictionaryBruteForce,0.463265306122449,True
3,192,16,12,DDoS-SlowLoris,0.6693227091633467,True
3,192,16,12,DDoS-HTTP_Flood,-0.01528131511924058,False
3,192,16,12,DoS-HTTP_Flood,0.2876993378718642,True
3,192,16,12,Recon-PortScan,0.21433912104344938,True
3,192,16,12,Recon-OSScan,0.03164075993091536,False
3,192,16,12,DDoS-ICMP_Flood,0.0010478303747534223,False
3,192,16,12,DDoS-RSTFINFlood,0.3414590641536358,True
3,192,16,12,DDoS-TCP_Flood,-0.40389095992544266,False
3,192,16,12,DDoS-SynonymousIP_Flood,0.32261056048223496,True
3,192,16,12,DDoS-UDP_Flood,-0.18256688038912228,False
3,192,16,12,DoS-TCP_Flood,0.6007968985569675,True
3,192,16,12,DDoS-PSHACK_Flood,0.3118658107268585,False
3,192,16,12,DDoS-SYN_Flood,0.3879419994912236,True
3,192,16,12,Recon-HostDiscovery,0.19101347978032956,True
3,192,16,12,DoS-SYN_Flood,-0.6879671495801422,False
3,192,16,12,DoS-UDP_Flood,0.5705128205128205,True
3,192,16,12,DNS_Spoofing,0.4036584899161915,True
3,192,16,12,MITM-ArpSpoofing,0.09936328906676367,False
3,192,16,12,Mirai-udpplain,0.01975051975051978,False
3,192,16,12,Mirai-greeth_flood,0.955355627227975,True
3,192,16,12,Mirai-greip_flood,0.6750574401946209,True
3,192,16,12,DDoS-UDP_Fragmentation,0.0035146443514644243,False
3,192,16,12,DDoS-ACK_Fragmentation,0.006288046023145366,False
3,192,16,12,VulnerabilityScan,0.10234035439652289,True
3,192,16,12,DDoS-ICMP_Fragmentation,0.004276931301790965,False
3,192,16,12,BenignTraffic,0.053104438729501324,False
3,192,6,32,Uploading_Attack,0.03723404255319149,False
3,192,6,32,Recon-PingSweep,0.011764705882352941,False
3,192,6,32,Backdoor_Malware,-0.9585921325051759,False
3,192,6,32,XSS,0.07452339688041594,False
3,192,6,32,SqlInjection,0.07496823379923762,False
3,192,6,32,CommandInjection,0.05562422744128554,False
3,192,6,32,BrowserHijacking,0.02991944764096663,False
3,192,6,32,DictionaryBruteForce,0.4459183673469388,True
3,192,6,32,DDoS-SlowLoris,0.019351166761525374,False
3,192,6,32,DDoS-HTTP_Flood,0.8881685575364667,True
3,192,6,32,DoS-HTTP_Flood,0.9059031987316982,True
3,192,6,32,Recon-PortScan,0.24806845559524798,True
3,192,6,32,Recon-OSScan,0.15696027633851467,True
3,192,6,32,DDoS-ICMP_Flood,0.9982741617357002,True
3,192,6,32,DDoS-RSTFINFlood,0.9991676080623105,True
3,192,6,32,DDoS-TCP_Flood,0.5908667287977633,True
3,192,6,32,DDoS-SynonymousIP_Flood,0.32261056048223496,True
3,192,6,32,DDoS-UDP_Flood,0.7450806986513376,True
3,192,6,32,DoS-TCP_Flood,0.6009045875511523,True
3,192,6,32,DDoS-PSHACK_Flood,0.31347069786705317,False
3,192,6,32,DDoS-SYN_Flood,-0.5642330195878911,False
3,192,6,32,Recon-HostDiscovery,0.7761857214178732,True
3,192,6,32,DoS-SYN_Flood,0.27115437851804003,False
3,192,6,32,DoS-UDP_Flood,0.6832974717590102,True
3,192,6,32,DNS_Spoofing,0.6198002372660825,True
3,192,6,32,MITM-ArpSpoofing,0.15150081862834272,True
3,192,6,32,Mirai-udpplain,0.9946985446985447,True
3,192,6,32,Mirai-greeth_flood,0.9881174673230352,True
3,192,6,32,Mirai-greip_flood,0.0069604000540614,False
3,192,6,32,DDoS-UDP_Fragmentation,0.9914979079497908,True
3,192,6,32,DDoS-ACK_Fragmentation,0.9798983209579236,True
3,192,6,32,VulnerabilityScan,0.6989301237044466,True
3,192,6,32,DDoS-ICMP_Fragmentation,0.974037690457097,True
3,192,6,32,BenignTraffic,0.7867472696302729,True
4,96,96,1,Uploading_Attack,0.0,False
4,96,96,1,Recon-PingSweep,0.0,False
4,96,96,1,Backdoor_Malware,0.028985507246376812,False
4,96,96,1,XSS,0.01559792027729636,False
4,96,96,1,SqlInjection,0.0724269377382465,False
4,96,96,1,CommandInjection,0.049443757725587144,False
4,96,96,1,BrowserHijacking,0.00805523590333717,False
4,96,96,1,DictionaryBruteForce,0.4301020408163265,True
4,96,96,1,DDoS-SlowLoris,0.9778030734206034,True
