seed,bn_layer,channel,connected,saved_var,recal_var,var_ratio_saved_over_recal,mean_shift_in_recal_sd
0,1,100,,0.00018729055591393262,0.0001818754681153223,1.0297735929489136,-0.013159150257706642
0,1,101,,0.0010534445755183697,0.0010833253618329763,0.9724175333976746,-0.00208598212338984
0,1,102,,0.07881590723991394,0.07811418175697327,1.0089833736419678,-0.0029092251788824797
0,1,103,,0.018955973908305168,0.018851161003112793,1.005560040473938,0.007094318978488445
0,1,104,,0.04007841274142265,0.040807779878377914,0.982126772403717,-0.007908783853054047
0,1,105,,0.00020576523093041033,0.0001722280285321176,1.1947256326675415,0.014317162334918976
0,1,106,,2.293123907293193e-05,2.5535569875501096e-05,0.8980116248130798,-0.0037027783691883087
0,1,107,,1.5252832781698089e-05,1.5833618817850947e-05,0.9633193612098694,-0.0007752326782792807
0,1,108,,0.0001228453329531476,0.00013048459368292242,0.9414547085762024,-0.0031865898054093122
0,1,109,,0.005067996680736542,0.0052903504110872746,0.9579699635505676,-0.018229352310299873
0,1,110,,0.003305809572339058,0.00325347064062953,1.0160870552062988,0.0032077247742563486
0,1,111,,0.00013079599011689425,0.00016264129953924567,0.8041990995407104,-0.029108667746186256
0,1,112,,0.0030046103056520224,0.002820837777107954,1.0651482343673706,-0.0039009544998407364
0,1,113,,0.01074570044875145,0.010518968105316162,1.0215545892715454,0.001123405760154128
0,1,114,,0.01169776264578104,0.011813490651547909,0.9902037382125854,0.0014180896105244756
0,1,115,,0.024808038026094437,0.02574649453163147,0.9635501503944397,-0.015980547294020653
0,1,116,,0.0013249964686110616,0.001404535141773522,0.9433701038360596,-0.0038713025860488415
0,1,117,,0.005086380057036877,0.005109828431159258,0.9954110980033875,0.00018819287652149796
0,1,118,,0.0041927797719836235,0.004033440724015236,1.0395045280456543,0.0001402372436132282
0,1,119,,0.11029369384050369,0.11007878929376602,1.0019522905349731,-0.00524209626019001
0,1,120,,0.015203628689050674,0.014896568842232227,1.0206128358840942,0.0022480052430182695
0,1,121,,0.0015822607092559338,0.0016662790440022945,0.949577271938324,-0.0028080276679247618
0,1,122,,0.0028788186609745026,0.0027745559345930815,1.0375782251358032,0.004386608954519033
0,1,123,,0.013703031465411186,0.013882908038794994,0.9870433211326599,-0.009915930218994617
0,1,124,,0.0023017434868961573,0.002374968957155943,0.9691678285598755,-0.005932748783379793
0,1,125,,0.004914607387036085,0.004969674628227949,0.9889193177223206,-0.013772081583738327
0,1,126,,0.006789801642298698,0.00673597352579236,1.0079911947250366,-0.0031346206087619066
0,1,127,,7.043487130431458e-05,6.222279625944793e-05,1.1319785118103027,0.0056799049489200115
1,0,0,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
1,0,1,True,0.058371879160404205,0.05790123715996742,1.0081284046173096,0.0023715782444924116
1,0,2,False,7.969187723255917e-16,8.881840312934008e-16,0.9999088048934937,0.01452288031578064
1,0,3,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
1,0,4,False,3.28150728161683e-16,8.881840312934008e-16,0.9994404911994934,-0.24921676516532898
1,0,5,False,6.769430563248902e-15,0.0,1.0067694187164307,-0.5170937180519104
1,0,6,True,0.3264956772327423,0.35256537795066833,0.9260571002960205,-0.0023765345104038715
1,0,7,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
1,0,8,True,0.20625509321689606,0.22428415715694427,0.9196150898933411,-0.0006418928969651461
1,0,9,True,0.049592025578022,0.04934968426823616,1.0049107074737549,-0.000749952916521579
1,0,10,True,0.4524182379245758,0.48696520924568176,0.9290565848350525,-0.0016353274695575237
1,0,11,True,0.042052797973155975,0.041875239461660385,1.0042401552200317,-0.0010692114010453224
1,0,12,False,4.301402448048992e-16,0.0,1.0004301071166992,-0.2055915892124176
1,0,13,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
1,0,14,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
1,0,15,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
1,0,16,True,0.04867486655712128,0.04832686111330986,1.007201075553894,0.0009826614987105131
1,0,17,False,6.216304919681162e-16,8.881840312934008e-16,0.9997337460517883,0.1530415564775467
1,0,18,True,0.4400314390659332,0.48111385107040405,0.9146097898483276,-0.0012807638850063086
1,0,19,True,0.02092732861638069,0.020887229591608047,1.0019197463989258,0.0009805000154301524
1,0,20,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
1,0,21,True,0.2515704333782196,0.27166861295700073,0.9260194897651672,-0.0022884001955389977
1,0,22,False,1.2303364258314342e-15,0.0,1.0012303590774536,0.04410582780838013
1,0,23,True,0.04368831217288971,0.04362651705741882,1.0014164447784424,-0.0003886263002641499
1,0,24,False,4.04058591581502e-16,8.881840312934008e-16,0.9995163083076477,0.11165936291217804
1,0,25,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
1,0,26,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
1,0,27,False,8.136251737212027e-16,8.881840312934008e-16,0.9999254941940308,0.025766097009181976
1,0,28,True,0.06350933760404587,0.06291919946670532,1.009379267692566,0.0009191418648697436
1,0,29,False,1.391831198159347e-15,0.0,1.0013917684555054,0.15593482553958893
1,0,30,True,0.01227535493671894,0.012057415209710598,1.0180751085281372,0.0010959840146824718
1,0,31,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
1,0,32,False,9.045126030549772e-17,0.0,1.000090479850769,-0.33647656440734863
1,0,33,True,0.2498641163110733,0.2811395823955536,0.888754665851593,-0.001031672116369009
