architecture,method,regime,recovery_seed,epoch,train_loss,val_n,val_fine_accuracy,val_fine_macro_f1,val_binary_accuracy,val_binary_balanced_accuracy,val_binary_attack_recall,val_binary_attack_f1,val_family_accuracy,val_family_macro_f1,val_exact_attack_type_rate,val_attack_to_benign_rate,val_benign_to_attack_rate,val_same_family_attack_substitution_rate,val_cross_family_attack_substitution_rate,val_ece15,val_nll,val_brier,val_hsr_miss_sensitive,val_hsr_balanced_soc,val_hsr_alert_fatigue,val_awbir,val_teacher_correction_fine,val_teacher_degradation_fine,val_net_teacher_correction_fine,val_teacher_correction_family,val_teacher_degradation_family,val_net_teacher_correction_family,val_teacher_correction_binary,val_teacher_degradation_binary,val_net_teacher_correction_binary
shallow,magnitude,minimal_ce,503,1,0.8243801595796663,549253.0,0.6947126369815003,0.5409069316356178,0.9493839815167145,0.9632240107630712,0.9476905064960823,0.9725312889970033,0.8391706554174488,0.6143855854771935,0.6783365715859222,0.05230949350391768,0.02124248496993988,0.1527864698168542,0.11656746509330597,0.08110583123590494,0.7033766610483337,0.36445520826117334,0.1289305656955902,0.1451724433002642,0.12472266878833616,0.11919021370591663,0.08328038262877034,0.1439828275858302,-0.060702444957059856,0.07813703338898467,0.09439365829590371,-0.016256624906919037,0.03982681933462357,0.039530052635124435,0.0002967666994991361
shallow,magnitude,full_ce,101,1,0.5970587040936849,549253.0,0.6593882964681121,0.506630932381403,0.9345456465417576,0.9649768316861962,0.9308220668460062,0.9641467717534284,0.8257087353186965,0.6190874908939917,0.6398010448419355,0.06917793315399383,0.0008684034736138944,0.17590932636001794,0.11511169564405281,0.19420883922769336,0.9144447814750256,0.4801643712440572,0.147557379446873,0.16400165315437512,0.14005549355215174,0.11669693639803494,0.09857570190786395,0.194602487378312,-0.09602678547044806,0.0841215250531176,0.11384007005878893,-0.029718545005671337,0.0414563051999716,0.05599787347542936,-0.014541568275457759
shallow,magnitude,full_ce,101,2,0.5271273228851847,549253.0,0.6815948206017992,0.5080523262947269,0.9106258864312075,0.9525162746454191,0.9055001511612457,0.9503933546558336,0.8000302228663294,0.5382244815976672,0.663264736295837,0.09449984883875427,0.00046760187040748166,0.12526356936953245,0.11697184549587629,0.1846714016277943,1.0035122023465077,0.46710864198324514,0.164392062188706,0.17940839649487578,0.15048930092325394,0.12810704603900008,0.09583197542844554,0.16965223676520655,-0.073820261336761,0.08088622183219756,0.136283279290236,-0.055397057458038454,0.040114482761131935,0.07857581114713984,-0.0384613283860079
shallow,magnitude,full_ce,101,3,0.5114487161388823,549253.0,0.6705452678456012,0.5348306891240888,0.9342634450790437,0.964843333317756,0.9305216699755253,0.9639865545547942,0.8143769810997846,0.6103838260632832,0.6515993244921656,0.06947833002447465,0.0008350033400133601,0.15212405620502473,0.12679828927833503,0.20104968297271697,1.0388567878229051,0.4776597019014677,0.149617601845901,0.16641656941336688,0.14130792185022203,0.11652231701863287,0.08377742133406645,0.16864723542702542,-0.08486981409295898,0.08111198300236867,0.12216228222695188,-0.04105029922458321,0.0431422313578624,0.057966001096034066,-0.014823769738171663
shallow,magnitude,full_ce,101,4,0.5041157390749302,549253.0,0.6710878229158511,0.507234011303295,0.9133768955290185,0.9541599283600055,0.908386656987212,0.9519924282479628,0.8032855532878291,0.5720208907380713,0.6521288702574363,0.09161334301278805,6.68002672010688e-05,0.1398193382410993,0.11643844848867639,0.19633708869894995,1.0676935792095705,0.48351435262123943,0.16369899967167528,0.1791159993664122,0.15078442903361475,0.12849413403395912,0.08767908413791095,0.17200634316061997,-0.08432725902270902,0.08128494518919333,0.13342667222573204,-0.052141727036538715,0.040300189530143665,0.07601050881834055,-0.03571031928819689
shallow,magnitude,full_ce,101,5,0.4983305123870218,549253.0,0.6630113991184391,0.5021078418678164,0.9239203063069296,0.9597513011193822,0.919536002372365,0.958080576541294,0.8062040626086703,0.5593333654659983,0.6435848900374148,0.08046399762763497,3.34001336005344e-05,0.1514481632464429,0.12450294908850731,0.21672868295847783,1.126714870929304,0.4989677798761473,0.15880189396628996,0.17534724434823296,0.14836077363255185,0.12235186819403235,0.0858912013225235,0.17829488414264463,-0.09240368282012114,0.08222986492563536,0.13145308264133287,-0.049223217715697515,0.04198793634263263,0.06715484485291842,-0.025166908510285795
shallow,magnitude,full_ce,101,6,0.49343974217293096,549253.0,0.667568497577619,0.5281568896960773,0.9110828707353442,0.9529153126396586,0.9059642258137193,0.9506585195333179,0.7974813064289135,0.6088480070638832,0.648410496174754,0.09403577418628072,0.0001336005344021376,0.13740268393050048,0.12015104570846484,0.20849132939194986,1.1336532976934672,0.4980017852586137,0.1673645842626258,0.1830577165714161,0.15391850385887743,0.12437078415100082,0.08897174890260044,0.17681833326354157,-0.08784658436094113,0.08160902170766478,0.13955499560311915,-0.057945973895454375,0.040363912441079064,0.07836825652295026,-0.0380043440818712
shallow,magnitude,full_ce,211,1,0.5967217844556192,549253.0,0.6730777983916337,0.5148296446482465,0.9216863631149944,0.9585069836323157,0.917180967932634,0.9567968566383628,0.8057015619395798,0.5605593806496658,0.6542393508346604,0.08281903206736592,0.00016700066800267202,0.14026993354682052,0.12267168355115315,0.18105851155214908,0.9998083518788766,0.47037513156128724,0.15840317060929418,0.1744256289906473,0.14716988345989918,0.11036897282331644,0.08305462145859922,0.1653919050055257,-0.08233728354692647,0.07962086688648036,0.12934658527126844,-0.04972571838478808,0.04104301660619059,0.0684438683084116,-0.027400851702221014
shallow,magnitude,full_ce,211,2,0.5256233336617367,549253.0,0.6873207793129942,0.5553623160486717,0.9277127298348848,0.961583725534537,0.9235682526722805,0.9602541078296525,0.818041958805869,0.6430758660247662,0.6693169629876394,0.07643174732771951,0.0004008016032064128,0.13825765963879202,0.11599363004584903,0.17699655307506795,1.0632734793326382,0.4582282487924959,0.14889313303705215,0.16422522953902846,0.13881380711621055,0.11148042467135791,0.08574372830007301,0.153838030925639,-0.06809430262556598,0.08294356152811182,0.12032888304661057,-0.03738532151849876,0.04145448454537344,0.06282896952770399,-0.02137448498233055
shallow,magnitude,full_ce,211,3,0.5104402735687107,549253.0,0.669858881062097,0.5039708402256162,0.9265547935104588,0.9605464721472029,0.9223955495048266,0.9595938956132233,0.8050060718830848,0.5674241992392977,0.6509003240820084,0.07760445049517344,0.0013026052104208416,0.1429388442037846,0.1285563812190336,0.20681452920590554,1.2096593511448082,0.4911635029980944,0.15669084495973015,0.17337547541843196,0.1465741652753831,0.12718671015805497,0.08150160308637368,0.1670578039628368,-0.08555620087646311,0.08275603410450193,0.13317724254578492,-0.05042120844128299,0.04285638858595219,0.06538880989270883,-0.022532421306756638
shallow,magnitude,full_ce,211,4,0.5011007902960407,549253.0,0.6287612448179618,0.4512372474359924,0.9341869775859213,0.91472694567376,0.9365681198044339,0.9641705950686495,0.7982569052877272,0.5360404773371472,0.6135336492635463,0.06343188019556606,0.10711422845691383,0.17926760932231622,0.14376686121857146,0.18932206013765426,1.3043830875363605,0.5549234834108978,0.15764820583592623,0.17893466216843604,0.15568235403356923,0.20170639905086538,0.08854025376283789,0.21519409088343622,-0.12665383712059833,0.07610700351204272,0.1332773785486834,-0.057170375036640686,0.03814635514052723,0.05304659237182136,-0.014900237231294133
shallow,magnitude,full_ce,211,5,0.4964444414626574,549253.0,0.6697623863683949,0.5173073735110331,0.9247068290933322,0.9596951175582016,0.9204256392580197,0.95853441127487,0.8119172767376782,0.605774391124445,0.6507828612031665,0.07957436074198027,0.0010354041416165665,0.15035055929660918,0.11929221875824407,0.218080402174471,1.4167393692816765,0.5049036743965202,0.15533809859330158,0.1713753042768997,0.14507157903552642,0.13464747274664318,0.0848971239119313,0.1705498194820966,-0.0856526955701653,0.08274328952231486,0.1262532931090044,-0.04351000358668955,0.041614702150011014,0.06599508787389417,-0.02438038572388316
shallow,magnitude,full_ce,307,1,0.5967024351098797,549253.0,0.6950094036809995,0.5248082603065254,0.9321696922911664,0.9639249483389146,0.9282840984146362,0.9627959368721265,0.8151452973402057,0.5697590275025248,0.6774507859421968,0.07171590158536374,0.0004342017368069472,0.12706209935048804,0.1237712131219515,0.13827856664174287,0.8357014090437336,0.42142233916338534,0.14634740274518301,0.16206265600734088,0.1368083560763437,0.1136296483349817,0.08856028096341759,0.1489659592209783,-0.06040567825756071,0.08020893832168417,0.12049092130584631,-0.040281982984162135,0.043051198627954694,0.05996872115400371,-0.016917522526049014
shallow,magnitude,full_ce,307,2,0.5248560526018792,549253.0,0.6887445312087508,0.538329063231784,0.9237054690643474,0.9595275286882439,0.9193222584452921,0.9579578163547656,0.814948666643605,0.6017049931700345,0.6708150960981143,0.08067774155470786,0.0002672010688042752,0.1334801940255684,0.11502696832160951,0.17797660952699673,0.9994985874410867,0.45432524823787396,0.15169603079091057,0.16678361338035477,0.14065776609322117,0.11675434924209896,0.08777011686781866,0.15444066759762806,-0.0666705507298094,0.08085527070402893,0.1213338843847917,-0.040478613680762776,0.038672524319393796,0.06405427007226178,-0.02538174575286798
shallow,magnitude,full_ce,307,3,0.511195417219885,549253.0,0.6609613420409174,0.520781098286898,0.9224291901910413,0.9587581750022367,0.9179839518748808,0.9572249530143125,0.8054412083320437,0.6217672933741731,0.6414416739037921,0.08201604812511915,0.00046760187040748166,0.15280957726842964,0.12373270070265908,0.1945088373605268,1.1133254575462006,0.4974638261256492,0.1601256615803646,0.17664937651683285,0.14945170986776585,0.12794679331533707,0.09066131636968756,0.18511505626733035,-0.09445373989764279,0.08292535498213027,0.1329114269744544,-0.04998607199232413,0.041428995380999284,0.06808702000717338,-0.0266580246261741
shallow,magnitude,full_ce,307,4,0.503389865253052,549253.0,0.6303160838447855,0.47956155050603566,0.9235670993148877,0.9595015668605422,0.9191701343890871,0.9578781022520331,0.8117352112778629,0.579740493707935,0.6090122912386172,0.08082986561091288,0.00016700066800267202,0.1918785010196163,0.11827934213085364,0.24537612685031424,1.2208252351509083,0.5487835937718798,0.16257853848772788,0.17981221768474637,0.1533479107078159,0.1422976595661688,0.08480427052742542,0.20990326862120007,-0.12509899809377464,0.0818384241870322,0.12553049323353718,-0.04369206904650498,0.039879618317970045,0.06539973382029775,-0.025520115502327703
shallow,magnitude,full_ce,307,5,0.49646371616573964,549253.0,0.6757031823221721,0.5449517582366996,0.9273995772440023,0.9614968084131694,0.9232274177615426,0.9600746522702059,0.8175358168275821,0.636057216453632,0.6570199475075725,0.07677258223845734,0.00023380093520374083,0.15000972438587135,0.11619774586809882,0.20249181441298675,1.1408054121535671,0.48491443988567284,0.15116151694513577,0.16688010807405695,0.14138129423052764,0.12135966158538909,0.08868044416689577,0.16839234378328385,-0.07971189961638808,0.0845712267388617,0.12246269023564732,-0.03789146349678563,0.041479973709747604,0.06316761128296068,-0.021687637573213077
shallow,magnitude,full_ce,307,6,0.4922517989657999,549253.0,0.6775074510289429,0.5129428148917436,0.930678576175278,0.9628531359401793,0.9267416760219752,0.9619483256763603,0.8174884798080302,0.5823629354151159,0.6589744527866623,0.07325832397802481,0.0010354041416165665,0.1480513678648522,0.11971585537046059,0.204576804365212,1.2106892623673582,0.48817652051154153,0.14920431325212,0.165209111283871,0.1400596810577275,0.12420323557855555,0.09295898247255818,0.17086661338217543,-0.07790763090961725,0.08312562698792723,0.12106442750426488,-0.03793880051633765,0.04189690361272492,0.06030554225466224,-0.01840863864193732
shallow,magnitude,full_ce,307,7,0.48822058641575117,549253.0,0.680058188120957,0.504963011372399,0.9324682796452637,0.9641300610269674,0.9285941233899402,0.9629655515329179,0.8143605952084012,0.5794539731603517,0.6616318097178387,0.07140587661005983,0.00033400133600534405,0.14204535607620067,0.12491695759590074,0.20401803599043988,1.286078665502783,0.49849634551293276,0.14895564217825544,0.16524952981595004,0.13994334122890545,0.13286221307474874,0.0958574645928197,0.17121435841042287,-0.07535689381760317,0.08446927008136505,0.12553595519733166,-0.0410666851159666,0.043732123447664376,0.060351058619616094,-0.016618935171951718
shallow,magnitude,full_ce,307,8,0.487643593471622,549253.0,0.6323242658665497,0.4693627679793686,0.8894607767276647,0.9414495008391057,0.8830994024798147,0.9379154208302486,0.7815068829847083,0.5236707520679562,0.6111381767835583,0.11690059752018532,0.0002004008016032064,0.15778345622004455,0.11417776947621185,0.23402752804523075,1.3601061661086382,0.5557395906103725,0.1893717467178149,0.2051437133707053,0.17224703369849598,0.18324085772561338,0.07985573132964226,0.2029465474016528,-0.12309081607201054,0.07867776780463648,0.15259816514429597,-0.0739203973396595,0.03808991484798444,0.09771635293753517,-0.059626438089550725
shallow,magnitude,full_ce,401,1,0.595579290400693,549253.0,0.6789330235792977,0.5305215521877248,0.9278620235119335,0.9616941505067225,0.9237223023494502,0.9603392911481606,0.8119809996486137,0.600714083109991,0.6604417759617033,0.07627769765054986,0.00033400133600534405,0.14071860323157712,0.12256192315616979,0.16528516974141055,0.8780002695881438,0.4371770654452329,0.15223949618845958,0.16826890340152897,0.14226412964517263,0.11053212733085785,0.08221894099804644,0.15870099935730891,-0.07648205835926247,0.07938600244331848,0.12283228311907263,-0.04344628067575415,0.04120687552002447,0.06243206682530637,-0.0212251913052819
shallow,magnitude,full_ce,401,2,0.5279446043094722,549253.0,0.6738078808854936,0.5174853360605917,0.9189280713987907,0.9571270120332054,0.9142540240664108,0.9552065844681152,0.8065681935283011,0.5797108067385551,0.6550018967366501,0.08574597593358918,0.0,0.14041435511916706,0.1188377722105936,0.1936012110389695,1.0746347862658259,0.4771968197108948,0.15937858631025534,0.17503991785206455,0.14758954434477373,0.12106391054627788,0.09294805854496926,0.1745552595980359,-0.08160720105306662,0.08299271920226198,0.13185180599832863,-0.04885908679606665,0.041294266940735874,0.07145341035916053,-0.030159143418424655
shallow,magnitude,full_ce,401,3,0.5113243096164363,549253.0,0.6230644165803373,0.4703913298053004,0.9149608650294127,0.9549975734796154,0.9100619472264319,0.9529116200669004,0.8034148197642981,0.5561952839358901,0.6013367660736396,0.08993805277356816,6.68002672010688e-05,0.19074816151338403,0.11797701963940822,0.25424964471024547,1.228503158107935,0.5528083757085007,0.17086782715190751,0.18803538624276972,0.15987513950765858,0.1367792527150552,0.07946611124563725,0.21181677660386014,-0.13235066535822287,0.08022168290387126,0.13223414346394102,-0.052012460560069765,0.03978130296966972,0.07390765275747242,-0.034126349787802705
shallow,magnitude,full_ce,401,4,0.5026258505761991,549253.0,0.6213894143500354,0.4883186235448553,0.9142052933711787,0.9536537717503792,0.9093783517839915,0.9524791075676641,0.8069578136123061,0.6017608474746061,0.5996807320440659,0.09062164821600846,0.002070808283233133,0.19626699119798657,0.11343062854193907,0.24256085421584128,1.396915990926891,0.5839479436736734,0.17026185261315518,0.18721172210256476,0.15939576115196458,0.1375812956198508,0.08739142071140257,0.22141708829992734,-0.13402566758852477,0.08134320613633426,0.1298126728483959,-0.048469466712061635,0.03728154420640397,0.07216346565244068,-0.03488192144603671
shallow,magnitude,full_ce,503,1,0.6004051197941268,549253.0,0.6852270265251168,0.5214368699892332,0.9301833581245801,0.9629689456406219,0.9261716922164475,0.9616642323799127,0.809209963350223,0.5618243140896236,0.6670928707735027,0.0738283077835525,0.00023380093520374083,0.1311309364487313,0.1279478849942135,0.15895662925591725,0.8700172269240956,0.431619629410659,0.15095760363014252,0.16719216827218059,0.14113914716897313,0.12138604782364701,0.08672141981928183,0.15690947523272517,-0.07018805541344333,0.0799813564969149,0.12619867347105979,-0.046217316974144884,0.04265247527095892,0.06155633196359419,-0.018903856692635272
shallow,magnitude,full_ce,503,2,0.5281147662600946,549253.0,0.6263088230742481,0.5059242072948905,0.910183467363856,0.9524082097487614,0.905016820299126,0.950134740919392,0.8032855532878291,0.6033404612834361,0.604775925116452,0.09498317970087404,0.0002004008016032064,0.18717998586594212,0.11306090931673192,0.2479528335624343,1.3279417857641744,0.5742593104977908,0.17275341843072925,0.18934625755344076,0.16069971397516264,0.13409585537877636,0.08776465490402419,0.21687091376833625,-0.12910625886431207,0.08116842329491145,0.13331015033145016,-0.052141727036538715,0.039779482315071564,0.07868322976843094,-0.03890374745335937
shallow,magnitude,full_ce,503,3,0.5128637291658404,549253.0,0.6702976588202523,0.5273444974505154,0.9178320373307018,0.9563585530470391,0.9131179076972847,0.9545745979694399,0.808396130744848,0.5869143687142332,0.6513124069684372,0.08688209230271532,0.0004008016032064128,0.14606027578743455,0.11574522494141298,0.20104195353334392,1.0766731218625685,0.4810873727900599,0.1598859420582743,0.17544046186365847,0.14807638738432016,0.11549279440832971,0.08480609118202359,0.16992351430033154,-0.08511742311830794,0.08348611659836178,0.1305172661778816,-0.047031149579519815,0.04004529788640208,0.07130047537291558,-0.0312551774865135
shallow,magnitude,full_ce,503,4,0.5029306392732349,549253.0,0.6693145053372489,0.5287730670428521,0.9257846566154395,0.9588172737824772,0.9217427639978202,0.9591597711272015,0.8113929282134098,0.5896781476507764,0.6504863155746149,0.0782572360021798,0.004108216432865732,0.1502696832160951,0.12098676520711016,0.18936023718371922,1.1110319908406794,0.4906517660770745,0.1549229893449224,0.17117648879478126,0.14502861158701,0.11811516037218783,0.09951151837131522,0.18561209497262646,-0.08610057660131124,0.08245562609580649,0.12648997820676447,-0.04403435211095798,0.04115953850047246,0.06446209670224833,-0.023302558201775868
shallow,magnitude,full_ce,503,5,0.4987844888611781,549253.0,0.656329596743213,0.49624101447474944,0.9188934789614258,0.9570772441214056,0.9142212885100123,0.9551867954555057,0.8072655042393942,0.5688290518427294,0.636519786718222,0.08577871148998774,6.68002672010688e-05,0.15963782920897415,0.11806367258281614,0.2136660009237297,1.2375406746017836,0.5157727374565503,0.16207376200038962,0.17826903084735085,0.15088711395295065,0.13390421320421755,0.08361356242023257,0.1826990476155797,-0.09908548519534713,0.08486799343836082,0.13302976952333442,-0.0481617760849736,0.04182771873799506,0.07202145459378465,-0.030193735855789584
shallow,magnitude,full_ce,503,6,0.4928661801842797,549253.0,0.6655439296644715,0.5049180231719261,0.9234323708746243,0.9592729463216717,0.9190468946473515,0.9578015675280278,0.8074730588635838,0.5739080868479461,0.6462903874927067,0.0809531053526486,0.000501002004008016,0.15011178229699623,0.12264472485764848,0.22497399275748847,1.330376954748523,0.5176239782315596,0.15818165763318545,0.17451811824423352,0.14762504710943775,0.12643292274028228,0.08448565597274844,0.17435680824683708,-0.08987115227408864,0.08166182069101124,0.12961604215179526,-0.04795422146078401,0.04231383351570223,0.06796867745829335,-0.02565484394259112
shallow,magnitude,full_ce,503,7,0.48868254938504047,549253.0,0.6530669837033207,0.5018454805238227,0.9242716926443734,0.9599528607987862,0.9199057215975722,0.9582821815147358,0.8131280120454508,0.5860709273598607,0.6330652227076926,0.08009427840242782,0.0,0.16928904148365245,0.11755145740622708,0.22638992798242666,1.3509860773552687,0.529867029023079,0.1579769857121096,0.17442672138340617,0.1481666918523886,0.13551122766788207,0.08830720997427415,0.19065530820951365,-0.1023480982352395,0.0841251663623139,0.1264244346412309,-0.042299268278917,0.04114679391828538,0.0659623160911274,-0.024815522172842025
shallow,taylor,minimal_ce,101,1,0.7498696834227881,549253.0,0.6609668040047119,0.5087146229976882,0.9537062155327326,0.9725600136785205,0.9513992524739415,0.9749135485780529,0.836434211556423,0.6196009897642887,0.6417825088145299,0.04860074752605847,0.006279225116900468,0.18558364608627168,0.12403309757313989,0.12765754355411219,0.7711473584567284,0.41024983808251636,0.13391764208236764,0.15161355513761418,0.13083296768520153,0.1084189116897764,0.08250478376995665,0.17695306170380498,-0.09444827793384833,0.07508743693707635,0.09408050570502119,-0.018993068767944835,0.04078448365325269,0.03616548293773544,0.004619000715517255
shallow,taylor,minimal_ce,211,1,0.7426652971358217,549253.0,0.6726226347420952,0.5134544405960633,0.9573366008014521,0.962881499873913,0.9566581233283203,0.9769596762378778,0.8399262270756828,0.59004003626348,0.6555295168809562,0.0433418766716797,0.030895123580494323,0.17694916168091304,0.12417944476645106,0.11478835991701206,0.7274158650499186,0.3777914842779861,0.12798943898956097,0.14589669969940994,0.12663344578909902,0.12073218088927397,0.0830200290212343,0.16581247621769932,-0.08279244719646502,0.07660586287193698,0.09210691612062201,-0.015501053248685032,0.040329320003714135,0.03207993401947736,0.008249385984236773
shallow,taylor,minimal_ce,307,1,0.7490631415661864,549253.0,0.680411395112999,0.5333867114499506,0.9399657352804628,0.9609029884558149,0.9374038393030792,0.9672417458617545,0.8212572348262094,0.6259806126088798,0.6628853889658067,0.06259616069692074,0.015597862391449566,0.148966037823047,0.12555241251422553,0.09449776763290978,0.8042983677458233,0.4032199885315425,0.1422251372925288,0.15908843465579614,0.13572087908486616,0.12099502806297407,0.0767879283317524,0.15179161515731365,-0.07500368682556126,0.07738328238534883,0.11155332788350723,-0.0341700454981584,0.039444481869011186,0.04856596140576383,-0.009121479536752644
shallow,taylor,minimal_ce,401,1,0.7496177360413191,549253.0,0.672773749073742,0.5230161893149117,0.9551427120106764,0.9644281213294177,0.9540065432600378,0.9757379167183656,0.8381729366976602,0.6155799493749579,0.655358136615105,0.04599345673996222,0.025150300601202404,0.17493496215191995,0.12371344449301289,0.11134011664119557,0.7443048254095533,0.3895887518195176,0.12988049223217715,0.14757060953695292,0.12772474615523266,0.11063572158923418,0.08622984307778019,0.1688711759425984,-0.08264133286481821,0.07781659817970954,0.09507094180641708,-0.01725434362670754,0.04121051682922078,0.03515501963575984,0.006055497193460935
shallow,taylor,minimal_ce,503,1,0.7492852489947445,549253.0,0.6954791325673233,0.5369515190135343,0.9446757687258877,0.9633150928919618,0.9423950488433758,0.969889504678537,0.8220947359413604,0.5967559769998271,0.6788314561738297,0.05760495115662423,0.01576486305945224,0.13391538436357264,0.12964820830597346,0.07386752585688608,0.7337020126509359,0.37585748235195504,0.13707283650096888,0.1538522320315046,0.1310448918804267,0.12547400999849612,0.08946514629870024,0.14940109566993717,-0.05993594937123693,0.07597045441718116,0.10930299880018862,-0.033332544383007465,0.041303370213726646,0.04571481630505432,-0.004411446091327674
shallow,taylor,full_ce,101,1,0.5834974839772986,549253.0,0.7043074867137731,0.5453533544547658,0.9364282033962491,0.9653114129595508,0.9328940350039379,0.9652167416284386,0.8236095205670246,0.6146745788387723,0.687390841361568,0.06710596499606211,0.0022712090848363395,0.12618016494869183,0.11932302869367799,0.1420546941910949,0.8018746557686987,0.39914324694146686,0.1397719569427325,0.15507389126686608,0.13115194637079816,0.10557992929840702,0.0918647690590675,0.14297236428385462,-0.051107595224787125,0.08107192860120928,0.11288968835855244,-0.03181775975734316,0.04143445734479375,0.054093468765760044,-0.012659011420966294
shallow,taylor,full_ce,101,2,0.5217636851898323,549253.0,0.6704087187507396,0.5040331118138888,0.9323353718595984,0.9637765052480355,0.928488214236886,0.9628912939071429,0.822185768671268,0.5595140673073257,0.6514606797827129,0.07151178576311396,0.0009352037408149633,0.16052746609462887,0.11650006835954424,0.18767805935129844,0.9746195965337514,0.47114748923136945,0.14799737097476026,0.16408940870600616,0.1395721097563418,0.11506429107603616,0.08834544372083539,0.17335180690865593,-0.08500636318782054,0.0825503001349105,0.11579181178801026,-0.033241511653099756,0.04182771873799506,0.05857956169561204,-0.01675184295761698
shallow,taylor,full_ce,101,3,0.5099770379000834,549253.0,0.6502941267503318,0.5223893965473451,0.9274359903359654,0.9614688528538617,0.923271707043729,0.9600957158161375,0.815207199596543,0.6099856510325333,0.6301517581882218,0.07672829295627108,0.00033400133600534405,0.17442082135436626,0.11869912750114094,0.21880690631658145,1.1180640872708048,0.5154070951660641,0.15615026226529485,0.17287661605853769,0.14715185897937744,0.11487014843525263,0.08435821015087765,0.18947916533910603,-0.10512095518822838,0.08167456527319833,0.1218946460010232,-0.040220080727824875,0.04222098013119637,0.06387220461244636,-0.021651224481249988
shallow,taylor,full_ce,101,4,0.5009715493774273,549253.0,0.6731032875560079,0.5182921516852756,0.9202899210382101,0.9577212962234298,0.915709793515664,0.9559928472419765,0.8100001274458218,0.5729143175343485,0.6542720863910589,0.08429020648433604,0.0002672010688042752,0.14478936595078498,0.11664834117382003,0.19718901474269396,1.089528106309627,0.48083129639337535,0.15766019181203075,0.17325749700047155,0.14629524099094587,0.12477284993312897,0.08452571037390784,0.16683750475646014,-0.0823117943825523,0.08380837246223508,0.12923552534078103,-0.04542715287854596,0.0409392392940958,0.0697365330731011,-0.0287972937790053
shallow,taylor,full_ce,211,1,0.5827646278732997,549253.0,0.6908346426874319,0.5311834862086691,0.9450817747012761,0.970469929665736,0.9419752634730885,0.9700909447866387,0.8275858302093935,0.5743198147800831,0.6730699982476849,0.058024736526911515,0.0010354041416165665,0.14463531627361534,0.12426994895178822,0.15259492715541037,0.8591853487102248,0.42046655134837235,0.13641573191225173,0.1527434533812287,0.1300440780478213,0.10101452057184737,0.08853297114444528,0.15311341039557363,-0.06458043925112836,0.08236277271130062,0.11020422282627496,-0.02784145011497434,0.043581009116017574,0.04758644923195686,-0.004005440115939285
shallow,taylor,full_ce,211,2,0.5217188953727979,549253.0,0.6860736309132586,0.5734950992875447,0.9312120279725372,0.963591619844717,0.927250039956635,0.9622500119898326,0.8220091651752471,0.6687529307260376,0.6679786564172282,0.07274996004336498,6.68002672010688e-05,0.14377263808146531,0.11549874545794155,0.1716311645100875,1.0207302306421537,0.4597814168490167,0.14604259482120868,0.16149534003455604,0.13681964413485223,0.11836535007817901,0.09686064527640267,0.16620209630170432,-0.06934145102530165,0.08380108984384245,0.11721920499296316,-0.033418115149120714,0.041001141550433044,0.05887632839511118,-0.017875186844678134
shallow,taylor,full_ce,211,3,0.5071658313964477,549253.0,0.6684824661858925,0.5099002343070369,0.926793299262817,0.9609086591651548,0.9226189215367225,0.9597291842978972,0.806387948723084,0.583982259008372,0.6494156703182858,0.07738107846327745,0.0008016032064128256,0.14585615996518478,0.1273470912532519,0.19905349076304896,1.1028287122128264,0.4890630938275325,0.1563608513138147,0.17301352928431887,0.14635787150912238,0.12726040496599045,0.08338598059546329,0.170318596348131,-0.08693261575266772,0.08309831716895492,0.13213764877023884,-0.04903933160128392,0.04312766612107717,0.0654215816754756,-0.022293915554398427
shallow,taylor,full_ce,211,4,0.4994111960945475,549253.0,0.6391498999550298,0.46275114826916613,0.9331546664287678,0.9110335808666987,0.9358614169104182,0.96360256759771,0.7537054872708934,0.5024611020811649,0.6249063666805953,0.06413858308958181,0.11379425517702071,0.12116007109392601,0.18979497913589685,0.1336771574604172,1.1515650682341607,0.49173878052530323,0.1710102933742131,0.19494477044276498,0.16735256794227799,0.11990180107398912,0.07437738164379622,0.19064256362732657,-0.11626518198353035,0.07406240839831553,0.17578420145178997,-0.10172179305347444,0.037563745669117875,0.05349629405756546,-0.015932548388447584
shallow,taylor,full_ce,211,5,0.49442287641180943,549253.0,0.6621302022929324,0.5151530071731145,0.924302643772542,0.9597961187574878,0.9199596389845816,0.958300863228396,0.8156477980092962,0.6057884713542175,0.6426721457001847,0.08004036101541845,0.00036740146960587844,0.16236835973680613,0.11491913354759076,0.21412179702388773,1.2454827612197599,0.5111705101367269,0.15559602466137343,0.17158577194844635,0.145592832446978,0.1223903241641886,0.08777557883161312,0.18106045847724092,-0.0932848796456278,0.08306190407699184,0.1228413863920634,-0.03977948231507157,0.04120505486542632,0.06598962591009971,-0.024784571044673395
shallow,taylor,full_ce,307,1,0.5872222891532988,549253.0,0.6964695686687191,0.5148689683677511,0.9448013938931603,0.9674574762015921,0.9420291808600979,0.9699445046959853,0.8271106393592752,0.5603654072821042,0.6793802581487465,0.05797081913990214,0.007114228456913827,0.13817293231634872,0.12447599039500262,0.12404919965551531,0.8647543356759209,0.4174315624074579,0.13552664558348643,0.1517861531935192,0.12921003617640686,0.1475235749196258,0.0851156024637098,0.14406111573355085,-0.05894551326984104,0.08162176628985185,0.10993840725494444,-0.028316640965092593,0.043151334630853175,0.04743715555490821,-0.0042858209240550366
