architecture,method,regime,recovery_seed,target_flops,realised_flops,parameters,epochs_run,removed_groups,n,fine_accuracy,fine_macro_f1,binary_accuracy,binary_balanced_accuracy,binary_attack_recall,binary_attack_f1,family_accuracy,family_macro_f1,exact_attack_type_rate,attack_to_benign_rate,benign_to_attack_rate,same_family_attack_substitution_rate,cross_family_attack_substitution_rate,ece15,nll,brier,hsr_miss_sensitive,hsr_balanced_soc,hsr_alert_fatigue,awbir,teacher_correction_fine,teacher_degradation_fine,net_teacher_correction_fine,teacher_correction_family,teacher_degradation_family,net_teacher_correction_family,teacher_correction_binary,teacher_degradation_binary,net_teacher_correction_binary
shallow,fisher,full_ce,401,0.4,0.39915476937558836,18023,4,results/saber/17b_calibrated_checkpoint_freeze/fisher_r40cal_removed_groups.csv,549253.0,0.6955920131524088,0.546937854817728,0.9340777383100319,0.9649811854933297,0.9302963723226647,0.9638800604127138,0.8235203084917151,0.6180290815279537,0.6780612077879814,0.06970362767733525,0.00033400133600534405,0.13530375707906406,0.11693140745561925,0.16342364265530904,0.8591457105743289,0.4205719568324298,0.14250870424619136,0.15783509603042678,0.13360582463819043,0.11235408270612145,0.08627718009733219,0.14610024888348358,-0.05982306878615139,0.08136869530070842,0.11327566713336112,-0.0319069718326527,0.04151820745630884,0.05652768396349223,-0.015009476507183393
shallow,fisher,full_ce,503,0.4,0.39915476937558836,18023,6,results/saber/17b_calibrated_checkpoint_freeze/fisher_r40cal_removed_groups.csv,549253.0,0.6780682126451745,0.5293902115827832,0.9313303705214173,0.9628516024538514,0.927473411988531,0.9623212439374035,0.8160556246392828,0.5937405824592036,0.6596099077049872,0.072526588011469,0.0017702070808283234,0.1459428129085927,0.12192069137495114,0.1981739854227779,1.0792846046228155,0.4769364796601133,0.1492325333983914,0.1653933615292042,0.14018985786149551,0.11201606188035516,0.08573644568168039,0.16308331497506615,-0.07734686929338576,0.08333500226671497,0.1227066579518,-0.03937165568508502,0.041895082958126766,0.059651927253924875,-0.01775684429579811
shallow,saber_v2,minimal_ce,101,0.4,0.39713778631942265,18040,1,results/saber/17b_calibrated_checkpoint_freeze/saber_v2_r40cal_removed_groups.csv,549253.0,0.6796849539283354,0.5160771056411153,0.9496188459598764,0.9594138992358,0.9484203168416735,0.9726757286768583,0.8468301493118836,0.6115591211900349,0.6629239013850992,0.05157968315832648,0.02959251837007348,0.17678163265699107,0.1087147827995833,0.10841334626491787,0.7058477723847995,0.3841163904176989,0.1284232099475712,0.14483817111604308,0.12545093062759785,0.10805828626555665,0.08203505488363286,0.15776518289385766,-0.0757301280102248,0.07504009991752435,0.08363723093000858,-0.00859713101248423,0.03798067557209519,0.037449044429434156,0.0005316311426610335
shallow,saber_v2,minimal_ce,211,0.4,0.39713778631942265,18040,1,results/saber/17b_calibrated_checkpoint_freeze/saber_v2_r40cal_removed_groups.csv,549253.0,0.7180534289298375,0.5353880155000867,0.9472720221828557,0.9431122822278173,0.9477810106814195,0.9714205640493768,0.836882092587569,0.5653166968727638,0.7053472568566549,0.05221898931858051,0.061556446225784905,0.12567950349789048,0.11675425032687416,0.0864506862599745,0.671729964758576,0.34439725050471093,0.12521112007277763,0.14138548173610338,0.12181417306778479,0.13197519634291477,0.08060948233327811,0.11797113534200086,-0.03736165300872275,0.07281525999857989,0.09136044773537878,-0.01854518773679889,0.03695746768793252,0.03877266032229228,-0.0018151926343597594
shallow,saber_v2,minimal_ce,307,0.4,0.39713778631942265,18040,1,results/saber/17b_calibrated_checkpoint_freeze/saber_v2_r40cal_removed_groups.csv,549253.0,0.7013179718636039,0.5415910183165246,0.950629309261852,0.9581542118332351,0.9497085572670046,0.9732444408485765,0.8387209537317047,0.6249249800065102,0.6860236504766875,0.05029144273299532,0.033400133600534405,0.1453246885789495,0.1183602182113677,0.09364005538610821,0.7191459278675355,0.37257855906660353,0.1268598745326228,0.14326803859059487,0.12329545764884306,0.11712189834548663,0.08058399316890395,0.1346811032438603,-0.05409711007495634,0.0774124128589193,0.09411873945158242,-0.01670632659266312,0.03834480649172604,0.03680271204708941,0.001542094444636627
shallow,saber_v2,minimal_ce,401,0.4,0.39713778631942265,18040,1,results/saber/17b_calibrated_checkpoint_freeze/saber_v2_r40cal_removed_groups.csv,549253.0,0.6710441272054954,0.5177955003610147,0.9472010166535276,0.9565143495145424,0.9460614311600133,0.9713326558613845,0.8398479389279622,0.5946815738809331,0.6539832432463659,0.05393856883998668,0.03303273213092853,0.1785358733557604,0.11354231455788706,0.10650430634036047,0.7288822466230894,0.3841285557391626,0.13325902028148534,0.1502513413672752,0.13003661336396888,0.13673388180038618,0.08323668691841464,0.16760764165147937,-0.08437095473306473,0.07763271206529596,0.09321205346170162,-0.015579341396405669,0.0388272799602369,0.04071347812392467,-0.0018861981636877703
shallow,saber_v2,minimal_ce,503,0.4,0.39713778631942265,18040,1,results/saber/17b_calibrated_checkpoint_freeze/saber_v2_r40cal_removed_groups.csv,549253.0,0.7213633789892818,0.5546162905026913,0.9614713073938604,0.9716934273890996,0.9602205221128683,0.9792218146399705,0.8498487946356232,0.6206394119579532,0.7062696292987081,0.03977947788713165,0.016833667334669337,0.13589299709423797,0.11805789571992228,0.07715936647471851,0.6445936899530192,0.3353202732438196,0.11506597748821278,0.13083223942336228,0.11251481557679248,0.11423970966075067,0.0822007344520649,0.11625243740134328,-0.03405170294927838,0.07582116074013251,0.08139964642887704,-0.005578485688744528,0.039693911548958315,0.027309818972313306,0.012384092576645009
shallow,saber_v2,full_ce,101,0.4,0.39713778631942265,18040,6,results/saber/17b_calibrated_checkpoint_freeze/saber_v2_r40cal_removed_groups.csv,549253.0,0.6654000979512174,0.5417283792901331,0.9229207669325429,0.9463181679838693,0.9200578456537772,0.9575762677216484,0.8095813768882464,0.6293890032302988,0.6476903139339859,0.0799421543462228,0.027421509686038743,0.15249377543023188,0.11987375628955947,0.20570896354112853,1.201214224742043,0.49986840719463965,0.15665807317696337,0.17332121991140695,0.14746828874853665,0.118534839700796,0.08309103455056231,0.1731060185379051,-0.0900149839873428,0.08076423797412122,0.12661014141024263,-0.04584590343612141,0.03982499868002542,0.06599144656469787,-0.02616644788467245
shallow,saber_v2,full_ce,211,0.4,0.39713778631942265,18040,5,results/saber/17b_calibrated_checkpoint_freeze/saber_v2_r40cal_removed_groups.csv,549253.0,0.6910695071305938,0.5676862550037842,0.9301250971774392,0.9627492886293725,0.926133179797155,0.9616319348985539,0.8219563661919006,0.6541475289510149,0.6732952959005455,0.07386682020284491,0.0006346025384101537,0.13843289114657248,0.11440499275003707,0.1768956689282154,1.0126376644212218,0.4485470215038424,0.1457478004975242,0.16093967625119937,0.1361685780505523,0.11514701225572507,0.09291346610760433,0.15725904091557077,-0.06434557480796645,0.0836918505679532,0.11716276470042039,-0.033470914132467194,0.03988325962716635,0.058845377266942556,-0.018962117639776205
shallow,saber_v2,full_ce,307,0.4,0.39713778631942265,18040,5,results/saber/17b_calibrated_checkpoint_freeze/saber_v2_r40cal_removed_groups.csv,549253.0,0.6916102415462455,0.5451993458813805,0.9408141603232026,0.9685750587905136,0.9374173186498316,0.9676901883844498,0.8312034708959259,0.6382918565291024,0.673846023496427,0.0625826813501684,0.0002672010688042752,0.14764121059938803,0.11593008455401656,0.17570498461299883,0.9815995940573008,0.4543652015348003,0.13724579868779355,0.1528650731083854,0.13007557537236938,0.11952404133344625,0.08603139172658138,0.14983623211889602,-0.06380484039231464,0.08336777404948174,0.10759158347792365,-0.024223809428441906,0.04225375191396315,0.050526806407975924,-0.008273054494012777
shallow,saber_v2,full_ce,401,0.4,0.39713778631942265,18040,4,results/saber/17b_calibrated_checkpoint_freeze/saber_v2_r40cal_removed_groups.csv,549253.0,0.6923858404050592,0.5430529127663983,0.9329962694787284,0.9643463270415655,0.9291602559535386,0.9632660313100139,0.8249331364598828,0.615870525074338,0.6746778917531431,0.07083974404646139,0.00046760187040748166,0.14018905746630644,0.11429330673408908,0.16555251647526645,0.8369975955243188,0.41629692638886906,0.14310739616655105,0.15834087387779403,0.13414910797027962,0.11633935964309901,0.08418160665485669,0.14721084818835764,-0.06302924153350095,0.08016524261132847,0.11065938647581351,-0.03049414386448504,0.04026377643818058,0.05635472177666758,-0.016090945338486998
shallow,saber_v2,full_ce,503,0.4,0.39713778631942265,18040,5,results/saber/17b_calibrated_checkpoint_freeze/saber_v2_r40cal_removed_groups.csv,549253.0,0.6863958867771318,0.5364471948045538,0.9291856394047916,0.961685937193054,0.9252088817341372,0.9610988147115391,0.8203359835995434,0.6079135069823379,0.6684215492390909,0.07479111826586278,0.001837007348029392,0.1416621575042412,0.11512517499080516,0.18086382835614717,0.9747746846117373,0.4541871136992173,0.14748743596606056,0.16287211904168025,0.1378843629438528,0.11791854413210356,0.08540326589021817,0.1544224610516465,-0.06901919516142833,0.08251934900674189,0.11761064573156632,-0.03509129672482443,0.04174760993567627,0.06164918534810006,-0.019901575412423787
deep,random,minimal_ce,101,0.4,0.4003793308957364,109756,1,results/saber/20b_depth_checkpoint_freeze/random_minimal_r40_removed_groups.csv,549253.0,0.6626436268896119,0.4905716624540609,0.9162644537216911,0.9556869457849495,0.9114406918371002,0.9536668956860407,0.7977671492008237,0.5514247472128546,0.6431978402235261,0.08855930816289984,6.68002672010688e-05,0.14291381113124454,0.12532904048232954,0.23818996194143383,1.6088355028300385,0.5400575994300569,0.165502054608714,0.1818571769293932,0.15326252200716245,0.17823868564756504,0.024329407395134846,0.009483789801785334,0.014845617593349512,0.04183682201098583,0.008265771875620161,0.03357105013536567,0.008835636764842432,0.00355027646640073,0.005285360298441701
deep,random,minimal_ce,211,0.4,0.4003793308957364,109756,1,results/saber/20b_depth_checkpoint_freeze/random_minimal_r40_removed_groups.csv,549253.0,0.6451234676915738,0.48500459500080106,0.9196180994914912,0.9570355367727803,0.915039677419976,0.955607349773864,0.7830216676103726,0.5729261497299638,0.6247195814470271,0.08496032258002399,0.0009686038744154976,0.1458484574813263,0.1444716384916226,0.25029253468044704,1.650121030516878,0.5556189938138951,0.17162355053135803,0.18989828002760112,0.16019393612779537,0.09383862577074072,0.020731793909182106,0.023406335513870658,-0.0026745416046885517,0.03214365693041276,0.013318088385498122,0.01882556854491464,0.01124618345279862,0.0026071773845568434,0.008639006068241776
deep,random,minimal_ce,307,0.4,0.4003793308957364,109756,1,results/saber/20b_depth_checkpoint_freeze/random_minimal_r40_removed_groups.csv,549253.0,0.6671424644016509,0.48454352331763295,0.9296571889457136,0.9627221679238701,0.9256113365157429,0.961364,0.8099673556630551,0.5781769066172809,0.6479618264899973,0.07438866348425709,0.00016700066800267202,0.15105918781158953,0.126590322214156,0.2368920507510196,1.6145337039540917,0.531199673715931,0.15398504878443994,0.17071804796696605,0.14468596439163736,0.12519250824913775,0.03450322528962063,0.01515877018423204,0.01934445510538859,0.054406621356642565,0.008635364759045467,0.0457712565975971,0.0210303812632794,0.002352285740815253,0.018678095522464147
deep,random,minimal_ce,401,0.4,0.4003793308957364,109756,1,results/saber/20b_depth_checkpoint_freeze/random_minimal_r40_removed_groups.csv,549253.0,0.6647392003320874,0.5517161790660516,0.9169908949063547,0.9560868444237094,0.9122070889810192,0.9540872174696763,0.7956606518307592,0.6355651073002333,0.6454123043328397,0.08779291101898085,3.34001336005344e-05,0.13846947794490028,0.12832530670327913,0.23936595760163018,1.672770279021668,0.5406420338030409,0.16549310305693976,0.18199081297689773,0.15325706004336798,0.07386831725064125,0.030459551427120108,0.013518360391295087,0.01694119103582502,0.043295166344107364,0.011830613578806125,0.03146455276530124,0.009463762601205638,0.0034519611181004018,0.006011801483105236
deep,random,minimal_ce,503,0.4,0.4003793308957364,109756,1,results/saber/20b_depth_checkpoint_freeze/random_minimal_r40_removed_groups.csv,549253.0,0.6716649704234661,0.5328371346461068,0.9175461945587917,0.9562860780829062,0.9128059571010162,0.9544089104365824,0.8037716680655362,0.5823083373792972,0.6527489202080441,0.08719404289898385,0.00023380093520374083,0.13972305719286826,0.12033397970010379,0.23287224198448672,1.5452381114156342,0.5275880511926891,0.16134929319154076,0.17713476303270076,0.14927419604444583,0.08421525222331327,0.033660262210675224,0.009793301083471552,0.02386696112720367,0.048041612881495416,0.008466043881417125,0.03957556900007829,0.010756427365895134,0.004189326230352861,0.006567101135542273
deep,random,standard_ce,101,0.4,0.4003793308957364,109756,2,results/saber/20b_depth_checkpoint_freeze/random_minimal_r40_removed_groups.csv,549253.0,0.666044609678964,0.5824558721628067,0.9132858627991108,0.9536239328900333,0.9083500701888841,0.9519425587045842,0.7874076245373262,0.6434886958894475,0.6468545944353405,0.09164992981111585,0.0011022044088176352,0.1283599678806423,0.13313550787290132,0.24448570438775988,2.1232513413855254,0.5564070443393923,0.1698353642735376,0.1864896504889368,0.15659504818362394,0.06861208675595842,0.028160064669651326,0.00991346428694973,0.018246600382701594,0.035557384301951926,0.012345858830083769,0.02321152547186816,0.008378652460705722,0.006071883084844325,0.002306769375861397
deep,random,standard_ce,211,0.4,0.4003793308957364,109756,2,results/saber/20b_depth_checkpoint_freeze/random_minimal_r40_removed_groups.csv,549253.0,0.6541502731892225,0.5727893844080129,0.917538911940399,0.9563923876352027,0.9127847752704054,0.9544040574469413,0.7926802402535807,0.6692491595713305,0.6342109671816419,0.08721522472959467,0.0,0.14651664795604963,0.1320571601327138,0.262505754206529,2.0878499052803647,0.5733253884265617,0.1679787517470698,0.1850822844845636,0.15610419970396155,0.054738923930299395,0.018963938294374358,0.012611674401414285,0.0063522638929600726,0.03831021405436111,0.009826072866238328,0.02848414118812278,0.009649469370217368,0.003089650853067712,0.006559818517149656
deep,random,standard_ce,307,0.4,0.4003793308957364,109756,2,results/saber/20b_depth_checkpoint_freeze/random_minimal_r40_removed_groups.csv,549253.0,0.6548439425911192,0.534053874313759,0.9206285627934667,0.9578689044605037,0.9160718102570127,0.956188175279458,0.7922159733310514,0.6057329202530527,0.6349638849788085,0.08392818974298737,0.00033400133600534405,0.14529195302255093,0.13581597225565314,0.2614300027506749,2.0148728741077715,0.566678345006065,0.1664594154849101,0.18388611441357625,0.15518149195361702,0.05283198050892491,0.01836494293158162,0.011319009636724789,0.007045933294856831,0.03549912335481099,0.007479249089217537,0.02801987426559345,0.010527024886527701,0.0008775555163103342,0.009649469370217368
deep,random,standard_ce,401,0.4,0.4003793308957364,109756,2,results/saber/20b_depth_checkpoint_freeze/random_minimal_r40_removed_groups.csv,549253.0,0.6445699886937349,0.584699253296887,0.9158457031641156,0.9554969738866541,0.9109939477733082,0.9534242103014499,0.7865009385474453,0.6577897137750937,0.6240783496658084,0.0890060522266918,0.0,0.15011370791796083,0.13680189018953887,0.2626774850207595,2.2315295550301864,0.5864226432889353,0.17248183745317125,0.19014734557662863,0.16038200974778472,0.06463257544209144,0.018663530285678912,0.021891550888206344,-0.0032280206025274323,0.039551900490302286,0.01724706100831493,0.022304839481987356,0.008333136095751866,0.003466526354885636,0.00486660974086623
deep,random,standard_ce,503,0.4,0.4003793308957364,109756,2,results/saber/20b_depth_checkpoint_freeze/random_minimal_r40_removed_groups.csv,549253.0,0.6446082224402961,0.5611275035623602,0.9070464794912363,0.9499938989844788,0.9017914051833865,0.9483081041512476,0.7609881056635103,0.6142728810456348,0.6242227712381551,0.09820859481661348,0.0018036072144288577,0.12308954330047582,0.15447909064475568,0.26994410059802254,2.3438453791490126,0.5952855527938129,0.1853056181152705,0.20382519531072202,0.17068764303517686,0.07646392200185334,0.013250724165366415,0.01644051102133261,-0.0031897868559661955,0.015200645239989586,0.01840863864193732,-0.0032079934019477348,0.0018625296539117675,0.005795143585924883,-0.003932613932013116
deep,magnitude,minimal_ce,101,0.4,0.400804165391492,127355,1,results/saber/20b_depth_checkpoint_freeze/magnitude_minimal_r40_removed_groups.csv,549253.0,0.6943211962428971,0.5672006379151764,0.9367868723520855,0.9661305768772841,0.9331963574953833,0.9654170177755732,0.830779258374556,0.6741109272070838,0.6767517855320394,0.06680364250461668,0.0009352037408149633,0.14432529129831143,0.11211928066503246,0.16822860587308605,0.9442109359465367,0.4287391915602537,0.1389217112453945,0.15408891712926465,0.1308761171991778,0.05216144815319124,0.06846571616358946,0.021942529216954665,0.04652318694663479,0.07544246458371642,0.008859305274618437,0.06658315930909799,0.03011180639887265,0.004304027470036577,0.025807778928836074
deep,magnitude,minimal_ce,211,0.4,0.400804165391492,127355,1,results/saber/20b_depth_checkpoint_freeze/magnitude_minimal_r40_removed_groups.csv,549253.0,0.6929830151132538,0.5518870922464625,0.9413366881928729,0.9660029420053865,0.938318509261274,0.9679960825719147,0.8280173253491561,0.6555824718960382,0.6756464790983472,0.06168149073872597,0.006312625250501002,0.14281945570397814,0.11985257445894865,0.1695817223960675,1.0190942068794346,0.43547168154394916,0.13757063381234755,0.15352415007291723,0.1306660136585508,0.06179805934244316,0.0600488299563225,0.014863824139331055,0.04518500581699145,0.07343610321655047,0.009614876932852437,0.06382122628369803,0.032640695635708865,0.0022831008660853924,0.03035759476962347
deep,magnitude,minimal_ce,307,0.4,0.400804165391492,127355,1,results/saber/20b_depth_checkpoint_freeze/magnitude_minimal_r40_removed_groups.csv,549253.0,0.6909493439271156,0.5176859259715719,0.9382124449024403,0.9665382378459381,0.9347464823719028,0.9662247496738121,0.8231488949536917,0.5888863759416806,0.6732278991667838,0.06525351762809713,0.0016700066800267202,0.13982126386206392,0.12169731934305515,0.1680245425002141,1.0063114314859072,0.4431340409905173,0.14128431402893263,0.15722918218016108,0.13341993580371886,0.11395855899272385,0.059437090011342675,0.0162857553804895,0.043151334630853175,0.06819990059225894,0.009247104704025285,0.058952795888233656,0.03006082807012433,0.002827476590933504,0.02723335147919083
deep,magnitude,minimal_ce,401,0.4,0.400804165391492,127355,1,results/saber/20b_depth_checkpoint_freeze/magnitude_minimal_r40_removed_groups.csv,549253.0,0.676988564468469,0.5447331636778286,0.9308114839609433,0.9627660485422085,0.9269015025620387,0.9620248104837984,0.8165508426899808,0.6365438457463397,0.6584449070213917,0.0730984974379613,0.0013694054776219105,0.1476084750429895,0.12084812049765749,0.17273238114010322,1.0275550574236385,0.45897506618565453,0.14952323124923003,0.16562749771052684,0.14040851847873384,0.07428486764454374,0.05631466737550819,0.027124112203301576,0.029190555172206617,0.06779025330767424,0.01543550968315148,0.05235474362452276,0.025592941686253874,0.0057605511485599534,0.019832390537693922
deep,magnitude,minimal_ce,503,0.4,0.400804165391492,127355,1,results/saber/20b_depth_checkpoint_freeze/magnitude_minimal_r40_removed_groups.csv,549253.0,0.6755466060267309,0.5348055083400152,0.940630274208789,0.9678483246790821,0.9372998557709897,0.9675891276625985,0.8311415686395887,0.6198625914897717,0.6569332945641646,0.06270014422901025,0.0016032064128256513,0.1645654932574382,0.11580106794938698,0.18840308877835427,1.052283281121533,0.4612951693206619,0.13998102877908722,0.1561469850870182,0.1333766042242828,0.08470200442351812,0.06716576878050734,0.03941717205003887,0.02774859673046847,0.07337784226940955,0.006432372695278861,0.0669454695741307,0.031433601637132616,0.0017824208515929817,0.029651180785539633
deep,magnitude,standard_ce,101,0.4,0.400804165391492,127355,2,results/saber/20b_depth_checkpoint_freeze/magnitude_minimal_r40_removed_groups.csv,549253.0,0.670801980143941,0.5874165140435236,0.9251419655422911,0.9600983390829713,0.9208646808379533,0.958783018395068,0.8156150262265295,0.664185717115283,0.651861208943354,0.07913531916204677,0.0006680026720106881,0.1531619659049552,0.11584150598964402,0.24367084553759205,1.8372911262860632,0.5414133468881086,0.15372970197704883,0.16952224202689836,0.14361978905895825,0.059614854115259554,0.03750366406737878,0.01449969321970021,0.023003970847678572,0.05803336531616578,0.006614438155094282,0.05141892716107149,0.017136001077827524,0.0029731289587858417,0.014162872119041683
deep,magnitude,standard_ce,211,0.4,0.400804165391492,127355,2,results/saber/20b_depth_checkpoint_freeze/magnitude_minimal_r40_removed_groups.csv,549253.0,0.6642767540641562,0.5788941287765892,0.9264765053627381,0.96107161252391,0.9222434254486216,0.9595461653355024,0.8106792316109334,0.690952234103452,0.6449270478497553,0.07775657455137845,0.0001002004008016032,0.15484303300706895,0.12247334459179723,0.2417405964295801,1.8171646394365486,0.5484726389253005,0.15581844796478125,0.17228016961218234,0.1459990204878262,0.05688774707558418,0.03543540044387559,0.018956655675981742,0.016478744767893846,0.05678985822562644,0.010306725680151042,0.0464831325454754,0.018403176678142858,0.0029057647386541356,0.015497411939488722
deep,magnitude,standard_ce,307,0.4,0.400804165391492,127355,2,results/saber/20b_depth_checkpoint_freeze/magnitude_minimal_r40_removed_groups.csv,549253.0,0.6687337165204378,0.5639431497675976,0.9281769967574142,0.961892191232798,0.9240515835344002,0.9605191389451287,0.8070069712864564,0.663614607887308,0.6496505960759696,0.07594841646559974,0.0002672010688042752,0.14624513540003814,0.12815585205839253,0.23836644851668431,1.7726591104703753,0.5403289043150694,0.1554426345114789,0.17217384338365016,0.14570097933010834,0.06498209209514283,0.036156379664744664,0.015220672440569282,0.020935707224175384,0.050262811491243564,0.007451939270245224,0.04281087222099834,0.019242498447891956,0.0020445951137271893,0.017197903334164766
deep,magnitude,standard_ce,401,0.4,0.400804165391492,127355,2,results/saber/20b_depth_checkpoint_freeze/magnitude_minimal_r40_removed_groups.csv,549253.0,0.6641456669330891,0.533204492735397,0.9279676214786264,0.9615454091825629,0.9238590214379382,0.9604006774042446,0.8145772531055816,0.6309036552363136,0.644826915559595,0.0761409785620618,0.0007682030728122912,0.15910443220177425,0.11992767367656886,0.24525544387980255,1.8164319897328736,0.5427558249934579,0.1537680874448266,0.17013616675739596,0.1444157792492713,0.0608367683191219,0.0359797761687237,0.019632118531896958,0.016347657636826742,0.05985037860512368,0.0094692245650001,0.05038115404012358,0.019151465717984244,0.0021629376626072136,0.016988528055377032
deep,magnitude,standard_ce,503,0.4,0.400804165391492,127355,2,results/saber/20b_depth_checkpoint_freeze/magnitude_minimal_r40_removed_groups.csv,549253.0,0.6601620746723277,0.5883657155923495,0.9224109836450597,0.958953131229547,0.9179396625926945,0.957213366907226,0.8121120867796807,0.6776392391833153,0.6405712932277836,0.08206033740730542,3.34001336005344e-05,0.16071040008626783,0.11665796927864314,0.24801007854463122,1.89980028917148,0.5515700694755842,0.1580621013145733,0.174157628633799,0.14761102806903195,0.07395889799891078,0.03508037279723552,0.022716307421170208,0.012364065376065311,0.0544849095043632,0.006568921790140427,0.04791598771422277,0.015000373234192621,0.0035684830123822718,0.01143189022181035
deep,taylor,minimal_ce,101,0.4,0.40293462985036166,102063,1,results/saber/20b_depth_checkpoint_freeze/taylor_minimal_r40_removed_groups.csv,549253.0,0.6869293385743911,0.5139018192488813,0.9248470194973901,0.9602413716548781,0.9205161434433569,0.9586123226550358,0.8183642146697424,0.5846020943875344,0.6688817726496352,0.0794838565566431,3.34001336005344e-05,0.13901250305692328,0.11262186773679843,0.20519110718345862,1.1934155985759147,0.48457429596262447,0.1502988301080437,0.16532891035642955,0.1396511261659017,0.14204468335431084,0.04907574469324701,0.009944415415118351,0.039131329278128665,0.06048396640528136,0.0063158508009969905,0.05416811560428437,0.015384531354403163,0.0015166052802624657,0.013867926074140698
deep,taylor,minimal_ce,211,0.4,0.40293462985036166,102063,1,results/saber/20b_depth_checkpoint_freeze/taylor_minimal_r40_removed_groups.csv,549253.0,0.6808119391245928,0.5246275828967226,0.925566178063661,0.9606059445390728,0.9212786893453466,0.9590246826099201,0.8083833861626609,0.5983166880311456,0.6624136118294747,0.07872131065465336,6.68002672010688e-05,0.13492633536999843,0.12393874214587348,0.2040266613130433,1.2407638001163153,0.49316926567733865,0.15428439474461983,0.17025632996087414,0.1436534711690241,0.05100121642064339,0.04524872872792684,0.01223479889959636,0.03301392982833048,0.05197422681350853,0.0077869397163056004,0.04418728709720293,0.016817386523150533,0.00223030188273892,0.014587084640411613
deep,taylor,minimal_ce,307,0.4,0.40293462985036166,102063,1,results/saber/20b_depth_checkpoint_freeze/taylor_minimal_r40_removed_groups.csv,549253.0,0.6818041958805869,0.5526905698680538,0.9292566449341196,0.9625890358993516,0.9251780717987033,0.9611350610640448,0.8178908444742222,0.62728182133049,0.6634592240132636,0.07482192820129671,0.0,0.14393246462152884,0.11778638316391078,0.2046066649985093,1.2367189312938227,0.49291210557697646,0.1491073633947683,0.16478016506054588,0.13949491400138006,0.033292313852184015,0.048997456545526376,0.01499126996120185,0.03400618658432453,0.05892548606926134,0.005230740660497075,0.05369474540876426,0.020222010621698927,0.0019444591108287073,0.01827755151087022
deep,taylor,minimal_ce,401,0.4,0.40293462985036166,102063,1,results/saber/20b_depth_checkpoint_freeze/taylor_minimal_r40_removed_groups.csv,549253.0,0.6885497211667483,0.5533404326533784,0.9221870431294867,0.9588504427965407,0.9177008855930816,0.9570844885012054,0.8165126089434195,0.6166985551087558,0.6705936496871828,0.08229911440691837,0.0,0.13534034387739186,0.1117668920285069,0.20720368220798957,1.2177679715063168,0.48517813846651603,0.15197732192632538,0.16681019493748783,0.14068016014477844,0.05548777054515956,0.050084387340624446,0.009332675470138534,0.040751711870485915,0.05847578438351725,0.006159274505555728,0.05231650987796152,0.013410941770003987,0.0022029920637666065,0.01120794970623738
deep,taylor,minimal_ce,503,0.4,0.40293462985036166,102063,1,results/saber/20b_depth_checkpoint_freeze/taylor_minimal_r40_removed_groups.csv,549253.0,0.691710377549144,0.5380909615673819,0.9233595446906981,0.9594547554908307,0.9189429111152619,0.9577585488889981,0.818052882733458,0.5967799283017775,0.6739384533027288,0.0810570888847381,3.34001336005344e-05,0.13362654121887957,0.11137791659365354,0.20078026248775305,1.1663682825291146,0.4790622448690669,0.150349504994359,0.1650922252586695,0.13923456039384402,0.08649904844636107,0.054450317066998266,0.010537948814116627,0.04391236825288164,0.062175354526966625,0.008318570858966633,0.053856783667999994,0.014672655406524862,0.0022922041390761633,0.0123804512674487
deep,taylor,standard_ce,101,0.4,0.40293462985036166,102063,2,results/saber/20b_depth_checkpoint_freeze/taylor_minimal_r40_removed_groups.csv,549253.0,0.6646681948027594,0.5941520453488134,0.9189790497275391,0.95715397072671,0.9143079414534202,0.9552360115679618,0.8039537335253517,0.6637950053580901,0.645335279494255,0.08569205854657981,0.0,0.14731578065636716,0.12165688130279811,0.24691695590750423,1.893908464723227,0.5483008741463835,0.16174786482732,0.17789324773829182,0.1501865260635809,0.039227079851280496,0.028802755742799765,0.01193257023630276,0.016870185506497007,0.04574212612402663,0.005984491664132922,0.039757634459893706,0.010601671725052025,0.0026017154207623808,0.007999956304289645
deep,taylor,standard_ce,211,0.4,0.40293462985036166,102063,2,results/saber/20b_depth_checkpoint_freeze/taylor_minimal_r40_removed_groups.csv,549253.0,0.6494238538524141,0.5484084572658396,0.9180177440997136,0.9565826577667784,0.913298916067959,0.9546811861856572,0.7982569052877272,0.6479257433971989,0.6292197576413454,0.08670108393204098,0.0001336005344021376,0.1574137369948374,0.1266654214317762,0.260960164956671,1.9212997239167333,0.5760563817900254,0.16666272191503734,0.1836024564271838,0.15523429093696348,0.05502233540449139,0.01982328726470315,0.018197442708551434,0.0016258445561517162,0.04249589897551766,0.008435092753248503,0.034060806222269153,0.009634904133432135,0.002596253456967918,0.007038650676464217
deep,taylor,standard_ce,307,0.4,0.40293462985036166,102063,2,results/saber/20b_depth_checkpoint_freeze/taylor_minimal_r40_removed_groups.csv,549253.0,0.6478781180985812,0.5593942040600415,0.9157328225790301,0.9554215423804329,0.9108764848944664,0.9533589158598228,0.7910216239146622,0.6351354740583776,0.6275791285794887,0.08912351510553365,3.34001336005344e-05,0.15139617148039813,0.13190118483457952,0.2729516354155995,1.9734452670124136,0.5854632741160181,0.17047866223155206,0.18772186952096756,0.1583984065630957,0.04222963611546332,0.01835219834939454,0.018272089547075755,8.010880231878667e-05,0.03351643049742104,0.00669090564821676,0.02682552484920428,0.006750987249955849,0.00199725809417518,0.0047537291557806696
