group_id,module_path,channel_index,magnitude,taylor,fisher,sbl_raw,sem_rank,saber_v2,random
conv.10:out:84,conv.10,84,35.93440967798233,0.022759190407350617,4.578631985366343e-06,1.3115663212171405,0.9765625,2.1728375521716267e-06,0.7113690437189849
conv.10:out:85,conv.10,85,25.901062317192554,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.2167694819361088
conv.10:out:86,conv.10,86,37.694774225354195,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.3220846874139359
conv.10:out:87,conv.10,87,31.02116332296282,0.00013296669468238902,3.973975511524199e-09,0.05583613649605152,0.453125,1.0081966242076349e-06,0.5417363597027655
conv.10:out:88,conv.10,88,35.67548370361328,0.017411445162182914,1.114292591348484e-05,1.3912122339157738,0.984375,2.1902202525889996e-06,0.40114416116454565
conv.10:out:89,conv.10,89,32.31810688972473,0.015788197597926868,3.520040621311522e-06,0.6305860672967646,0.8359375,1.8599489446589125e-06,0.35102386263458685
conv.10:out:90,conv.10,90,31.677097626030445,0.010742672486185257,1.9669511154580837e-06,0.4251548782611534,0.73046875,1.6252824890243768e-06,0.9741344294864881
conv.10:out:91,conv.10,91,36.16069611161947,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.17020617447974906
conv.10:out:92,conv.10,92,40.266431994736195,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.6137785589494178
conv.10:out:93,conv.10,93,33.7166842520237,0.009267160115575735,9.163981460483163e-07,0.7948987075624249,0.921875,2.0511586492500155e-06,0.03854138948384955
conv.10:out:94,conv.10,94,30.675649873912334,0.004620922224700052,6.828793332761202e-07,0.12334172045111307,0.52734375,1.1733322781726785e-06,0.09171473713390443
conv.10:out:95,conv.10,95,37.99641355872154,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.20999600501172455
conv.10:out:96,conv.10,96,32.34413507580757,0.006057254777172716,1.4249433411685101e-06,0.2853647251160852,0.66796875,1.4862208856853927e-06,0.9916861960144647
conv.10:out:97,conv.10,97,29.90847336500883,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.7264246392278
conv.10:out:98,conv.10,98,35.68711814284325,0.005018432946539519,6.51108814428574e-07,0.11879344435021638,0.51953125,1.1559495777553054e-06,0.8680380956291989
conv.10:out:99,conv.10,99,30.846880942332064,0.0011469914601214201,1.8515454846129406e-07,0.27169863240864955,0.65234375,1.4514554848506467e-06,0.049483784636716543
conv.10:out:100,conv.10,100,27.64012559503317,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.6814384526526729
conv.10:out:101,conv.10,101,35.595041662454605,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.4399364794360058
conv.10:out:102,conv.10,102,31.169861294329166,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.41641994855534936
conv.10:out:103,conv.10,103,31.16164641082287,0.0059766754812642375,5.184599730896763e-07,0.23253622261143028,0.62890625,1.3993073835985278e-06,0.7082547942479717
conv.10:out:104,conv.10,104,40.62238649278879,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.30831895053558056
conv.10:out:105,conv.10,105,34.66106757521629,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.5134678232710247
conv.10:out:106,conv.10,106,30.591834504157305,0.0006470904232863007,4.827869823085295e-08,0.026994688022389465,0.4140625,9.212831221207698e-07,0.2607247218237164
conv.10:out:107,conv.10,107,29.246591359376907,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.39140407059240856
conv.10:out:108,conv.10,108,30.580617278814316,0.008388689527242832,7.595027668869146e-07,0.6453749987039503,0.8515625,1.8947143454936585e-06,0.5333261752047522
conv.10:out:109,conv.10,109,33.292596250772476,0.0010556920226008515,1.1785311142397948e-07,0.042011180289151476,0.421875,9.386658225381428e-07,0.15788100282626316
conv.10:out:110,conv.10,110,35.22081125713885,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.27618712190520356
conv.10:out:111,conv.10,111,34.43396304547787,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.4204059052215403
conv.10:out:112,conv.10,112,31.964379772543907,0.0034968812160514062,3.0946758278204995e-07,0.16300169775051332,0.56640625,1.2602457802595435e-06,0.4727479785281554
conv.10:out:113,conv.10,113,33.22665684437379,0.012373121583362946,1.863439996695861e-06,0.6386110411522036,0.84375,1.8773316450762856e-06,0.8000039680110183
conv.10:out:114,conv.10,114,25.017266176640987,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.6429501138675994
conv.10:out:115,conv.10,115,41.478902757167816,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.5624900665221173
conv.10:out:116,conv.10,116,29.913462206721306,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.8698673937003966
conv.10:out:117,conv.10,117,35.91735374927521,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.19734886477676372
conv.10:out:118,conv.10,118,31.578734297305346,0.0021182451974780746,2.1903187642301548e-07,0.06523973349209311,0.46875,1.0429620250423809e-06,0.10408303517803497
conv.10:out:119,conv.10,119,35.882141679525375,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.39372521336773547
conv.10:out:120,conv.10,120,32.607325188815594,0.00811638311737184,6.652770126807913e-07,0.4970461736544118,0.7734375,1.7208873413199284e-06,0.1371899555572782
conv.10:out:121,conv.10,121,30.476490139961243,0.009945732350195158,1.2339080415316866e-06,0.47665648817359857,0.7578125,1.6861219404851824e-06,0.5559810381008665
conv.10:out:122,conv.10,122,31.122596560046077,0.005866631288080492,5.253897408886417e-07,0.5680264205783805,0.7890625,1.7556527421546744e-06,0.5736433320658848
conv.10:out:123,conv.10,123,30.381851971149445,0.000983817836901535,5.580528455653487e-08,0.06405222347474257,0.4609375,1.0255793246250078e-06,0.13159354974969018
conv.10:out:124,conv.10,124,31.93623964674771,0.005404632386230901,3.4383207857668925e-07,0.3459829844184507,0.6953125,1.5470603371461983e-06,0.7160539946963933
conv.10:out:125,conv.10,125,34.96721310913563,0.029328968728032125,1.0860631251797571e-05,1.3239374897077552,0.98046875,2.1815289023803134e-06,0.5565394834256112
