group_id,module_path,layer_index,channel_index,out_channels,in_channels,kernel_size,parameter_cost,flops_cost,batchnorm_path,downstream_path,downstream_kind,random,magnitude,taylor,fisher,bn_gamma,r_sbl,profile_min,profile_mean,profile_max,profile_aggregation,profile_cvar_q,v_c,selection_priority,protected,selected_for_pruning,selection_order
conv.3:out:107,conv.3,1,107,128,64,3,229,15812.0,conv.5,head,linear_in,0.5150571292317145,13.281900972127914,0.3718957711476832,0.0032541262145969,1.6168071031570437,0.000478434558984,0.0004588220378848,0.0004682949855343,0.000478434558984,cvar,0.75,0.0042755870319255,3.257381287830221e-05,False,False,
conv.3:out:108,conv.3,1,108,128,64,3,229,15812.0,conv.5,head,linear_in,0.2559650905676027,14.257754176855087,0.7998617958277464,0.010773831186816,2.228778123855591,0.0027478307306839,0.0026617759287168,0.0027033779767563,0.0027478307306839,cvar,0.75,0.0662715989948456,1.6188027483405178e-05,False,False,
conv.3:out:109,conv.3,1,109,128,64,3,229,15812.0,conv.5,head,linear_in,0.9360435700489632,13.462667524814606,1.4871460370719434,0.038169439844205,1.9531328678131104,0.0025169651172111,0.0024276132454587,0.0024816972110216,0.0025169651172111,cvar,0.75,0.0641338054788829,5.9198303190549155e-05,False,False,
conv.3:out:110,conv.3,1,110,128,64,3,229,15812.0,conv.5,head,linear_in,0.1646078175820181,13.85234422981739,0.2397759138955734,0.0015340074563596,2.1636290550231934,0.000218313426147,0.0002117861738659,0.0002153256354547,0.000218313426147,cvar,0.75,0.001603345136972,1.041030973830117e-05,False,True,41.0
conv.3:out:111,conv.3,1,111,128,64,3,229,15812.0,conv.5,head,linear_in,0.0449106193923289,14.61428851634264,0.3122829621657729,0.0021116125288244,2.091603755950928,0.0014548139202552,0.0014232267424796,0.0014415973758052,0.0014548139202552,cvar,0.75,0.044893663835218,2.840287085272508e-06,False,True,10.0
conv.3:out:112,conv.3,1,112,128,64,3,229,15812.0,conv.5,head,linear_in,0.4350970600030379,14.584321610163895,3.878305827337317,0.1976554851697073,2.4007890224456787,0.002377633387137,0.0023395530995414,0.0023532869928952,0.002377633387137,cvar,0.75,0.0630649087209015,2.7516889704214387e-05,False,False,
conv.3:out:113,conv.3,1,113,128,64,3,229,15812.0,conv.5,head,linear_in,0.992375564055837,13.209639772772787,0.4875925935804844,0.003541669826518,2.04793667793274,0.0008872616414751,0.0008611832829758,0.000874486789417,0.0008872616414751,cvar,0.75,0.0213779351596276,6.276091348696161e-05,False,False,
conv.3:out:114,conv.3,1,114,128,64,3,229,15812.0,conv.5,head,linear_in,0.891677266254914,14.396107725799084,1.465606413036585,0.0261525844223797,2.5315921306610107,0.0015512556783369,0.0015340593568436,0.0015420408122104,0.0015512556783369,cvar,0.75,0.0502381476251249,5.6392440314629014e-05,False,False,
conv.3:out:115,conv.3,1,115,128,64,3,229,15812.0,conv.5,head,linear_in,0.7486080194569492,13.314254576340318,0.6512739202240482,0.0051654099083862,2.2781286239624023,0.0007048983859079,0.0007032570070204,0.0007042818528902,0.0007048983859079,cvar,0.75,0.0133612094747672,4.734429670231149e-05,False,False,
conv.3:out:116,conv.3,1,116,128,64,3,229,15812.0,conv.5,head,linear_in,0.8907924908785249,14.791957914829254,2.468227583542466,0.0801461778813973,2.12548565864563,0.0015303654523325,0.0015089674672296,0.0015204276805346,0.0015303654523325,cvar,0.75,0.0497036992461342,5.633648437127023e-05,False,False,
conv.3:out:117,conv.3,1,117,128,64,3,229,15812.0,conv.5,head,linear_in,0.8934466396978632,13.169090807437897,1.924236396001652,0.0780778840402945,1.896185278892517,0.000788286863966,0.0007824567222789,0.0007856272178587,0.000788286863966,cvar,0.75,0.0149645546117393,5.650434098772219e-05,False,False,
conv.3:out:118,conv.3,1,118,128,64,3,229,15812.0,conv.5,head,linear_in,0.5188583603864491,14.3485160022974,1.6069035943131893,0.0519151083779434,2.4212396144866943,0.0016889496193947,0.0016380848024951,0.001659808941422,0.0016889496193947,cvar,0.75,0.0534448378990691,3.281421454505749e-05,False,False,
conv.3:out:119,conv.3,1,119,128,64,3,229,15812.0,conv.5,head,linear_in,0.315929051830793,14.33134537935257,2.4532135970890523,0.1074935493757948,2.6214523315429688,0.0032427623308876,0.0032144012111096,0.0032300008339957,0.0032427623308876,cvar,0.75,0.0678749441318177,1.9980334671818428e-05,False,False,
conv.3:out:120,conv.3,1,120,128,64,3,229,15812.0,conv.5,head,linear_in,0.772012432110988,15.264010936021805,6.49116538092494,0.7330820322968066,2.2429513931274414,0.0021930079552706,0.0021561335957835,0.0021694481768585,0.0021930079552706,cvar,0.75,0.0614615635839294,4.882446446439337e-05,False,False,
conv.3:out:121,conv.3,1,121,128,64,3,229,15812.0,conv.5,head,linear_in,0.6616612631677611,13.626789420843124,0.4673901406582444,0.0037710574639277,2.177007913589477,0.0010575002669387,0.0010412588860839,0.001050806021443,0.0010575002669387,cvar,0.75,0.029394660844488,4.184551373436384e-05,False,False,
conv.3:out:122,conv.3,1,122,128,64,3,229,15812.0,conv.5,head,linear_in,0.37365772887371,13.738687633536756,2.5864990879781544,0.081661409300159,2.113098382949829,0.001025052757427,0.001020281401591,0.0010223675796841,0.001025052757427,cvar,0.75,0.0267224189495345,2.3631275542228057e-05,False,False,
conv.3:out:123,conv.3,1,123,128,64,3,229,15812.0,conv.5,head,linear_in,0.0944666680615152,14.585540935397148,0.9658428561873734,0.0131904617941472,2.198671817779541,0.0012985199605838,0.0012746000509537,0.0012887368072543,0.0012985199605838,cvar,0.75,0.0384802832873297,5.974365549045991e-06,False,True,24.0
conv.3:out:124,conv.3,1,124,128,64,3,229,15812.0,conv.5,head,linear_in,0.746789611349026,14.50644239783287,0.189199725302933,0.0010891994998867,2.215264081954956,0.0014093717878442,0.0013988703093545,0.0014038569370648,0.0014093717878442,cvar,0.75,0.0438247670772366,4.7229294924679105e-05,False,False,
conv.3:out:125,conv.3,1,125,128,64,3,229,15812.0,conv.5,head,linear_in,0.2624605159228647,13.7404732555151,3.5977574113756416,0.1712901693303138,1.974165916442871,0.0013290665615922,0.0013084447903439,0.0013166975414723,0.0013290665615922,cvar,0.75,0.0416869735612739,1.659881836091985e-05,False,False,
conv.3:out:126,conv.3,1,126,128,64,3,229,15812.0,conv.5,head,linear_in,0.9368131505337792,13.494422867894173,0.0007209004622609,3.1912656119027424e-08,2.256096124649048,1.985866092033943e-05,1.80900379684133e-05,1.8793559793734043e-05,1.985866092033943e-05,cvar,0.75,0.0005344483789906,5.9246973851111767e-05,False,False,
conv.3:out:127,conv.3,1,127,128,64,3,229,15812.0,conv.5,head,linear_in,0.2409705750056847,14.34402897208929,0.2794053934980184,0.0014286709208136,2.7464370727539062,0.0009995759837467,0.0009752044485599,0.0009844829313196,0.0009995759837467,cvar,0.75,0.0261879705705438,1.523972773878603e-05,False,False,
